date,sst_atlantic_f,sst_pacific_f,sst_gulf_f,sst_atlantic_anom,sst_pacific_anom,sst_gulf_anom,data_source,quality_flag
2017-09-27,76.0604,71.4867,83.5847,1.5129,-0.2303,0.4189,NOAA_NCEI_OISST_V2.1,1
2017-09-28,76.0128,71.3565,83.5424,1.5511,-0.2550,0.4430,NOAA_NCEI_OISST_V2.1,1
2017-09-29,75.9652,71.2263,83.5001,1.5893,-0.2797,0.4672,NOAA_NCEI_OISST_V2.1,1
2017-09-30,75.9176,71.0961,83.4578,1.6275,-0.3044,0.4913,NOAA_NCEI_OISST_V2.1,1
2017-10-01,75.8701,70.9659,83.4156,1.6656,-0.3291,0.5155,NOAA_NCEI_OISST_V2.1,1
2017-10-02,75.7648,70.8463,83.3612,1.6852,-0.3316,0.5387,NOAA_NCEI_OISST_V2.1,1
2017-10-03,75.6596,70.7267,83.3069,1.6923,-0.3229,0.5630,NOAA_NCEI_OISST_V2.1,1
2017-10-04,75.5544,70.6070,83.2526,1.6993,-0.3142,0.5873,NOAA_NCEI_OISST_V2.1,1
2017-10-05,75.4492,70.4874,83.1983,1.7063,-0.3054,0.6116,NOAA_NCEI_OISST_V2.1,1
2017-10-06,75.3439,70.3678,83.1439,1.7134,-0.2967,0.6359,NOAA_NCEI_OISST_V2.1,1
2017-10-07,75.2387,70.2481,83.0896,1.7204,-0.2880,0.6602,NOAA_NCEI_OISST_V2.1,1
2017-10-08,75.1335,70.1285,83.0353,1.7274,-0.2792,0.6845,NOAA_NCEI_OISST_V2.1,1
2017-10-09,75.0282,70.0088,82.9810,1.7345,-0.2705,0.7088,NOAA_NCEI_OISST_V2.1,1
2017-10-10,74.9230,69.8892,82.9267,1.7415,-0.2618,0.7330,NOAA_NCEI_OISST_V2.1,1
2017-10-11,74.8178,69.7696,82.8723,1.7485,-0.2530,0.7573,NOAA_NCEI_OISST_V2.1,1
2017-10-12,74.7126,69.6499,82.8180,1.7556,-0.2443,0.7816,NOAA_NCEI_OISST_V2.1,1
2017-10-13,74.6073,69.5303,82.7637,1.7626,-0.2355,0.8059,NOAA_NCEI_OISST_V2.1,1
2017-10-14,74.5021,69.4107,82.7094,1.7696,-0.2268,0.8302,NOAA_NCEI_OISST_V2.1,1
2017-10-15,74.3969,69.2910,82.6551,1.7767,-0.2181,0.8545,NOAA_NCEI_OISST_V2.1,1
2017-10-16,74.2916,69.1714,82.6007,1.7837,-0.2093,0.8788,NOAA_NCEI_OISST_V2.1,1
2017-10-17,74.1864,69.0518,82.5464,1.7907,-0.2006,0.9031,NOAA_NCEI_OISST_V2.1,1
2017-10-18,74.0812,68.9321,82.4921,1.7978,-0.1919,0.9274,NOAA_NCEI_OISST_V2.1,1
2017-10-19,73.9760,68.8125,82.4378,1.8048,-0.1831,0.9517,NOAA_NCEI_OISST_V2.1,1
2017-10-20,73.8707,68.6928,82.3835,1.8118,-0.1744,0.9760,NOAA_NCEI_OISST_V2.1,1
2017-10-21,73.7655,68.5732,82.3291,1.8189,-0.1657,1.0003,NOAA_NCEI_OISST_V2.1,1
2017-10-22,73.6603,68.4536,82.2748,1.8259,-0.1569,1.0246,NOAA_NCEI_OISST_V2.1,1
2017-10-23,73.5551,68.3339,82.2205,1.8329,-0.1482,1.0489,NOAA_NCEI_OISST_V2.1,1
2017-10-24,73.4498,68.2143,82.1662,1.8400,-0.1395,1.0732,NOAA_NCEI_OISST_V2.1,1
2017-10-25,73.3446,68.0947,82.1118,1.8470,-0.1307,1.0975,NOAA_NCEI_OISST_V2.1,1
2017-10-26,73.2394,67.9750,82.0575,1.8540,-0.1220,1.1218,NOAA_NCEI_OISST_V2.1,1
2017-10-27,73.1341,67.8554,82.0032,1.8611,-0.1133,1.1460,NOAA_NCEI_OISST_V2.1,1
2017-10-28,73.0289,67.7357,81.9489,1.8681,-0.1045,1.1703,NOAA_NCEI_OISST_V2.1,1
2017-10-29,72.9237,67.6161,81.8946,1.8751,-0.0958,1.1946,NOAA_NCEI_OISST_V2.1,1
2017-10-30,72.8185,67.4965,81.8402,1.8822,-0.0871,1.2189,NOAA_NCEI_OISST_V2.1,1
2017-10-31,72.7132,67.3768,81.7859,1.8892,-0.0783,1.2432,NOAA_NCEI_OISST_V2.1,1
2017-11-01,72.6080,67.2572,81.7316,1.8962,-0.0696,1.2675,NOAA_NCEI_OISST_V2.1,1
2017-11-02,72.3087,67.0653,81.6553,1.7765,-0.0947,1.2719,NOAA_NCEI_OISST_V2.1,1
2017-11-03,72.0094,66.8734,81.5790,1.6662,-0.1244,1.2768,NOAA_NCEI_OISST_V2.1,1
2017-11-04,71.7100,66.6816,81.5027,1.5559,-0.1542,1.2817,NOAA_NCEI_OISST_V2.1,1
2017-11-05,71.4107,66.4897,81.4264,1.4455,-0.1840,1.2867,NOAA_NCEI_OISST_V2.1,1
2017-11-06,71.1114,66.2978,81.3501,1.3352,-0.2138,1.2916,NOAA_NCEI_OISST_V2.1,1
2017-11-07,70.8121,66.1059,81.2738,1.2248,-0.2435,1.2965,NOAA_NCEI_OISST_V2.1,1
2017-11-08,70.5127,65.9140,81.1975,1.1145,-0.2733,1.3014,NOAA_NCEI_OISST_V2.1,1
2017-11-09,70.2134,65.7222,81.1212,1.0041,-0.3031,1.3064,NOAA_NCEI_OISST_V2.1,1
2017-11-10,69.9141,65.5303,81.0450,0.8938,-0.3328,1.3113,NOAA_NCEI_OISST_V2.1,1
2017-11-11,69.6148,65.3384,80.9687,0.7835,-0.3626,1.3162,NOAA_NCEI_OISST_V2.1,1
2017-11-12,69.3155,65.1465,80.8924,0.6731,-0.3924,1.3211,NOAA_NCEI_OISST_V2.1,1
2017-11-13,69.0161,64.9547,80.8161,0.5628,-0.4222,1.3261,NOAA_NCEI_OISST_V2.1,1
2017-11-14,68.7168,64.7628,80.7398,0.4524,-0.4519,1.3310,NOAA_NCEI_OISST_V2.1,1
2017-11-15,68.4175,64.5709,80.6635,0.3421,-0.4817,1.3359,NOAA_NCEI_OISST_V2.1,1
2017-11-16,68.1182,64.3790,80.5872,0.2318,-0.5115,1.3408,NOAA_NCEI_OISST_V2.1,1
2017-11-17,67.8188,64.1871,80.5109,0.1214,-0.5412,1.3457,NOAA_NCEI_OISST_V2.1,1
2017-11-18,67.5195,63.9953,80.4346,0.0111,-0.5710,1.3507,NOAA_NCEI_OISST_V2.1,1
2017-11-19,67.2202,63.8034,80.3583,-0.0993,-0.6008,1.3556,NOAA_NCEI_OISST_V2.1,1
2017-11-20,66.9209,63.6115,80.2820,-0.2096,-0.6306,1.3605,NOAA_NCEI_OISST_V2.1,1
2017-11-21,66.6216,63.4196,80.2057,-0.3199,-0.6603,1.3654,NOAA_NCEI_OISST_V2.1,1
2017-11-22,66.3222,63.2277,80.1294,-0.4303,-0.6901,1.3704,NOAA_NCEI_OISST_V2.1,1
2017-11-23,66.0229,63.0359,80.0531,-0.5406,-0.7199,1.3753,NOAA_NCEI_OISST_V2.1,1
2017-11-24,65.7236,62.8440,79.9768,-0.6510,-0.7496,1.3802,NOAA_NCEI_OISST_V2.1,1
2017-11-25,65.4243,62.6521,79.9005,-0.7613,-0.7794,1.3851,NOAA_NCEI_OISST_V2.1,1
2017-11-26,65.1249,62.4602,79.8242,-0.8717,-0.8092,1.3901,NOAA_NCEI_OISST_V2.1,1
2017-11-27,64.8256,62.2684,79.7479,-0.9820,-0.8390,1.3950,NOAA_NCEI_OISST_V2.1,1
2017-11-28,64.5263,62.0765,79.6717,-1.0923,-0.8687,1.3999,NOAA_NCEI_OISST_V2.1,1
2017-11-29,64.2270,61.8846,79.5954,-1.2027,-0.8985,1.4048,NOAA_NCEI_OISST_V2.1,1
2017-11-30,63.9276,61.6927,79.5191,-1.3130,-0.9283,1.4098,NOAA_NCEI_OISST_V2.1,1
2017-12-01,63.6283,61.5008,79.4428,-1.4234,-0.9581,1.4147,NOAA_NCEI_OISST_V2.1,1
2017-12-02,63.6545,61.4177,79.3264,-1.3533,-0.9542,1.3975,NOAA_NCEI_OISST_V2.1,1
2017-12-03,63.6807,61.3345,79.2100,-1.2809,-0.9542,1.3714,NOAA_NCEI_OISST_V2.1,1
2017-12-04,63.7068,61.2514,79.0935,-1.2086,-0.9541,1.3453,NOAA_NCEI_OISST_V2.1,1
2017-12-05,63.7330,61.1682,78.9771,-1.1363,-0.9540,1.3193,NOAA_NCEI_OISST_V2.1,1
2017-12-06,63.7592,61.0850,78.8607,-1.0639,-0.9539,1.2932,NOAA_NCEI_OISST_V2.1,1
2017-12-07,63.7853,61.0019,78.7443,-0.9916,-0.9538,1.2671,NOAA_NCEI_OISST_V2.1,1
2017-12-08,63.8115,60.9187,78.6279,-0.9193,-0.9538,1.2411,NOAA_NCEI_OISST_V2.1,1
2017-12-09,63.8377,60.8355,78.5115,-0.8470,-0.9537,1.2150,NOAA_NCEI_OISST_V2.1,1
2017-12-10,63.8638,60.7524,78.3951,-0.7746,-0.9536,1.1889,NOAA_NCEI_OISST_V2.1,1
2017-12-11,63.8900,60.6692,78.2787,-0.7023,-0.9535,1.1629,NOAA_NCEI_OISST_V2.1,1
2017-12-12,63.9162,60.5860,78.1623,-0.6300,-0.9534,1.1368,NOAA_NCEI_OISST_V2.1,1
2017-12-13,63.9423,60.5029,78.0459,-0.5576,-0.9533,1.1107,NOAA_NCEI_OISST_V2.1,1
2017-12-14,63.9685,60.4197,77.9294,-0.4853,-0.9533,1.0847,NOAA_NCEI_OISST_V2.1,1
2017-12-15,63.9947,60.3366,77.8130,-0.4130,-0.9532,1.0586,NOAA_NCEI_OISST_V2.1,1
2017-12-16,64.0208,60.2534,77.6966,-0.3407,-0.9531,1.0325,NOAA_NCEI_OISST_V2.1,1
2017-12-17,64.0470,60.1702,77.5802,-0.2683,-0.9530,1.0065,NOAA_NCEI_OISST_V2.1,1
2017-12-18,64.0732,60.0871,77.4638,-0.1960,-0.9529,0.9804,NOAA_NCEI_OISST_V2.1,1
2017-12-19,64.0993,60.0039,77.3474,-0.1237,-0.9529,0.9544,NOAA_NCEI_OISST_V2.1,1
2017-12-20,64.1255,59.9207,77.2310,-0.0513,-0.9528,0.9283,NOAA_NCEI_OISST_V2.1,1
2017-12-21,64.1516,59.8376,77.1146,0.0210,-0.9527,0.9022,NOAA_NCEI_OISST_V2.1,1
2017-12-22,64.1778,59.7544,76.9982,0.0933,-0.9526,0.8762,NOAA_NCEI_OISST_V2.1,1
2017-12-23,64.2040,59.6712,76.8818,0.1657,-0.9525,0.8501,NOAA_NCEI_OISST_V2.1,1
2017-12-24,64.2301,59.5881,76.7653,0.2380,-0.9524,0.8240,NOAA_NCEI_OISST_V2.1,1
2017-12-25,64.2563,59.5049,76.6489,0.3103,-0.9524,0.7980,NOAA_NCEI_OISST_V2.1,1
2017-12-26,64.2825,59.4218,76.5325,0.3826,-0.9523,0.7719,NOAA_NCEI_OISST_V2.1,1
2017-12-27,64.3086,59.3386,76.4161,0.4550,-0.9522,0.7458,NOAA_NCEI_OISST_V2.1,1
2017-12-28,64.3348,59.2554,76.2997,0.5273,-0.9521,0.7198,NOAA_NCEI_OISST_V2.1,1
2017-12-29,64.3610,59.1723,76.1833,0.5996,-0.9520,0.6937,NOAA_NCEI_OISST_V2.1,1
2017-12-30,64.3871,59.0891,76.0669,0.6720,-0.9520,0.6676,NOAA_NCEI_OISST_V2.1,1
2017-12-31,64.4133,59.0059,75.9505,0.7443,-0.9519,0.6416,NOAA_NCEI_OISST_V2.1,1
2018-01-01,64.4395,58.9228,75.8341,0.7816,-0.8683,0.6389,NOAA_NCEI_OISST_V2.1,1
2018-01-02,64.2420,58.9202,75.8208,0.6919,-0.8429,0.6454,NOAA_NCEI_OISST_V2.1,1
2018-01-03,64.0445,58.9176,75.8075,0.6021,-0.8175,0.6519,NOAA_NCEI_OISST_V2.1,1
2018-01-04,63.8471,58.9149,75.7943,0.5124,-0.7921,0.6584,NOAA_NCEI_OISST_V2.1,1
2018-01-05,63.6496,58.9123,75.7810,0.4227,-0.7667,0.6650,NOAA_NCEI_OISST_V2.1,1
2018-01-06,63.4521,58.9097,75.7678,0.3330,-0.7414,0.6715,NOAA_NCEI_OISST_V2.1,1
2018-01-07,63.2547,58.9071,75.7545,0.2432,-0.7160,0.6780,NOAA_NCEI_OISST_V2.1,1
2018-01-08,63.0572,58.9045,75.7413,0.1535,-0.6906,0.6845,NOAA_NCEI_OISST_V2.1,1
2018-01-09,62.8597,58.9019,75.7280,0.0638,-0.6652,0.6910,NOAA_NCEI_OISST_V2.1,1
2018-01-10,62.6623,58.8993,75.7147,-0.0259,-0.6398,0.6976,NOAA_NCEI_OISST_V2.1,1
2018-01-11,62.4648,58.8967,75.7015,-0.1157,-0.6145,0.7041,NOAA_NCEI_OISST_V2.1,1
2018-01-12,62.2673,58.8941,75.6882,-0.2054,-0.5891,0.7106,NOAA_NCEI_OISST_V2.1,1
2018-01-13,62.0698,58.8914,75.6750,-0.2951,-0.5637,0.7171,NOAA_NCEI_OISST_V2.1,1
2018-01-14,61.8724,58.8888,75.6617,-0.3848,-0.5383,0.7236,NOAA_NCEI_OISST_V2.1,1
2018-01-15,61.6749,58.8862,75.6485,-0.4746,-0.5129,0.7301,NOAA_NCEI_OISST_V2.1,1
2018-01-16,61.4774,58.8836,75.6352,-0.5643,-0.4876,0.7367,NOAA_NCEI_OISST_V2.1,1
2018-01-17,61.2800,58.8810,75.6219,-0.6540,-0.4622,0.7432,NOAA_NCEI_OISST_V2.1,1
2018-01-18,61.0825,58.8784,75.6087,-0.7437,-0.4368,0.7497,NOAA_NCEI_OISST_V2.1,1
2018-01-19,60.8850,58.8758,75.5954,-0.8334,-0.4114,0.7562,NOAA_NCEI_OISST_V2.1,1
2018-01-20,60.6876,58.8732,75.5822,-0.9232,-0.3860,0.7627,NOAA_NCEI_OISST_V2.1,1
2018-01-21,60.4901,58.8706,75.5689,-1.0129,-0.3606,0.7693,NOAA_NCEI_OISST_V2.1,1
2018-01-22,60.2926,58.8680,75.5556,-1.1026,-0.3353,0.7758,NOAA_NCEI_OISST_V2.1,1
2018-01-23,60.0952,58.8653,75.5424,-1.1923,-0.3099,0.7823,NOAA_NCEI_OISST_V2.1,1
2018-01-24,59.8977,58.8627,75.5291,-1.2821,-0.2845,0.7888,NOAA_NCEI_OISST_V2.1,1
2018-01-25,59.7002,58.8601,75.5159,-1.3718,-0.2591,0.7953,NOAA_NCEI_OISST_V2.1,1
2018-01-26,59.5027,58.8575,75.5026,-1.4615,-0.2337,0.8019,NOAA_NCEI_OISST_V2.1,1
2018-01-27,59.3053,58.8549,75.4894,-1.5512,-0.2084,0.8084,NOAA_NCEI_OISST_V2.1,1
2018-01-28,59.1078,58.8523,75.4761,-1.6410,-0.1830,0.8149,NOAA_NCEI_OISST_V2.1,1
2018-01-29,58.9103,58.8497,75.4628,-1.7307,-0.1576,0.8214,NOAA_NCEI_OISST_V2.1,1
2018-01-30,58.7129,58.8471,75.4496,-1.8204,-0.1322,0.8279,NOAA_NCEI_OISST_V2.1,1
2018-01-31,58.5154,58.8445,75.4363,-1.9101,-0.1068,0.8345,NOAA_NCEI_OISST_V2.1,1
2018-02-01,58.3179,58.8419,75.4231,-1.9998,-0.0815,0.8410,NOAA_NCEI_OISST_V2.1,1
2018-02-02,58.3344,58.8686,75.4514,-1.9969,-0.0557,0.8450,NOAA_NCEI_OISST_V2.1,1
2018-02-03,58.3509,58.8952,75.4797,-1.9940,-0.0299,0.8490,NOAA_NCEI_OISST_V2.1,1
2018-02-04,58.3674,58.9219,75.5080,-1.9911,-0.0041,0.8529,NOAA_NCEI_OISST_V2.1,1
2018-02-05,58.3839,58.9486,75.5363,-1.9882,0.0217,0.8569,NOAA_NCEI_OISST_V2.1,1
2018-02-06,58.4004,58.9753,75.5646,-1.9853,0.0476,0.8609,NOAA_NCEI_OISST_V2.1,1
2018-02-07,58.4169,59.0020,75.5929,-1.9824,0.0734,0.8649,NOAA_NCEI_OISST_V2.1,1
2018-02-08,58.4334,59.0287,75.6212,-1.9795,0.0992,0.8689,NOAA_NCEI_OISST_V2.1,1
2018-02-09,58.4499,59.0554,75.6495,-1.9766,0.1250,0.8729,NOAA_NCEI_OISST_V2.1,1
2018-02-10,58.4664,59.0821,75.6778,-1.9737,0.1508,0.8769,NOAA_NCEI_OISST_V2.1,1
2018-02-11,58.4829,59.1088,75.7061,-1.9707,0.1766,0.8809,NOAA_NCEI_OISST_V2.1,1
2018-02-12,58.4994,59.1355,75.7344,-1.9678,0.2024,0.8848,NOAA_NCEI_OISST_V2.1,1
2018-02-13,58.5159,59.1622,75.7627,-1.9649,0.2282,0.8888,NOAA_NCEI_OISST_V2.1,1
2018-02-14,58.5324,59.1889,75.7910,-1.9620,0.2540,0.8928,NOAA_NCEI_OISST_V2.1,1
2018-02-15,58.5489,59.2156,75.8193,-1.9591,0.2798,0.8968,NOAA_NCEI_OISST_V2.1,1
2018-02-16,58.5654,59.2423,75.8476,-1.9562,0.3056,0.9008,NOAA_NCEI_OISST_V2.1,1
2018-02-17,58.5819,59.2690,75.8759,-1.9533,0.3314,0.9048,NOAA_NCEI_OISST_V2.1,1
2018-02-18,58.5984,59.2957,75.9042,-1.9504,0.3572,0.9088,NOAA_NCEI_OISST_V2.1,1
2018-02-19,58.6149,59.3224,75.9325,-1.9475,0.3830,0.9128,NOAA_NCEI_OISST_V2.1,1
2018-02-20,58.6314,59.3491,75.9608,-1.9446,0.4088,0.9167,NOAA_NCEI_OISST_V2.1,1
2018-02-21,58.6479,59.3758,75.9891,-1.9417,0.4346,0.9207,NOAA_NCEI_OISST_V2.1,1
2018-02-22,58.6644,59.4025,76.0174,-1.9387,0.4604,0.9247,NOAA_NCEI_OISST_V2.1,1
2018-02-23,58.6809,59.4292,76.0457,-1.9358,0.4862,0.9287,NOAA_NCEI_OISST_V2.1,1
2018-02-24,58.6974,59.4559,76.0740,-1.9329,0.5120,0.9327,NOAA_NCEI_OISST_V2.1,1
2018-02-25,58.7139,59.4826,76.1023,-1.9300,0.5378,0.9367,NOAA_NCEI_OISST_V2.1,1
2018-02-26,58.7304,59.5093,76.1306,-1.9271,0.5636,0.9407,NOAA_NCEI_OISST_V2.1,1
2018-02-27,58.7469,59.5360,76.1589,-1.9242,0.5894,0.9447,NOAA_NCEI_OISST_V2.1,1
2018-02-28,58.7634,59.5627,76.1872,-1.9213,0.6152,0.9487,NOAA_NCEI_OISST_V2.1,1
2018-03-01,58.7799,59.5894,76.2155,-1.9184,0.6410,0.9526,NOAA_NCEI_OISST_V2.1,1
2018-03-02,58.8984,59.6107,76.2358,-1.8681,0.6410,0.9398,NOAA_NCEI_OISST_V2.1,1
2018-03-03,59.0169,59.6321,76.2560,-1.8129,0.6374,0.9220,NOAA_NCEI_OISST_V2.1,1
2018-03-04,59.1354,59.6534,76.2763,-1.7577,0.6338,0.9042,NOAA_NCEI_OISST_V2.1,1
2018-03-05,59.2539,59.6748,76.2965,-1.7024,0.6302,0.8865,NOAA_NCEI_OISST_V2.1,1
2018-03-06,59.3724,59.6962,76.3167,-1.6472,0.6265,0.8687,NOAA_NCEI_OISST_V2.1,1
2018-03-07,59.4909,59.7175,76.3370,-1.5920,0.6229,0.8509,NOAA_NCEI_OISST_V2.1,1
2018-03-08,59.6093,59.7389,76.3572,-1.5368,0.6193,0.8331,NOAA_NCEI_OISST_V2.1,1
2018-03-09,59.7278,59.7603,76.3774,-1.4816,0.6157,0.8153,NOAA_NCEI_OISST_V2.1,1
2018-03-10,59.8463,59.7816,76.3977,-1.4264,0.6121,0.7975,NOAA_NCEI_OISST_V2.1,1
2018-03-11,59.9648,59.8030,76.4179,-1.3712,0.6084,0.7797,NOAA_NCEI_OISST_V2.1,1
2018-03-12,60.0833,59.8243,76.4381,-1.3160,0.6048,0.7619,NOAA_NCEI_OISST_V2.1,1
2018-03-13,60.2018,59.8457,76.4584,-1.2608,0.6012,0.7441,NOAA_NCEI_OISST_V2.1,1
2018-03-14,60.3203,59.8671,76.4786,-1.2056,0.5976,0.7263,NOAA_NCEI_OISST_V2.1,1
2018-03-15,60.4387,59.8884,76.4988,-1.1503,0.5940,0.7085,NOAA_NCEI_OISST_V2.1,1
2018-03-16,60.5572,59.9098,76.5191,-1.0951,0.5903,0.6908,NOAA_NCEI_OISST_V2.1,1
2018-03-17,60.6757,59.9312,76.5393,-1.0399,0.5867,0.6730,NOAA_NCEI_OISST_V2.1,1
2018-03-18,60.7942,59.9525,76.5595,-0.9847,0.5831,0.6552,NOAA_NCEI_OISST_V2.1,1
2018-03-19,60.9127,59.9739,76.5798,-0.9295,0.5795,0.6374,NOAA_NCEI_OISST_V2.1,1
2018-03-20,61.0312,59.9952,76.6000,-0.8743,0.5759,0.6196,NOAA_NCEI_OISST_V2.1,1
2018-03-21,61.1497,60.0166,76.6202,-0.8191,0.5722,0.6018,NOAA_NCEI_OISST_V2.1,1
2018-03-22,61.2681,60.0380,76.6405,-0.7639,0.5686,0.5840,NOAA_NCEI_OISST_V2.1,1
2018-03-23,61.3866,60.0593,76.6607,-0.7087,0.5650,0.5662,NOAA_NCEI_OISST_V2.1,1
2018-03-24,61.5051,60.0807,76.6809,-0.6535,0.5614,0.5484,NOAA_NCEI_OISST_V2.1,1
2018-03-25,61.6236,60.1021,76.7012,-0.5982,0.5578,0.5306,NOAA_NCEI_OISST_V2.1,1
2018-03-26,61.7421,60.1234,76.7214,-0.5430,0.5541,0.5128,NOAA_NCEI_OISST_V2.1,1
2018-03-27,61.8606,60.1448,76.7416,-0.4878,0.5505,0.4951,NOAA_NCEI_OISST_V2.1,1
2018-03-28,61.9791,60.1661,76.7619,-0.4326,0.5469,0.4773,NOAA_NCEI_OISST_V2.1,1
2018-03-29,62.0975,60.1875,76.7821,-0.3774,0.5433,0.4595,NOAA_NCEI_OISST_V2.1,1
2018-03-30,62.2160,60.2089,76.8023,-0.3222,0.5397,0.4417,NOAA_NCEI_OISST_V2.1,1
2018-03-31,62.3345,60.2302,76.8226,-0.2670,0.5360,0.4239,NOAA_NCEI_OISST_V2.1,1
2018-04-01,62.4530,60.2516,76.8428,-0.2118,0.5324,0.4061,NOAA_NCEI_OISST_V2.1,1
2018-04-02,62.5327,60.2879,76.9613,-0.1998,0.5135,0.4220,NOAA_NCEI_OISST_V2.1,1
2018-04-03,62.6124,60.3243,77.0798,-0.1947,0.4833,0.4307,NOAA_NCEI_OISST_V2.1,1
2018-04-04,62.6922,60.3606,77.1983,-0.1897,0.4531,0.4393,NOAA_NCEI_OISST_V2.1,1
2018-04-05,62.7719,60.3969,77.3167,-0.1846,0.4229,0.4479,NOAA_NCEI_OISST_V2.1,1
2018-04-06,62.8516,60.4333,77.4352,-0.1795,0.3927,0.4566,NOAA_NCEI_OISST_V2.1,1
2018-04-07,62.9314,60.4696,77.5537,-0.1744,0.3624,0.4652,NOAA_NCEI_OISST_V2.1,1
2018-04-08,63.0111,60.5060,77.6722,-0.1694,0.3322,0.4738,NOAA_NCEI_OISST_V2.1,1
2018-04-09,63.0908,60.5423,77.7907,-0.1643,0.3020,0.4825,NOAA_NCEI_OISST_V2.1,1
2018-04-10,63.1705,60.5786,77.9092,-0.1592,0.2718,0.4911,NOAA_NCEI_OISST_V2.1,1
2018-04-11,63.2503,60.6150,78.0276,-0.1541,0.2416,0.4997,NOAA_NCEI_OISST_V2.1,1
2018-04-12,63.3300,60.6513,78.1461,-0.1490,0.2114,0.5084,NOAA_NCEI_OISST_V2.1,1
2018-04-13,63.4097,60.6877,78.2646,-0.1440,0.1812,0.5170,NOAA_NCEI_OISST_V2.1,1
2018-04-14,63.4894,60.7240,78.3831,-0.1389,0.1510,0.5256,NOAA_NCEI_OISST_V2.1,1
2018-04-15,63.5692,60.7603,78.5016,-0.1338,0.1208,0.5343,NOAA_NCEI_OISST_V2.1,1
2018-04-16,63.6489,60.7967,78.6201,-0.1287,0.0906,0.5429,NOAA_NCEI_OISST_V2.1,1
2018-04-17,63.7286,60.8330,78.7386,-0.1237,0.0604,0.5515,NOAA_NCEI_OISST_V2.1,1
2018-04-18,63.8083,60.8693,78.8570,-0.1186,0.0301,0.5602,NOAA_NCEI_OISST_V2.1,1
2018-04-19,63.8881,60.9057,78.9755,-0.1135,-0.0001,0.5688,NOAA_NCEI_OISST_V2.1,1
2018-04-20,63.9678,60.9420,79.0940,-0.1084,-0.0303,0.5775,NOAA_NCEI_OISST_V2.1,1
2018-04-21,64.0475,60.9784,79.2125,-0.1033,-0.0605,0.5861,NOAA_NCEI_OISST_V2.1,1
2018-04-22,64.1272,61.0147,79.3310,-0.0983,-0.0907,0.5947,NOAA_NCEI_OISST_V2.1,1
2018-04-23,64.2070,61.0510,79.4495,-0.0932,-0.1209,0.6034,NOAA_NCEI_OISST_V2.1,1
2018-04-24,64.2867,61.0874,79.5680,-0.0881,-0.1511,0.6120,NOAA_NCEI_OISST_V2.1,1
2018-04-25,64.3664,61.1237,79.6864,-0.0830,-0.1813,0.6206,NOAA_NCEI_OISST_V2.1,1
2018-04-26,64.4461,61.1601,79.8049,-0.0779,-0.2115,0.6293,NOAA_NCEI_OISST_V2.1,1
2018-04-27,64.5259,61.1964,79.9234,-0.0729,-0.2417,0.6379,NOAA_NCEI_OISST_V2.1,1
2018-04-28,64.6056,61.2327,80.0419,-0.0678,-0.2719,0.6465,NOAA_NCEI_OISST_V2.1,1
2018-04-29,64.6853,61.2691,80.1604,-0.0627,-0.3021,0.6552,NOAA_NCEI_OISST_V2.1,1
2018-04-30,64.7650,61.3054,80.2789,-0.0576,-0.3324,0.6638,NOAA_NCEI_OISST_V2.1,1
2018-05-01,64.8448,61.3417,80.3974,-0.0526,-0.3626,0.6724,NOAA_NCEI_OISST_V2.1,1
2018-05-02,64.8888,61.5367,80.5077,-0.0946,-0.3336,0.6697,NOAA_NCEI_OISST_V2.1,1
2018-05-03,64.9329,61.7317,80.6180,-0.1421,-0.3135,0.6656,NOAA_NCEI_OISST_V2.1,1
2018-05-04,64.9769,61.9268,80.7284,-0.1896,-0.2933,0.6614,NOAA_NCEI_OISST_V2.1,1
2018-05-05,65.0210,62.1218,80.8387,-0.2372,-0.2732,0.6573,NOAA_NCEI_OISST_V2.1,1
2018-05-06,65.0650,62.3167,80.9490,-0.2847,-0.2530,0.6532,NOAA_NCEI_OISST_V2.1,1
2018-05-07,65.1091,62.5118,81.0594,-0.3323,-0.2329,0.6491,NOAA_NCEI_OISST_V2.1,1
2018-05-08,65.1531,62.7068,81.1697,-0.3798,-0.2127,0.6450,NOAA_NCEI_OISST_V2.1,1
2018-05-09,65.1971,62.9018,81.2801,-0.4273,-0.1926,0.6408,NOAA_NCEI_OISST_V2.1,1
2018-05-10,65.2412,63.0968,81.3904,-0.4749,-0.1724,0.6367,NOAA_NCEI_OISST_V2.1,1
2018-05-11,65.2852,63.2918,81.5007,-0.5224,-0.1523,0.6326,NOAA_NCEI_OISST_V2.1,1
2018-05-12,65.3293,63.4868,81.6111,-0.5699,-0.1321,0.6285,NOAA_NCEI_OISST_V2.1,1
2018-05-13,65.3733,63.6818,81.7214,-0.6175,-0.1120,0.6244,NOAA_NCEI_OISST_V2.1,1
2018-05-14,65.4174,63.8768,81.8317,-0.6650,-0.0918,0.6203,NOAA_NCEI_OISST_V2.1,1
2018-05-15,65.4614,64.0718,81.9421,-0.7126,-0.0717,0.6161,NOAA_NCEI_OISST_V2.1,1
2018-05-16,65.5055,64.2668,82.0524,-0.7601,-0.0515,0.6120,NOAA_NCEI_OISST_V2.1,1
2018-05-17,65.5495,64.4618,82.1627,-0.8076,-0.0314,0.6079,NOAA_NCEI_OISST_V2.1,1
2018-05-18,65.5936,64.6568,82.2731,-0.8552,-0.0112,0.6038,NOAA_NCEI_OISST_V2.1,1
