date,enso_nino34,pdo_index,nao_index,enso_phase
2018-12-24,1.84,1.147,-0.033,El_Nino
2018-12-25,1.827,1.161,0.049,El_Nino
2018-12-26,1.811,1.174,0.129,El_Nino
2018-12-27,1.792,1.186,0.205,El_Nino
2018-12-28,1.77,1.196,0.277,El_Nino
2018-12-29,1.746,1.204,0.346,El_Nino
2018-12-30,1.718,1.211,0.41,El_Nino
2018-12-31,1.687,1.215,0.469,El_Nino
2019-01-01,1.653,1.218,0.523,El_Nino
2019-01-02,1.615,1.218,0.571,El_Nino
2019-01-03,1.575,1.216,0.614,El_Nino
2019-01-04,1.532,1.212,0.651,El_Nino
2019-01-05,1.486,1.207,0.684,El_Nino
2019-01-06,1.438,1.2,0.712,El_Nino
2019-01-07,1.388,1.191,0.735,El_Nino
2019-01-08,1.337,1.181,0.755,El_Nino
2019-01-09,1.285,1.17,0.769,El_Nino
2019-01-10,1.232,1.158,0.781,El_Nino
2019-01-11,1.178,1.146,0.788,El_Nino
2019-01-12,1.124,1.133,0.792,El_Nino
2019-01-13,1.07,1.119,0.793,El_Nino
2019-01-14,1.016,1.105,0.791,El_Nino
2019-01-15,0.963,1.091,0.786,El_Nino
2019-01-16,0.912,1.077,0.779,El_Nino
2019-01-17,0.861,1.063,0.769,El_Nino
2019-01-18,0.812,1.05,0.757,El_Nino
2019-01-19,0.766,1.037,0.744,El_Nino
2019-01-20,0.721,1.026,0.728,El_Nino
2019-01-21,0.679,1.014,0.712,El_Nino
2019-01-22,0.64,1.005,0.694,El_Nino
2019-01-23,0.604,0.996,0.675,El_Nino
2019-01-24,0.572,0.988,0.656,El_Nino
2019-01-25,0.543,0.983,0.636,El_Nino
2019-01-26,0.519,0.979,0.616,El_Nino
2019-01-27,0.499,0.977,0.595,Neutral
2019-01-28,0.484,0.977,0.575,Neutral
2019-01-29,0.474,0.979,0.555,Neutral
2019-01-30,0.47,0.984,0.536,Neutral
2019-01-31,0.471,0.991,0.518,Neutral
2019-02-01,0.479,1.001,0.501,Neutral
2019-02-02,0.492,1.014,0.485,Neutral
2019-02-03,0.512,1.029,0.47,El_Nino
2019-02-04,0.537,1.047,0.457,El_Nino
2019-02-05,0.567,1.068,0.445,El_Nino
2019-02-06,0.602,1.09,0.433,El_Nino
2019-02-07,0.642,1.113,0.423,El_Nino
2019-02-08,0.685,1.139,0.413,El_Nino
2019-02-09,0.732,1.165,0.404,El_Nino
2019-02-10,0.782,1.192,0.396,El_Nino
2019-02-11,0.835,1.22,0.389,El_Nino
2019-02-12,0.89,1.248,0.382,El_Nino
2019-02-13,0.947,1.277,0.376,El_Nino
2019-02-14,1.005,1.305,0.37,El_Nino
2019-02-15,1.065,1.333,0.364,El_Nino
2019-02-16,1.126,1.361,0.359,El_Nino
2019-02-17,1.186,1.387,0.354,El_Nino
2019-02-18,1.247,1.413,0.349,El_Nino
2019-02-19,1.307,1.437,0.344,El_Nino
2019-02-20,1.366,1.46,0.34,El_Nino
2019-02-21,1.424,1.481,0.335,El_Nino
2019-02-22,1.481,1.5,0.33,El_Nino
2019-02-23,1.535,1.516,0.325,El_Nino
2019-02-24,1.587,1.53,0.319,El_Nino
2019-02-25,1.636,1.541,0.313,El_Nino
2019-02-26,1.681,1.549,0.307,El_Nino
2019-02-27,1.723,1.553,0.3,El_Nino
2019-02-28,1.761,1.554,0.293,El_Nino
2019-03-01,1.794,1.551,0.285,El_Nino
2019-03-02,1.822,1.544,0.277,El_Nino
2019-03-03,1.846,1.534,0.268,El_Nino
2019-03-04,1.865,1.519,0.258,El_Nino
2019-03-05,1.88,1.502,0.249,El_Nino
2019-03-06,1.891,1.481,0.239,El_Nino
2019-03-07,1.898,1.458,0.23,El_Nino
2019-03-08,1.901,1.432,0.221,El_Nino
2019-03-09,1.901,1.404,0.213,El_Nino
2019-03-10,1.898,1.373,0.206,El_Nino
2019-03-11,1.892,1.341,0.2,El_Nino
2019-03-12,1.883,1.308,0.195,El_Nino
2019-03-13,1.872,1.273,0.192,El_Nino
2019-03-14,1.859,1.238,0.19,El_Nino
2019-03-15,1.843,1.202,0.19,El_Nino
2019-03-16,1.826,1.165,0.192,El_Nino
2019-03-17,1.807,1.128,0.197,El_Nino
2019-03-18,1.786,1.091,0.204,El_Nino
2019-03-19,1.764,1.055,0.213,El_Nino
2019-03-20,1.742,1.019,0.225,El_Nino
2019-03-21,1.718,0.984,0.241,El_Nino
2019-03-22,1.694,0.95,0.259,El_Nino
2019-03-23,1.67,0.917,0.281,El_Nino
2019-03-24,1.646,0.886,0.307,El_Nino
2019-03-25,1.622,0.858,0.336,El_Nino
2019-03-26,1.598,0.831,0.37,El_Nino
2019-03-27,1.575,0.806,0.408,El_Nino
2019-03-28,1.552,0.785,0.45,El_Nino
2019-03-29,1.531,0.766,0.496,El_Nino
2019-03-30,1.511,0.751,0.548,El_Nino
2019-03-31,1.492,0.739,0.604,El_Nino
2019-04-01,1.475,0.73,0.666,El_Nino
2019-04-02,1.459,0.726,0.733,El_Nino
2019-04-03,1.446,0.725,0.805,El_Nino
2019-04-04,1.434,0.728,0.881,El_Nino
2019-04-05,1.424,0.734,0.962,El_Nino
2019-04-06,1.416,0.744,1.046,El_Nino
2019-04-07,1.409,0.756,1.133,El_Nino
2019-04-08,1.403,0.77,1.223,El_Nino
2019-04-09,1.399,0.787,1.315,El_Nino
2019-04-10,1.396,0.806,1.409,El_Nino
2019-04-11,1.394,0.826,1.505,El_Nino
2019-04-12,1.394,0.848,1.601,El_Nino
2019-04-13,1.394,0.872,1.698,El_Nino
2019-04-14,1.395,0.897,1.794,El_Nino
2019-04-15,1.398,0.922,1.891,El_Nino
2019-04-16,1.401,0.948,1.986,El_Nino
2019-04-17,1.405,0.974,2.08,El_Nino
2019-04-18,1.409,1.001,2.172,El_Nino
2019-04-19,1.414,1.027,2.262,El_Nino
2019-04-20,1.42,1.053,2.35,El_Nino
2019-04-21,1.426,1.078,2.434,El_Nino
2019-04-22,1.432,1.103,2.515,El_Nino
2019-04-23,1.439,1.126,2.592,El_Nino
2019-04-24,1.446,1.148,2.664,El_Nino
2019-04-25,1.453,1.168,2.731,El_Nino
2019-04-26,1.46,1.187,2.793,El_Nino
2019-04-27,1.467,1.203,2.849,El_Nino
2019-04-28,1.474,1.217,2.899,El_Nino
2019-04-29,1.481,1.229,2.942,El_Nino
2019-04-30,1.488,1.237,2.978,El_Nino
2019-05-01,1.494,1.243,3.007,El_Nino
2019-05-02,1.5,1.245,3.027,El_Nino
2019-05-03,1.505,1.244,3.04,El_Nino
2019-05-04,1.51,1.24,3.044,El_Nino
2019-05-05,1.514,1.234,3.042,El_Nino
2019-05-06,1.518,1.224,3.032,El_Nino
2019-05-07,1.521,1.213,3.015,El_Nino
2019-05-08,1.524,1.198,2.991,El_Nino
2019-05-09,1.526,1.182,2.96,El_Nino
2019-05-10,1.527,1.164,2.923,El_Nino
2019-05-11,1.527,1.143,2.879,El_Nino
2019-05-12,1.527,1.121,2.829,El_Nino
2019-05-13,1.525,1.098,2.774,El_Nino
2019-05-14,1.523,1.073,2.712,El_Nino
2019-05-15,1.52,1.047,2.645,El_Nino
2019-05-16,1.516,1.019,2.572,El_Nino
2019-05-17,1.511,0.991,2.494,El_Nino
2019-05-18,1.505,0.962,2.411,El_Nino
2019-05-19,1.498,0.933,2.323,El_Nino
2019-05-20,1.49,0.903,2.231,El_Nino
2019-05-21,1.48,0.873,2.134,El_Nino
2019-05-22,1.47,0.842,2.032,El_Nino
2019-05-23,1.458,0.812,1.927,El_Nino
2019-05-24,1.445,0.782,1.817,El_Nino
2019-05-25,1.43,0.752,1.704,El_Nino
2019-05-26,1.414,0.723,1.587,El_Nino
2019-05-27,1.397,0.694,1.467,El_Nino
2019-05-28,1.378,0.666,1.344,El_Nino
2019-05-29,1.358,0.64,1.217,El_Nino
2019-05-30,1.337,0.614,1.088,El_Nino
2019-05-31,1.313,0.59,0.956,El_Nino
2019-06-01,1.289,0.567,0.822,El_Nino
2019-06-02,1.262,0.546,0.685,El_Nino
2019-06-03,1.234,0.526,0.547,El_Nino
2019-06-04,1.205,0.508,0.408,El_Nino
2019-06-05,1.175,0.492,0.267,El_Nino
2019-06-06,1.144,0.477,0.126,El_Nino
2019-06-07,1.112,0.464,-0.015,El_Nino
2019-06-08,1.08,0.453,-0.155,El_Nino
2019-06-09,1.048,0.443,-0.294,El_Nino
2019-06-10,1.015,0.434,-0.432,El_Nino
2019-06-11,0.983,0.427,-0.568,El_Nino
2019-06-12,0.95,0.422,-0.702,El_Nino
2019-06-13,0.919,0.419,-0.832,El_Nino
2019-06-14,0.887,0.416,-0.96,El_Nino
2019-06-15,0.857,0.416,-1.083,El_Nino
2019-06-16,0.828,0.417,-1.203,El_Nino
2019-06-17,0.8,0.419,-1.317,El_Nino
2019-06-18,0.773,0.423,-1.427,El_Nino
2019-06-19,0.748,0.429,-1.531,El_Nino
2019-06-20,0.725,0.436,-1.629,El_Nino
2019-06-21,0.704,0.444,-1.72,El_Nino
2019-06-22,0.685,0.454,-1.804,El_Nino
2019-06-23,0.668,0.466,-1.881,El_Nino
2019-06-24,0.654,0.479,-1.95,El_Nino
2019-06-25,0.643,0.493,-2.011,El_Nino
2019-06-26,0.634,0.509,-2.062,El_Nino
2019-06-27,0.629,0.527,-2.104,El_Nino
2019-06-28,0.627,0.546,-2.137,El_Nino
2019-06-29,0.629,0.566,-2.159,El_Nino
2019-06-30,0.634,0.588,-2.17,El_Nino
2019-07-01,0.643,0.611,-2.171,El_Nino
2019-07-02,0.656,0.636,-2.16,El_Nino
2019-07-03,0.673,0.661,-2.137,El_Nino
2019-07-04,0.694,0.688,-2.105,El_Nino
2019-07-05,0.718,0.716,-2.063,El_Nino
2019-07-06,0.744,0.745,-2.012,El_Nino
2019-07-07,0.774,0.774,-1.953,El_Nino
2019-07-08,0.806,0.804,-1.886,El_Nino
2019-07-09,0.84,0.834,-1.812,El_Nino
2019-07-10,0.876,0.865,-1.732,El_Nino
2019-07-11,0.913,0.895,-1.647,El_Nino
2019-07-12,0.952,0.925,-1.556,El_Nino
2019-07-13,0.992,0.955,-1.462,El_Nino
2019-07-14,1.033,0.985,-1.364,El_Nino
2019-07-15,1.074,1.014,-1.263,El_Nino
2019-07-16,1.115,1.042,-1.16,El_Nino
2019-07-17,1.156,1.069,-1.055,El_Nino
2019-07-18,1.197,1.095,-0.95,El_Nino
2019-07-19,1.238,1.12,-0.844,El_Nino
2019-07-20,1.277,1.144,-0.74,El_Nino
2019-07-21,1.315,1.165,-0.636,El_Nino
2019-07-22,1.352,1.186,-0.534,El_Nino
2019-07-23,1.387,1.204,-0.435,El_Nino
2019-07-24,1.42,1.22,-0.339,El_Nino
2019-07-25,1.451,1.235,-0.248,El_Nino
2019-07-26,1.479,1.246,-0.16,El_Nino
2019-07-27,1.504,1.256,-0.079,El_Nino
2019-07-28,1.526,1.263,-0.003,El_Nino
2019-07-29,1.545,1.267,0.067,El_Nino
2019-07-30,1.56,1.267,0.128,El_Nino
2019-07-31,1.571,1.265,0.182,El_Nino
2019-08-01,1.578,1.26,0.227,El_Nino
2019-08-02,1.581,1.251,0.263,El_Nino
2019-08-03,1.579,1.239,0.29,El_Nino
2019-08-04,1.573,1.224,0.309,El_Nino
2019-08-05,1.564,1.206,0.319,El_Nino
2019-08-06,1.55,1.186,0.322,El_Nino
2019-08-07,1.534,1.163,0.318,El_Nino
2019-08-08,1.514,1.137,0.307,El_Nino
2019-08-09,1.492,1.11,0.289,El_Nino
2019-08-10,1.466,1.081,0.266,El_Nino
2019-08-11,1.439,1.05,0.238,El_Nino
2019-08-12,1.409,1.017,0.205,El_Nino
2019-08-13,1.377,0.983,0.167,El_Nino
2019-08-14,1.343,0.948,0.126,El_Nino
2019-08-15,1.308,0.912,0.08,El_Nino
2019-08-16,1.271,0.876,0.032,El_Nino
2019-08-17,1.234,0.839,-0.019,El_Nino
2019-08-18,1.196,0.801,-0.072,El_Nino
2019-08-19,1.157,0.763,-0.126,El_Nino
2019-08-20,1.117,0.726,-0.183,El_Nino
2019-08-21,1.078,0.688,-0.239,El_Nino
2019-08-22,1.038,0.651,-0.297,El_Nino
2019-08-23,0.999,0.615,-0.354,El_Nino
2019-08-24,0.961,0.579,-0.41,El_Nino
2019-08-25,0.923,0.544,-0.466,El_Nino
2019-08-26,0.886,0.511,-0.52,El_Nino
2019-08-27,0.851,0.478,-0.572,El_Nino
2019-08-28,0.816,0.448,-0.622,El_Nino
2019-08-29,0.784,0.419,-0.67,El_Nino
2019-08-30,0.754,0.392,-0.714,El_Nino
2019-08-31,0.725,0.367,-0.754,El_Nino
2019-09-01,0.699,0.344,-0.79,El_Nino
2019-09-02,0.676,0.324,-0.822,El_Nino
2019-09-03,0.655,0.306,-0.849,El_Nino
2019-09-04,0.636,0.291,-0.872,El_Nino
2019-09-05,0.62,0.278,-0.891,El_Nino
2019-09-06,0.606,0.267,-0.907,El_Nino
2019-09-07,0.594,0.258,-0.919,El_Nino
2019-09-08,0.584,0.251,-0.929,El_Nino
2019-09-09,0.576,0.245,-0.935,El_Nino
2019-09-10,0.569,0.242,-0.938,El_Nino
2019-09-11,0.565,0.239,-0.94,El_Nino
2019-09-12,0.562,0.239,-0.939,El_Nino
2019-09-13,0.56,0.24,-0.936,El_Nino
2019-09-14,0.56,0.242,-0.932,El_Nino
2019-09-15,0.56,0.245,-0.926,El_Nino
2019-09-16,0.563,0.25,-0.918,El_Nino
2019-09-17,0.566,0.255,-0.91,El_Nino
2019-09-18,0.57,0.261,-0.902,El_Nino
2019-09-19,0.574,0.269,-0.892,El_Nino
2019-09-20,0.58,0.276,-0.883,El_Nino
2019-09-21,0.586,0.285,-0.874,El_Nino
2019-09-22,0.593,0.294,-0.864,El_Nino
2019-09-23,0.6,0.303,-0.856,El_Nino
2019-09-24,0.607,0.313,-0.848,El_Nino
2019-09-25,0.615,0.323,-0.841,El_Nino
2019-09-26,0.623,0.333,-0.836,El_Nino
2019-09-27,0.63,0.343,-0.831,El_Nino
2019-09-28,0.638,0.352,-0.829,El_Nino
2019-09-29,0.645,0.362,-0.829,El_Nino
2019-09-30,0.652,0.371,-0.83,El_Nino
2019-10-01,0.659,0.38,-0.835,El_Nino
2019-10-02,0.665,0.389,-0.842,El_Nino
2019-10-03,0.67,0.397,-0.851,El_Nino
2019-10-04,0.675,0.405,-0.863,El_Nino
2019-10-05,0.68,0.412,-0.876,El_Nino
2019-10-06,0.684,0.419,-0.892,El_Nino
2019-10-07,0.688,0.427,-0.91,El_Nino
2019-10-08,0.692,0.434,-0.929,El_Nino
2019-10-09,0.696,0.441,-0.949,El_Nino
2019-10-10,0.699,0.449,-0.97,El_Nino
2019-10-11,0.702,0.456,-0.993,El_Nino
2019-10-12,0.704,0.465,-1.016,El_Nino
2019-10-13,0.707,0.473,-1.04,El_Nino
2019-10-14,0.71,0.482,-1.064,El_Nino
2019-10-15,0.712,0.492,-1.088,El_Nino
2019-10-16,0.715,0.502,-1.112,El_Nino
2019-10-17,0.718,0.513,-1.137,El_Nino
2019-10-18,0.72,0.525,-1.16,El_Nino
2019-10-19,0.723,0.538,-1.183,El_Nino
2019-10-20,0.726,0.552,-1.205,El_Nino
2019-10-21,0.729,0.567,-1.226,El_Nino
2019-10-22,0.733,0.584,-1.246,El_Nino
2019-10-23,0.736,0.601,-1.265,El_Nino
2019-10-24,0.74,0.62,-1.282,El_Nino
2019-10-25,0.745,0.641,-1.297,El_Nino
2019-10-26,0.749,0.663,-1.311,El_Nino
2019-10-27,0.754,0.687,-1.322,El_Nino
2019-10-28,0.76,0.712,-1.33,El_Nino
2019-10-29,0.766,0.739,-1.336,El_Nino
2019-10-30,0.773,0.768,-1.34,El_Nino
2019-10-31,0.78,0.799,-1.34,El_Nino
2019-11-01,0.788,0.832,-1.338,El_Nino
2019-11-02,0.796,0.867,-1.332,El_Nino
2019-11-03,0.805,0.904,-1.322,El_Nino
2019-11-04,0.814,0.943,-1.31,El_Nino
2019-11-05,0.824,0.984,-1.295,El_Nino
2019-11-06,0.834,1.026,-1.277,El_Nino
2019-11-07,0.845,1.069,-1.256,El_Nino
2019-11-08,0.855,1.113,-1.233,El_Nino
2019-11-09,0.865,1.158,-1.207,El_Nino
2019-11-10,0.875,1.203,-1.179,El_Nino
2019-11-11,0.885,1.249,-1.149,El_Nino
2019-11-12,0.895,1.295,-1.117,El_Nino
2019-11-13,0.904,1.341,-1.084,El_Nino
2019-11-14,0.913,1.387,-1.048,El_Nino
2019-11-15,0.921,1.433,-1.011,El_Nino
2019-11-16,0.928,1.478,-0.972,El_Nino
2019-11-17,0.935,1.522,-0.933,El_Nino
2019-11-18,0.941,1.566,-0.892,El_Nino
2019-11-19,0.945,1.608,-0.849,El_Nino
2019-11-20,0.949,1.649,-0.806,El_Nino
2019-11-21,0.951,1.689,-0.763,El_Nino
2019-11-22,0.953,1.727,-0.718,El_Nino
2019-11-23,0.952,1.763,-0.673,El_Nino
2019-11-24,0.951,1.797,-0.628,El_Nino
2019-11-25,0.948,1.829,-0.583,El_Nino
2019-11-26,0.943,1.858,-0.537,El_Nino
2019-11-27,0.936,1.885,-0.492,El_Nino
2019-11-28,0.928,1.909,-0.447,El_Nino
2019-11-29,0.917,1.93,-0.402,El_Nino
2019-11-30,0.905,1.947,-0.357,El_Nino
2019-12-01,0.89,1.962,-0.313,El_Nino
2019-12-02,0.874,1.972,-0.27,El_Nino
2019-12-03,0.855,1.98,-0.227,El_Nino
2019-12-04,0.834,1.984,-0.186,El_Nino
2019-12-05,0.811,1.984,-0.145,El_Nino
2019-12-06,0.786,1.982,-0.105,El_Nino
2019-12-07,0.76,1.977,-0.066,El_Nino
2019-12-08,0.732,1.969,-0.027,El_Nino
2019-12-09,0.703,1.959,0.01,El_Nino
2019-12-10,0.672,1.946,0.047,El_Nino
2019-12-11,0.64,1.931,0.082,El_Nino
2019-12-12,0.607,1.914,0.117,El_Nino
2019-12-13,0.572,1.895,0.151,El_Nino
2019-12-14,0.537,1.874,0.183,El_Nino
2019-12-15,0.501,1.851,0.215,El_Nino
2019-12-16,0.464,1.827,0.245,Neutral
2019-12-17,0.426,1.801,0.275,Neutral
2019-12-18,0.388,1.774,0.303,Neutral
2019-12-19,0.35,1.746,0.331,Neutral
2019-12-20,0.311,1.717,0.357,Neutral
2019-12-21,0.272,1.687,0.382,Neutral
2019-12-22,0.233,1.657,0.405,Neutral
2019-12-23,0.194,1.626,0.428,Neutral
2019-12-24,0.155,1.594,0.449,Neutral
2019-12-25,0.116,1.563,0.469,Neutral
2019-12-26,0.078,1.531,0.488,Neutral
2019-12-27,0.04,1.499,0.505,Neutral
2019-12-28,0.002,1.467,0.521,Neutral
2019-12-29,-0.035,1.436,0.536,Neutral
2019-12-30,-0.071,1.405,0.55,Neutral
2019-12-31,-0.106,1.375,0.561,Neutral
2020-01-01,-0.14,1.346,0.572,Neutral
2020-01-02,-0.174,1.317,0.581,Neutral
2020-01-03,-0.206,1.289,0.589,Neutral
2020-01-04,-0.237,1.263,0.595,Neutral
2020-01-05,-0.267,1.237,0.601,Neutral
2020-01-06,-0.297,1.213,0.605,Neutral
2020-01-07,-0.325,1.19,0.609,Neutral
2020-01-08,-0.352,1.168,0.612,Neutral
2020-01-09,-0.378,1.147,0.615,Neutral
2020-01-10,-0.404,1.128,0.617,Neutral
2020-01-11,-0.429,1.11,0.619,Neutral
2020-01-12,-0.452,1.093,0.621,Neutral
2020-01-13,-0.475,1.078,0.622,Neutral
2020-01-14,-0.497,1.065,0.624,Neutral
2020-01-15,-0.519,1.053,0.626,La_Nina
2020-01-16,-0.539,1.043,0.629,La_Nina
2020-01-17,-0.559,1.034,0.631,La_Nina
2020-01-18,-0.578,1.027,0.635,La_Nina
2020-01-19,-0.596,1.022,0.639,La_Nina
2020-01-20,-0.614,1.019,0.644,La_Nina
2020-01-21,-0.631,1.018,0.651,La_Nina
2020-01-22,-0.647,1.018,0.658,La_Nina
2020-01-23,-0.663,1.021,0.666,La_Nina
2020-01-24,-0.678,1.026,0.676,La_Nina
2020-01-25,-0.692,1.033,0.688,La_Nina
2020-01-26,-0.706,1.042,0.701,La_Nina
2020-01-27,-0.719,1.053,0.716,La_Nina
2020-01-28,-0.732,1.066,0.733,La_Nina
2020-01-29,-0.744,1.082,0.752,La_Nina
2020-01-30,-0.756,1.1,0.773,La_Nina
2020-01-31,-0.767,1.121,0.797,La_Nina
2020-02-01,-0.778,1.144,0.823,La_Nina
2020-02-02,-0.788,1.17,0.851,La_Nina
2020-02-03,-0.798,1.197,0.882,La_Nina
2020-02-04,-0.807,1.227,0.914,La_Nina
2020-02-05,-0.816,1.259,0.949,La_Nina
2020-02-06,-0.825,1.291,0.984,La_Nina
2020-02-07,-0.833,1.325,1.021,La_Nina
2020-02-08,-0.84,1.36,1.059,La_Nina
2020-02-09,-0.847,1.395,1.097,La_Nina
2020-02-10,-0.854,1.43,1.135,La_Nina
2020-02-11,-0.86,1.466,1.173,La_Nina
2020-02-12,-0.865,1.5,1.21,La_Nina
2020-02-13,-0.87,1.535,1.247,La_Nina
2020-02-14,-0.875,1.568,1.283,La_Nina
2020-02-15,-0.878,1.6,1.317,La_Nina
2020-02-16,-0.882,1.63,1.35,La_Nina
2020-02-17,-0.884,1.659,1.381,La_Nina
2020-02-18,-0.887,1.685,1.41,La_Nina
2020-02-19,-0.888,1.709,1.436,La_Nina
2020-02-20,-0.889,1.731,1.459,La_Nina
2020-02-21,-0.889,1.749,1.48,La_Nina
2020-02-22,-0.889,1.764,1.496,La_Nina
2020-02-23,-0.888,1.776,1.509,La_Nina
2020-02-24,-0.887,1.783,1.518,La_Nina
2020-02-25,-0.885,1.787,1.523,La_Nina
2020-02-26,-0.882,1.786,1.523,La_Nina
2020-02-27,-0.879,1.78,1.518,La_Nina
2020-02-28,-0.874,1.769,1.508,La_Nina
2020-02-29,-0.87,1.753,1.492,La_Nina
2020-03-01,-0.864,1.731,1.47,La_Nina
2020-03-02,-0.858,1.704,1.443,La_Nina
2020-03-03,-0.851,1.671,1.409,La_Nina
2020-03-04,-0.844,1.633,1.371,La_Nina
2020-03-05,-0.837,1.59,1.328,La_Nina
2020-03-06,-0.829,1.543,1.28,La_Nina
2020-03-07,-0.82,1.492,1.229,La_Nina
2020-03-08,-0.812,1.438,1.174,La_Nina
2020-03-09,-0.803,1.381,1.116,La_Nina
2020-03-10,-0.795,1.322,1.056,La_Nina
2020-03-11,-0.787,1.26,0.993,La_Nina
2020-03-12,-0.779,1.197,0.93,La_Nina
2020-03-13,-0.771,1.133,0.865,La_Nina
2020-03-14,-0.763,1.067,0.799,La_Nina
2020-03-15,-0.756,1.002,0.733,La_Nina
2020-03-16,-0.75,0.936,0.668,La_Nina
2020-03-17,-0.744,0.871,0.603,La_Nina
2020-03-18,-0.739,0.806,0.539,La_Nina
2020-03-19,-0.734,0.743,0.477,La_Nina
2020-03-20,-0.731,0.682,0.417,La_Nina
2020-03-21,-0.729,0.623,0.36,La_Nina
2020-03-22,-0.727,0.567,0.306,La_Nina
2020-03-23,-0.727,0.513,0.255,La_Nina
2020-03-24,-0.728,0.463,0.208,La_Nina
2020-03-25,-0.73,0.417,0.166,La_Nina
2020-03-26,-0.734,0.375,0.128,La_Nina
2020-03-27,-0.74,0.338,0.096,La_Nina
2020-03-28,-0.747,0.306,0.069,La_Nina
2020-03-29,-0.755,0.279,0.049,La_Nina
2020-03-30,-0.766,0.259,0.035,La_Nina
2020-03-31,-0.778,0.244,0.028,La_Nina
2020-04-01,-0.792,0.237,0.029,La_Nina
2020-04-02,-0.808,0.237,0.038,La_Nina
2020-04-03,-0.827,0.244,0.055,La_Nina
2020-04-04,-0.846,0.257,0.078,La_Nina
2020-04-05,-0.868,0.277,0.107,La_Nina
2020-04-06,-0.89,0.302,0.143,La_Nina
2020-04-07,-0.914,0.333,0.183,La_Nina
2020-04-08,-0.938,0.369,0.227,La_Nina
2020-04-09,-0.963,0.41,0.276,La_Nina
2020-04-10,-0.989,0.455,0.328,La_Nina
2020-04-11,-1.014,0.504,0.382,La_Nina
2020-04-12,-1.04,0.558,0.439,La_Nina
2020-04-13,-1.066,0.614,0.497,La_Nina
2020-04-14,-1.092,0.674,0.555,La_Nina
2020-04-15,-1.117,0.736,0.614,La_Nina
2020-04-16,-1.141,0.801,0.673,La_Nina
2020-04-17,-1.164,0.868,0.731,La_Nina
2020-04-18,-1.186,0.936,0.787,La_Nina
2020-04-19,-1.207,1.006,0.841,La_Nina
2020-04-20,-1.227,1.076,0.892,La_Nina
2020-04-21,-1.245,1.148,0.94,La_Nina
2020-04-22,-1.26,1.219,0.984,La_Nina
2020-04-23,-1.274,1.291,1.024,La_Nina
2020-04-24,-1.286,1.362,1.058,La_Nina
2020-04-25,-1.295,1.432,1.086,La_Nina
2020-04-26,-1.301,1.501,1.109,La_Nina
2020-04-27,-1.305,1.568,1.124,La_Nina
2020-04-28,-1.305,1.634,1.132,La_Nina
2020-04-29,-1.302,1.698,1.131,La_Nina
2020-04-30,-1.296,1.759,1.122,La_Nina
2020-05-01,-1.286,1.817,1.103,La_Nina
2020-05-02,-1.272,1.872,1.075,La_Nina
2020-05-03,-1.255,1.924,1.037,La_Nina
2020-05-04,-1.234,1.972,0.991,La_Nina
2020-05-05,-1.21,2.017,0.937,La_Nina
2020-05-06,-1.184,2.059,0.876,La_Nina
2020-05-07,-1.155,2.098,0.808,La_Nina
2020-05-08,-1.123,2.133,0.733,La_Nina
2020-05-09,-1.09,2.164,0.654,La_Nina
2020-05-10,-1.055,2.192,0.57,La_Nina
2020-05-11,-1.019,2.217,0.482,La_Nina
2020-05-12,-0.981,2.238,0.391,La_Nina
2020-05-13,-0.943,2.256,0.297,La_Nina
2020-05-14,-0.903,2.27,0.201,La_Nina
2020-05-15,-0.864,2.281,0.104,La_Nina
2020-05-16,-0.824,2.288,0.006,La_Nina
2020-05-17,-0.785,2.292,-0.092,La_Nina
2020-05-18,-0.746,2.292,-0.19,La_Nina
2020-05-19,-0.707,2.288,-0.285,La_Nina
2020-05-20,-0.67,2.28,-0.379,La_Nina
2020-05-21,-0.634,2.269,-0.471,La_Nina
2020-05-22,-0.599,2.254,-0.559,La_Nina
2020-05-23,-0.566,2.235,-0.643,La_Nina
2020-05-24,-0.535,2.213,-0.722,La_Nina
2020-05-25,-0.506,2.187,-0.796,La_Nina
2020-05-26,-0.48,2.157,-0.864,Neutral
2020-05-27,-0.457,2.123,-0.926,Neutral
2020-05-28,-0.437,2.085,-0.98,Neutral
2020-05-29,-0.42,2.043,-1.026,Neutral
2020-05-30,-0.407,1.997,-1.064,Neutral
2020-05-31,-0.398,1.948,-1.092,Neutral
2020-06-01,-0.393,1.894,-1.11,Neutral
2020-06-02,-0.392,1.837,-1.118,Neutral
2020-06-03,-0.396,1.775,-1.116,Neutral
2020-06-04,-0.403,1.711,-1.104,Neutral
2020-06-05,-0.415,1.643,-1.084,Neutral
2020-06-06,-0.43,1.572,-1.055,Neutral
2020-06-07,-0.448,1.499,-1.019,Neutral
2020-06-08,-0.469,1.423,-0.975,Neutral
2020-06-09,-0.494,1.346,-0.925,Neutral
2020-06-10,-0.521,1.267,-0.868,La_Nina
2020-06-11,-0.55,1.186,-0.807,La_Nina
2020-06-12,-0.582,1.105,-0.74,La_Nina
2020-06-13,-0.615,1.022,-0.669,La_Nina
2020-06-14,-0.651,0.939,-0.595,La_Nina
2020-06-15,-0.688,0.856,-0.517,La_Nina
2020-06-16,-0.727,0.773,-0.437,La_Nina
2020-06-17,-0.766,0.69,-0.355,La_Nina
2020-06-18,-0.807,0.608,-0.271,La_Nina
2020-06-19,-0.848,0.526,-0.187,La_Nina
2020-06-20,-0.89,0.446,-0.102,La_Nina
