date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2017-09-03,69.4,46.2,0.0,62.9,46.9,77.9,42.1,2016,2007,1.61
2017-09-04,66.7,45.5,0.13,62.7,46.4,69.0,40.8,2001,1971,0.88
2017-09-05,49.6,48.3,0.0,61.8,46.8,53.1,37.9,1994,2018,0.18
2017-09-06,58.1,49.8,0.0,62.2,45.2,68.3,38.4,1978,1985,0.8
2017-09-07,66.6,48.0,0.12,61.1,44.5,75.0,44.7,1967,1966,1.46
2017-09-08,62.8,45.8,0.11,61.1,46.0,66.8,36.9,1962,1977,0.67
2017-09-09,57.3,45.5,0.04,60.7,45.2,59.4,43.1,1963,1993,0.4
2017-09-10,58.8,49.5,0.42,60.7,46.1,63.4,38.7,1950,1978,0.49
2017-09-11,52.8,47.5,0.0,60.5,45.5,56.2,36.9,1970,1952,0.04
2017-09-12,60.8,45.8,0.26,60.3,45.1,71.6,36.0,1976,1960,0.38
2017-09-13,70.9,45.2,0.09,60.0,44.4,81.7,34.9,1971,1952,0.63
2017-09-14,64.3,46.4,0.08,59.9,44.7,74.8,38.4,2011,1986,0.16
2017-09-15,70.3,43.1,0.23,60.2,44.0,73.3,39.6,1969,2005,0.61
2017-09-16,64.2,47.8,0.0,58.3,44.0,67.6,36.7,1982,1980,0.29
2017-09-17,64.6,40.4,0.17,60.1,43.6,68.0,37.0,1978,1996,0.67
2017-09-18,68.7,42.7,0.0,58.7,43.7,73.2,38.5,1955,2009,0.03
2017-09-19,61.2,46.4,0.17,58.6,43.3,64.0,40.1,2008,1998,2.13
2017-09-20,58.4,39.6,0.0,59.0,43.7,70.3,32.6,1962,1973,0.59
2017-09-21,63.7,37.7,0.0,58.4,43.2,74.3,34.7,1983,1977,0.64
2017-09-22,65.4,43.7,0.07,58.2,42.5,68.0,34.1,1991,2005,0.08
2017-09-23,56.4,36.8,0.0,58.3,42.3,59.8,33.4,1961,1980,0.04
2017-09-24,55.1,38.1,0.21,57.3,41.7,59.7,29.6,1970,2021,0.79
2017-09-25,58.7,45.7,0.02,57.6,41.2,68.5,39.2,1955,1978,0.08
2017-09-26,61.6,41.9,0.37,56.3,42.4,70.7,31.7,2021,2015,1.5
2017-09-27,61.2,47.3,0.01,56.9,41.6,69.5,42.4,1976,1954,0.5
2017-09-28,51.0,37.6,0.35,56.7,40.9,62.1,27.3,1955,1958,0.39
2017-09-29,65.7,41.7,0.01,56.8,41.6,68.1,37.1,1966,1998,0.49
2017-09-30,54.0,43.3,0.03,56.3,40.8,57.6,35.6,2020,1986,0.84
2017-10-01,55.5,37.2,0.0,55.8,40.9,59.4,30.3,2009,2013,0.81
2017-10-02,52.3,45.3,0.35,55.3,40.1,54.9,39.8,1951,1970,0.61
2017-10-03,68.3,43.1,0.73,55.1,40.8,76.5,41.0,1991,1988,1.04
2017-10-04,57.0,34.9,0.02,54.9,40.3,61.1,28.9,1964,1983,0.69
2017-10-05,51.9,40.6,0.13,54.1,40.3,58.7,37.5,1980,1952,1.17
2017-10-06,59.3,42.0,0.01,55.4,39.7,68.2,37.8,2009,1972,0.8
2017-10-07,58.7,38.1,0.03,54.8,39.8,66.6,29.2,2016,1985,0.48
2017-10-08,54.1,34.5,0.03,54.2,38.8,59.0,26.8,2014,2019,0.68
2017-10-09,58.5,41.0,0.01,54.2,40.4,64.7,33.8,2002,1996,0.54
2017-10-10,50.8,48.2,0.0,54.0,39.3,56.2,40.5,1989,2006,0.43
2017-10-11,52.1,38.1,0.02,52.9,39.7,62.6,34.9,2005,1984,1.28
2017-10-12,45.0,45.3,0.18,53.5,38.6,51.2,41.7,2008,1956,0.7
2017-10-13,47.9,36.3,0.18,53.5,38.0,50.5,28.9,2012,1995,0.42
2017-10-14,61.7,39.8,0.0,52.3,38.0,69.9,33.7,2019,2008,1.83
2017-10-15,60.7,41.7,1.16,51.7,38.1,64.7,35.1,2012,1951,2.65
2017-10-16,53.4,38.6,0.08,51.6,37.8,58.8,27.8,2006,1977,0.84
2017-10-17,60.4,37.3,0.42,51.9,38.6,65.7,33.4,1973,1979,0.44
2017-10-18,52.0,41.0,0.53,51.2,37.1,54.7,29.9,1959,1956,1.18
2017-10-19,51.4,45.2,0.54,51.5,37.0,62.9,34.6,1986,1987,0.56
2017-10-20,52.5,39.0,0.25,51.0,37.5,60.0,27.9,2021,1981,0.29
2017-10-21,51.5,35.7,0.05,51.1,36.2,55.0,27.3,2016,1984,0.27
2017-10-22,50.8,36.7,0.02,50.6,36.7,58.4,26.1,1999,1968,0.21
2017-10-23,56.7,46.8,0.15,50.7,36.6,63.2,34.9,2003,1961,0.56
2017-10-24,52.0,37.6,0.0,50.8,36.6,57.5,30.9,1988,1992,0.14
2017-10-25,54.4,34.6,0.32,49.8,36.4,61.1,24.0,1956,2015,0.43
2017-10-26,55.6,32.4,0.0,50.2,37.0,64.3,21.3,1971,1991,0.55
2017-10-27,52.5,29.6,0.06,49.4,35.4,56.5,24.5,2021,2016,0.35
2017-10-28,46.2,37.7,0.0,49.6,35.4,53.5,31.3,1965,1958,0.03
2017-10-29,44.2,38.7,0.05,49.4,35.8,54.4,30.9,1992,2005,0.34
2017-10-30,50.8,34.5,0.15,49.4,35.4,55.0,29.0,1971,2021,0.86
2017-10-31,49.2,35.8,0.01,49.1,35.3,56.3,30.6,1963,2014,0.04
2017-11-01,50.1,31.2,0.0,49.4,34.3,61.8,25.4,1998,1999,1.24
2017-11-02,49.5,36.0,0.2,48.6,35.9,59.5,29.8,1964,1964,0.52
2017-11-03,61.0,37.2,0.0,48.1,34.9,68.9,32.6,1973,2013,0.36
2017-11-04,43.2,33.1,0.16,48.7,33.7,52.7,26.4,2017,2009,0.34
2017-11-05,40.0,41.4,0.17,48.2,34.6,47.3,31.7,1970,2009,0.69
2017-11-06,50.3,31.7,0.0,48.3,33.6,62.1,23.4,1976,1996,0.01
2017-11-07,46.9,35.8,0.55,47.6,34.5,50.6,30.0,1968,1967,1.22
2017-11-08,49.8,37.8,0.02,46.9,33.2,59.0,34.2,1967,2002,0.07
2017-11-09,50.9,34.1,0.09,48.5,34.2,52.9,23.9,1955,2014,0.38
2017-11-10,53.9,33.5,0.39,46.9,33.0,57.1,26.4,2021,1994,0.47
2017-11-11,41.1,28.7,0.0,46.4,32.9,50.3,17.0,1969,1981,0.09
2017-11-12,45.2,39.1,0.1,47.2,33.3,54.8,34.6,1953,1980,0.41
2017-11-13,49.5,33.2,0.2,46.2,32.8,51.9,29.4,2017,2008,0.23
2017-11-14,50.9,35.7,0.0,46.3,32.7,56.2,33.7,2021,2010,0.08
2017-11-15,57.1,36.1,0.0,46.4,32.1,60.3,33.3,1966,1976,0.39
2017-11-16,51.4,31.0,0.11,46.1,32.6,62.3,25.2,2002,2018,0.71
2017-11-17,46.7,32.5,0.07,45.9,33.0,53.2,28.6,1997,1962,0.29
2017-11-18,42.8,38.2,0.18,46.7,33.4,49.2,35.9,1960,1988,1.18
2017-11-19,44.1,28.8,0.15,45.7,32.8,54.4,24.5,2007,2018,0.24
2017-11-20,43.9,41.0,0.19,45.2,32.6,52.8,31.7,1997,1987,0.6
2017-11-21,49.3,30.0,0.19,46.0,31.3,60.6,20.6,1950,1969,0.24
2017-11-22,47.4,28.2,0.05,45.0,32.0,58.8,24.7,1972,1974,0.14
2017-11-23,40.2,33.1,0.05,45.1,31.6,45.3,21.7,1952,1994,1.25
2017-11-24,44.0,40.9,0.08,44.6,31.0,52.5,37.3,1961,1968,2.55
2017-11-25,49.8,25.1,0.05,45.1,31.0,57.2,22.2,2019,1985,3.04
2017-11-26,47.3,31.7,0.21,44.8,31.9,55.3,28.1,1968,1972,1.02
2017-11-27,48.2,34.0,0.17,44.7,31.2,56.4,30.6,2021,1971,0.28
2017-11-28,47.2,32.2,0.04,44.7,30.6,49.8,23.9,1957,1982,0.21
2017-11-29,52.7,33.4,0.39,44.9,31.0,63.7,29.8,1953,1978,0.44
2017-11-30,46.4,29.1,0.11,44.7,31.3,49.8,20.8,1955,1976,0.14
2017-12-01,43.5,29.5,0.02,43.8,30.8,49.7,24.7,2006,2017,0.68
2017-12-02,41.0,31.1,0.04,43.8,30.4,45.9,26.6,1976,1977,0.43
2017-12-03,46.1,27.3,0.14,44.5,30.5,53.7,16.3,2010,1960,0.68
2017-12-04,33.9,31.4,0.07,43.6,31.3,45.5,27.2,2011,1980,0.5
2017-12-05,44.0,30.0,0.34,44.2,29.7,50.1,19.3,2007,1952,0.35
2017-12-06,43.8,29.6,0.12,44.2,30.6,51.8,24.6,1970,1970,0.31
2017-12-07,38.5,32.5,0.0,42.9,30.6,41.9,20.6,2007,1971,0.59
2017-12-08,40.4,24.3,0.02,43.5,30.2,47.0,12.5,1958,1960,1.01
2017-12-09,48.2,30.3,0.0,44.0,30.0,59.3,20.1,1953,2018,0.08
2017-12-10,45.5,39.9,0.39,43.5,30.9,56.8,29.3,2007,1963,0.45
2017-12-11,44.8,27.0,0.0,43.3,30.9,52.3,16.7,1978,2017,1.6
2017-12-12,45.7,35.9,0.03,43.8,30.4,55.4,27.6,1993,1993,1.74
2017-12-13,44.7,31.2,0.11,43.9,30.0,46.7,21.1,1978,1979,0.8
2017-12-14,49.8,28.7,0.59,43.0,30.3,57.1,20.4,1986,2004,0.62
2017-12-15,44.7,25.9,0.18,44.1,30.4,54.0,15.5,1955,1974,0.68
2017-12-16,37.6,31.4,0.19,42.3,30.1,42.9,20.0,2016,1959,0.26
2017-12-17,51.4,36.4,0.2,42.4,30.4,62.4,26.8,1988,2012,1.13
2017-12-18,45.7,29.3,0.0,42.9,29.9,55.5,17.7,1956,1971,0.18
2017-12-19,41.4,30.5,0.11,42.9,28.5,51.1,24.0,1996,2002,0.43
2017-12-20,38.4,34.6,0.0,42.9,30.0,40.6,23.3,2004,1974,0.1
2017-12-21,45.8,32.0,0.07,42.8,30.4,49.6,27.8,1960,2002,0.72
2017-12-22,43.4,24.7,0.31,42.7,30.0,52.6,22.4,1968,1973,0.66
2017-12-23,51.0,31.1,0.19,42.9,30.2,58.6,27.8,1968,1986,0.8
2017-12-24,42.4,36.4,0.98,42.7,29.9,50.2,32.8,2002,1994,1.17
2017-12-25,40.2,30.6,0.03,43.3,29.9,42.3,20.3,2018,1963,0.27
2017-12-26,48.0,20.3,0.09,43.0,30.1,54.4,14.3,1969,1988,1.22
2017-12-27,48.1,32.2,0.3,42.9,31.0,57.9,27.8,2007,2017,0.45
2017-12-28,44.7,29.9,0.04,43.0,30.4,53.3,19.8,1958,1954,1.21
2017-12-29,47.0,23.8,0.03,43.6,30.4,54.7,19.7,1960,1973,0.07
2017-12-30,43.8,24.3,0.1,42.8,30.1,52.7,21.6,1992,1989,0.19
2017-12-31,45.0,34.4,0.09,42.4,29.4,55.5,27.8,1990,1992,0.63
2018-01-01,49.2,28.0,0.71,42.6,30.7,59.7,25.3,2017,1964,3.28
2018-01-02,46.8,27.3,0.11,43.0,30.5,53.4,22.5,1985,2021,1.47
2018-01-03,43.3,30.7,0.36,43.4,30.3,48.4,21.7,1977,1970,0.72
2018-01-04,50.2,28.4,0.39,43.6,30.1,55.8,22.6,1992,2009,0.77
2018-01-05,33.5,31.2,0.03,44.0,30.5,40.7,28.4,2014,1954,0.46
2018-01-06,53.4,30.1,0.23,43.6,30.1,56.3,24.1,2007,1959,1.02
2018-01-07,36.5,26.4,0.0,42.9,30.6,44.5,19.3,1965,1999,0.4
2018-01-08,41.4,29.0,0.02,43.2,29.9,48.0,24.5,1971,2015,0.08
2018-01-09,44.1,32.7,0.37,42.3,29.4,53.7,29.0,2003,2009,1.28
2018-01-10,43.7,31.2,0.06,43.3,29.8,48.5,21.6,1972,2017,1.14
2018-01-11,49.0,30.8,0.08,43.2,30.5,51.6,28.2,2017,2010,1.33
2018-01-12,39.8,38.6,0.07,42.4,30.4,50.7,27.0,1952,1961,0.34
2018-01-13,45.8,34.0,0.04,44.7,30.5,48.4,32.0,1990,1972,0.17
2018-01-14,42.1,34.6,0.1,43.6,30.0,53.3,26.1,2002,1981,0.16
2018-01-15,46.1,30.8,0.1,42.8,30.9,53.0,27.4,2006,1975,0.47
2018-01-16,44.5,32.3,0.09,43.8,30.3,47.1,24.8,1981,2007,0.25
2018-01-17,45.3,29.9,0.45,44.8,31.1,48.6,26.0,1997,1977,0.73
2018-01-18,42.5,34.6,0.0,45.0,30.2,49.9,32.2,1966,1969,0.05
2018-01-19,42.8,31.3,0.0,44.2,30.6,45.0,20.7,1994,2004,0.11
2018-01-20,46.5,32.6,0.04,44.3,30.6,57.6,26.4,1959,1954,0.33
2018-01-21,49.5,32.5,0.23,45.0,31.5,59.5,27.7,1985,1999,0.33
2018-01-22,42.7,31.9,0.16,44.4,31.0,49.8,20.4,1955,1959,0.29
2018-01-23,41.6,43.2,0.55,44.8,31.6,52.9,40.4,2019,1958,0.56
2018-01-24,48.4,29.6,0.21,45.1,32.0,53.0,24.1,1974,1950,0.25
2018-01-25,45.6,29.7,0.04,44.3,32.5,56.1,25.9,2006,1982,0.1
2018-01-26,49.6,35.0,0.02,45.7,31.8,59.7,23.1,1965,2008,0.55
2018-01-27,41.9,30.2,0.13,44.6,31.2,49.7,22.7,2001,1965,0.21
2018-01-28,38.1,31.5,0.2,44.9,32.5,43.3,21.3,2016,2015,1.26
2018-01-29,43.9,28.6,0.03,45.4,32.8,51.4,24.9,1992,1959,0.8
2018-01-30,42.9,34.7,0.17,45.9,32.1,54.5,29.6,2002,1976,1.02
2018-01-31,46.2,34.8,0.36,45.9,32.9,49.0,26.6,1972,2004,0.58
2018-02-01,43.8,31.8,0.0,45.7,32.5,47.8,28.1,2015,1985,0.03
2018-02-02,50.1,35.9,0.2,46.0,31.6,58.6,28.9,2007,2004,0.24
2018-02-03,45.7,26.2,0.28,46.6,32.3,54.4,14.9,2014,2003,0.87
2018-02-04,47.8,30.7,0.02,46.2,32.5,51.4,19.4,1964,1980,1.3
2018-02-05,48.0,32.9,0.04,45.9,32.7,58.0,27.4,2011,1991,0.14
2018-02-06,48.3,29.2,0.01,46.2,32.5,59.6,22.1,2010,1975,1.01
2018-02-07,47.5,27.2,0.03,47.1,32.7,50.3,23.2,1951,1969,0.56
2018-02-08,50.0,32.8,0.0,46.4,34.0,61.8,21.0,1954,1961,0.56
2018-02-09,44.3,36.8,0.05,46.2,32.6,49.2,29.6,1976,1996,0.65
2018-02-10,54.4,39.1,0.0,47.0,33.2,59.5,35.1,2006,1978,0.03
2018-02-11,47.2,32.3,0.21,47.3,34.0,49.6,21.9,1977,2000,0.67
2018-02-12,42.5,37.3,0.19,47.9,33.6,49.5,31.1,1980,1965,0.52
2018-02-13,49.5,37.1,0.15,47.0,34.2,61.0,28.8,2008,1975,1.06
2018-02-14,45.0,39.5,0.12,48.0,34.0,48.6,29.1,1980,1967,0.4
2018-02-15,52.0,33.7,0.0,48.6,34.6,59.7,28.6,1977,2002,0.36
2018-02-16,59.1,28.4,0.0,47.8,34.0,63.9,20.6,1966,1980,0.43
2018-02-17,45.8,35.6,0.0,48.5,33.7,48.0,33.1,1968,2002,0.44
2018-02-18,51.0,31.7,0.01,47.6,34.6,62.9,27.3,1954,2006,0.27
2018-02-19,41.8,32.9,0.12,49.3,34.1,51.0,29.5,2004,1964,0.21
2018-02-20,52.0,34.7,0.07,49.4,35.1,61.3,26.3,2004,1973,0.21
2018-02-21,46.2,34.7,0.09,49.2,34.8,54.8,30.2,2011,2008,0.36
2018-02-22,47.5,36.7,1.11,48.8,34.9,51.0,27.1,2014,2014,1.59
2018-02-23,45.6,39.0,0.27,50.0,36.4,49.7,29.4,2008,1970,0.57
2018-02-24,54.0,35.1,0.38,49.7,36.0,59.9,25.3,2017,1963,1.16
2018-02-25,55.5,38.2,0.08,48.6,35.3,67.4,34.9,1992,2007,0.51
2018-02-26,51.3,37.0,0.0,50.6,36.2,60.0,29.7,1972,1978,0.21
2018-02-27,47.5,40.6,0.26,51.0,36.3,53.9,31.9,1980,2016,0.6
2018-02-28,58.8,36.6,0.3,51.3,35.5,65.6,31.3,1991,2014,0.52
2018-03-01,48.4,37.2,0.14,50.2,36.9,59.7,32.6,1987,1974,0.16
2018-03-02,42.3,36.2,0.41,50.1,37.4,46.3,27.0,2018,1956,0.57
2018-03-03,54.3,37.2,0.62,51.1,36.9,59.5,31.7,1970,1962,0.92
2018-03-04,47.5,35.0,0.0,51.8,37.2,53.2,30.6,1962,1969,0.15
2018-03-05,57.1,34.9,0.05,51.3,37.2,68.1,27.2,2005,1958,0.69
2018-03-06,51.2,41.4,0.13,51.2,37.9,61.0,33.1,1967,1954,1.12
2018-03-07,55.9,34.5,0.82,52.6,37.8,63.8,24.7,1958,1977,1.0
2018-03-08,59.7,37.6,0.06,52.3,38.0,64.8,35.2,2010,1975,0.07
2018-03-09,48.2,42.8,0.17,53.0,37.9,52.2,39.1,1964,2019,1.21
2018-03-10,51.3,37.8,0.21,52.9,39.5,56.6,28.1,1985,1955,0.64
2018-03-11,53.7,42.5,0.04,53.1,38.6,65.0,35.2,2005,1978,0.04
2018-03-12,61.2,37.3,0.0,53.3,39.2,72.3,27.3,2010,2009,0.35
2018-03-13,51.6,35.8,0.07,53.4,39.2,57.8,29.3,1997,1959,0.12
2018-03-14,52.1,33.9,0.0,53.6,38.0,57.3,27.3,1996,2010,0.56
2018-03-15,57.1,45.2,0.23,53.5,39.3,68.0,39.4,2017,1963,0.61
2018-03-16,52.6,36.1,0.32,54.5,39.1,59.1,27.2,2008,1970,1.54
2018-03-17,56.2,43.4,0.04,55.2,40.4,58.5,35.5,2012,2004,0.29
2018-03-18,48.7,37.0,0.0,54.5,39.5,54.2,31.1,1998,2003,1.29
2018-03-19,65.9,46.0,0.0,56.0,40.5,74.0,42.1,2003,1986,0.91
2018-03-20,50.1,49.6,0.09,55.4,41.0,61.6,47.6,2019,1995,0.79
2018-03-21,55.0,35.0,0.04,55.6,40.9,61.2,32.1,2006,1996,0.33
2018-03-22,56.5,37.5,0.0,56.1,40.9,60.9,34.4,1959,1963,0.27
2018-03-23,65.5,44.8,0.0,56.5,40.9,71.4,37.1,1956,2013,0.25
2018-03-24,51.2,44.0,0.03,56.0,41.3,53.8,34.4,1979,1988,0.06
2018-03-25,66.3,45.2,0.15,56.7,40.9,77.3,38.6,1982,2006,0.62
2018-03-26,61.0,40.3,0.0,57.2,41.8,63.4,34.1,1953,1962,0.8
2018-03-27,59.7,50.2,0.14,56.8,42.5,61.8,46.9,1954,1979,0.82
2018-03-28,53.7,43.3,0.0,57.2,41.7,61.8,32.3,1968,1957,0.44
2018-03-29,60.9,38.4,0.03,57.0,42.4,64.5,29.1,2006,1962,0.25
2018-03-30,55.3,42.3,0.0,57.4,42.5,60.3,36.1,1960,1985,0.59
2018-03-31,64.5,38.9,0.03,57.7,42.9,71.4,35.9,2005,2010,0.41
2018-04-01,54.7,49.7,0.0,57.7,42.7,64.6,39.3,1983,2005,0.92
2018-04-02,58.8,41.4,0.0,58.4,42.4,64.7,37.7,1960,1975,0.16
2018-04-03,57.1,46.0,0.0,58.8,42.8,68.6,37.2,1988,1958,0.05
2018-04-04,55.3,42.5,0.0,59.1,42.4,61.9,37.1,2018,1990,0.0
2018-04-05,63.4,42.2,0.0,58.7,44.2,74.6,31.6,2020,1964,0.68
2018-04-06,62.7,37.4,0.0,59.0,44.2,69.2,29.6,1962,1950,0.46
2018-04-07,65.9,47.2,0.21,60.0,44.2,73.1,42.9,1971,1950,0.24
2018-04-08,52.7,50.0,0.38,59.5,44.1,64.3,47.9,1964,2011,1.3
2018-04-09,65.8,41.8,0.0,60.5,44.5,74.5,37.7,1984,1955,0.32
2018-04-10,72.5,39.6,0.0,59.9,44.8,76.0,34.0,2020,1950,0.31
2018-04-11,59.4,48.8,0.2,60.7,44.8,67.4,39.7,1980,1968,0.78
2018-04-12,70.2,39.7,0.0,61.1,45.0,74.5,35.5,2016,2015,0.5
2018-04-13,60.7,50.7,0.09,59.7,46.1,65.8,46.1,2021,2021,0.23
2018-04-14,56.0,42.9,0.07,61.6,45.0,66.3,36.5,1978,1951,0.59
2018-04-15,61.0,42.3,0.0,62.1,46.3,69.8,39.9,1987,1965,0.98
2018-04-16,67.3,47.6,0.0,61.5,45.2,72.2,38.0,2015,1987,0.25
2018-04-17,59.1,42.9,0.0,62.1,47.0,61.1,40.2,2019,2015,0.17
2018-04-18,60.4,44.4,0.0,61.7,45.2,67.7,35.0,1964,1951,0.03
2018-04-19,65.9,48.6,0.03,62.5,46.8,70.4,43.9,1965,1966,0.49
2018-04-20,63.5,38.2,0.09,63.8,46.4,65.8,31.6,1988,2001,0.79
2018-04-21,66.3,53.9,0.0,61.7,46.9,69.0,47.8,2009,2018,1.72
2018-04-22,65.0,48.0,0.0,62.8,47.1,73.7,43.5,2003,1996,0.47
2018-04-23,66.3,43.1,0.07,63.6,47.6,72.5,38.6,1994,1982,0.37
2018-04-24,62.4,44.4,0.0,64.1,46.5,67.0,32.9,1953,2000,1.37
2018-04-25,65.6,52.2,0.0,63.0,47.7,76.4,47.1,1985,1971,0.1
2018-04-26,60.6,50.9,0.0,63.5,48.0,70.9,47.0,1960,2013,0.62
2018-04-27,70.8,54.0,0.0,63.8,47.7,77.5,49.5,1950,2007,0.2
2018-04-28,62.4,46.3,0.5,63.9,48.2,67.1,37.4,2019,1975,1.49
2018-04-29,70.5,50.2,0.29,64.4,48.1,77.6,45.2,1965,1984,0.97
2018-04-30,64.6,50.9,0.0,64.0,48.9,74.1,47.2,2004,1951,0.2
2018-05-01,66.7,52.1,0.0,64.8,48.9,68.8,46.0,2002,1987,0.75
2018-05-02,63.8,53.9,0.19,64.6,49.0,71.9,50.7,2013,2017,1.3
2018-05-03,61.6,47.1,0.0,65.2,49.4,70.7,41.1,1973,1993,0.15
2018-05-04,58.6,49.5,0.0,65.1,49.9,68.7,38.9,2012,1999,0.42
2018-05-05,61.8,47.8,0.21,65.6,48.9,66.0,42.1,2015,2008,0.48
2018-05-06,65.3,50.1,0.0,65.3,50.7,69.4,42.9,2001,1974,1.3
2018-05-07,67.9,53.1,0.04,66.5,49.9,72.1,43.2,1953,1970,1.83
2018-05-08,71.7,44.3,0.44,66.1,49.7,83.0,37.2,2015,2020,0.49
2018-05-09,65.3,55.0,0.0,66.4,51.2,68.7,52.5,1989,2007,0.4
2018-05-10,63.5,46.6,0.03,66.5,50.0,73.2,42.4,1989,1991,0.41
2018-05-11,61.2,49.9,0.29,66.8,49.8,73.1,38.9,1988,1999,1.31
2018-05-12,70.0,55.9,0.0,66.9,50.2,81.5,45.9,1958,1993,0.75
2018-05-13,74.2,52.6,0.0,67.5,50.4,80.3,43.0,1993,2007,0.17
2018-05-14,73.9,52.8,0.0,67.1,51.3,84.3,45.3,1978,1968,0.37
2018-05-15,71.5,47.1,0.01,67.1,50.9,80.2,41.6,2000,1962,0.25
2018-05-16,71.4,47.8,0.0,67.6,51.1,82.1,38.9,1954,1965,0.22
2018-05-17,76.3,55.5,0.0,67.4,51.2,79.9,46.8,1988,1973,0.66
2018-05-18,70.3,49.8,0.36,67.8,51.9,80.0,41.4,1993,2001,0.82
2018-05-19,71.9,50.3,0.0,67.5,51.3,79.7,43.2,1964,2006,0.11
2018-05-20,67.7,55.9,0.0,68.7,51.5,75.1,51.4,2011,1983,0.48
2018-05-21,63.1,48.4,0.0,67.9,51.4,72.4,42.1,1989,1988,0.31
2018-05-22,66.3,53.6,0.08,69.1,51.6,71.1,46.4,1976,1953,0.29
2018-05-23,69.5,52.8,0.19,68.6,52.2,72.2,48.6,1967,1970,0.22
2018-05-24,69.9,52.8,0.0,69.2,52.4,77.0,48.5,1962,1981,1.32
2018-05-25,78.5,50.9,0.0,68.5,53.0,83.5,41.0,1990,2001,0.99
2018-05-26,70.3,50.8,0.0,68.0,52.2,74.9,45.6,2001,1951,0.18
2018-05-27,75.4,49.0,0.0,68.3,52.3,87.3,37.3,2007,1983,0.41
2018-05-28,68.2,55.0,0.0,70.5,52.7,72.2,48.7,1983,2008,1.0
2018-05-29,68.9,50.7,0.13,69.0,52.4,73.2,42.7,2020,1981,0.5
2018-05-30,64.4,57.1,0.0,70.0,52.4,69.8,50.0,1951,1996,0.08
2018-05-31,67.2,52.6,0.0,68.9,52.9,74.1,45.7,1995,1957,0.32
2018-06-01,73.0,49.5,0.0,69.8,52.7,83.7,38.6,1957,1972,0.19
2018-06-02,70.7,52.7,0.0,69.9,52.8,74.5,49.8,2011,1994,0.31
2018-06-03,75.1,52.2,0.0,71.3,53.3,83.2,46.7,1968,1997,0.94
2018-06-04,71.7,57.6,0.0,69.8,53.3,77.4,52.8,1965,1964,0.26
2018-06-05,69.4,52.5,0.0,69.7,54.2,79.4,47.2,1982,1953,0.8
2018-06-06,80.7,52.9,0.0,70.3,53.7,88.8,41.8,2019,1969,0.13
2018-06-07,70.7,59.4,0.0,69.8,52.9,80.7,56.7,1994,2013,0.45
2018-06-08,76.5,56.0,0.0,70.5,53.2,87.0,51.2,2000,1998,0.28
2018-06-09,69.5,60.5,0.01,70.3,52.8,80.6,51.1,2014,2011,1.82
2018-06-10,74.6,59.0,0.0,70.1,53.0,86.5,54.6,1968,1957,0.0
2018-06-11,75.6,50.9,0.0,70.8,54.2,83.8,40.6,2020,1983,0.23
2018-06-12,72.4,58.1,0.0,70.6,53.5,80.8,52.8,2020,2020,0.84
2018-06-13,61.0,60.2,0.0,71.0,53.0,64.4,57.0,1972,2011,0.25
2018-06-14,71.7,60.3,0.0,71.5,52.7,74.7,53.1,1957,2020,0.12
2018-06-15,77.2,58.2,0.0,70.5,53.0,84.1,51.1,1955,1958,0.96
2018-06-16,74.1,58.2,0.0,70.6,53.4,83.0,55.8,1990,2014,0.45
2018-06-17,73.8,53.4,0.0,70.1,53.8,78.2,44.2,2004,1960,0.41
2018-06-18,64.0,51.4,0.06,71.1,53.7,69.3,48.0,1950,2020,0.32
2018-06-19,68.6,53.3,0.02,70.6,54.2,77.6,49.1,1950,2015,0.11
2018-06-20,73.7,48.3,0.0,71.1,53.5,77.8,40.7,2009,2018,0.43
2018-06-21,73.7,59.8,0.0,71.5,54.6,80.9,48.8,1962,1997,0.35
2018-06-22,77.4,53.6,0.0,70.6,53.9,84.7,51.4,1974,1980,0.26
2018-06-23,71.3,59.6,0.0,70.7,54.2,82.4,49.4,1965,1989,0.04
2018-06-24,73.8,50.0,0.0,71.5,53.7,79.8,40.5,1997,1955,0.53
2018-06-25,72.0,58.8,0.0,71.3,54.5,76.1,55.2,1964,1951,0.5
2018-06-26,67.5,52.8,0.0,71.3,53.3,71.2,47.1,1984,2011,0.41
2018-06-27,61.8,49.8,0.17,70.8,53.4,66.7,38.8,1988,2011,0.24
2018-06-28,73.9,60.9,0.0,70.3,53.5,78.7,57.4,1998,2019,0.18
2018-06-29,72.7,58.9,0.0,70.6,54.6,82.2,55.8,1968,1964,0.32
2018-06-30,69.1,55.5,0.03,70.5,53.9,77.1,46.1,1953,2015,0.69
2018-07-01,64.6,54.8,0.18,71.2,53.5,73.4,48.1,1999,1982,0.31
2018-07-02,74.7,56.3,0.0,71.1,53.8,83.0,51.5,2005,1981,0.81
2018-07-03,70.7,55.4,0.27,70.6,54.0,77.5,51.7,1955,2017,0.46
2018-07-04,74.3,51.6,0.0,70.7,53.4,85.6,42.4,1951,2016,0.55
2018-07-05,80.2,53.0,0.04,71.1,54.0,90.4,46.6,1996,1966,1.42
2018-07-06,62.1,62.0,0.0,70.7,53.8,66.2,57.6,1970,2001,0.63
2018-07-07,68.6,64.7,0.0,70.5,53.6,74.8,53.2,1955,1988,0.04
2018-07-08,70.7,60.4,0.0,71.7,53.1,75.6,52.8,1994,1956,0.24
