date,seattle_dewpoint_f,seattle_windspeed_mph,seattle_pressure_hpa,seattle_humidity_pct,new_york_dewpoint_f,new_york_windspeed_mph,new_york_pressure_hpa,new_york_humidity_pct,phoenix_dewpoint_f,phoenix_windspeed_mph,phoenix_pressure_hpa,phoenix_humidity_pct
2020-12-14,40.8,16.3,1013.7,75.6,34.8,14.5,1018.7,70.2,22.7,15.4,1021.6,26.5
2020-12-15,39.1,12.8,1026.3,81.8,37.7,19.9,1004.9,68.0,25.3,15.3,1017.7,21.4
2020-12-16,41.9,12.2,1025.9,82.3,37.5,14.5,1018.9,71.0,22.1,13.8,1025.1,29.3
2020-12-17,38.1,13.4,1027.0,69.8,40.8,14.4,1018.3,80.8,28.5,12.6,1017.1,26.2
2020-12-18,41.0,12.9,1015.9,86.6,31.9,15.2,1023.5,79.5,23.7,11.9,1022.5,35.3
2020-12-19,40.3,14.2,1011.1,86.3,35.0,14.8,1009.6,70.2,24.3,11.4,1021.8,21.6
2020-12-20,40.3,12.0,1014.5,84.2,35.9,13.7,1012.0,84.9,27.4,12.5,1013.1,33.1
2020-12-21,38.2,15.4,1028.0,75.3,34.9,15.7,1019.3,73.4,27.8,11.5,1019.7,26.2
2020-12-22,39.7,13.7,1007.4,95.0,31.6,13.8,1012.3,82.4,31.7,13.1,1015.0,35.0
2020-12-23,37.4,12.9,1025.3,78.9,37.5,14.2,1017.6,57.8,33.9,11.2,1020.3,36.5
2020-12-24,36.7,12.9,1006.7,74.8,33.3,18.1,1022.8,83.8,28.8,14.1,1008.1,23.2
2020-12-25,38.9,12.1,1009.7,91.2,37.1,13.8,1010.1,69.9,26.1,11.2,1022.4,38.4
2020-12-26,40.2,12.8,1016.8,82.1,35.9,13.0,1004.9,63.2,31.8,11.2,1027.2,15.7
2020-12-27,38.6,12.4,1017.9,55.9,33.5,17.2,1021.9,63.9,26.2,18.9,1021.7,31.9
2020-12-28,35.1,13.7,1011.8,83.6,34.5,21.9,1016.4,97.3,27.4,12.3,1027.6,33.6
2020-12-29,37.8,14.0,1018.3,76.9,31.3,13.8,1017.0,83.7,29.0,14.4,1023.0,27.3
2020-12-30,39.2,17.2,1005.1,71.4,34.9,18.3,1021.9,79.7,21.4,11.1,1022.2,31.5
2020-12-31,42.5,14.5,1017.7,79.8,34.0,19.3,1020.2,70.5,21.5,11.1,1020.2,33.6
2021-01-01,40.8,14.6,1012.9,75.3,34.8,18.1,1024.4,78.3,24.0,11.5,1017.7,18.9
2021-01-02,41.4,12.3,1013.3,75.4,35.3,19.5,1018.5,82.3,28.1,11.6,1009.8,24.7
2021-01-03,32.9,13.3,1014.9,84.5,37.2,17.0,1026.7,66.9,30.9,11.1,1021.3,32.0
2021-01-04,43.2,16.7,1018.6,91.1,38.7,13.1,1016.7,68.9,24.9,12.1,1019.7,14.8
2021-01-05,39.9,14.6,1025.8,68.5,36.5,15.0,1011.0,100.0,21.5,11.8,1016.4,33.4
2021-01-06,35.8,13.3,1016.5,91.6,39.6,13.7,1031.0,89.0,24.6,14.3,1023.9,28.9
2021-01-07,35.7,13.6,1022.4,81.6,34.9,16.1,1018.3,94.4,26.1,12.7,1021.9,26.2
2021-01-08,37.1,12.3,1008.6,96.3,35.4,17.1,1015.5,72.1,31.5,13.3,1018.3,26.8
2021-01-09,36.7,12.0,1016.4,90.2,42.5,26.0,1019.6,95.9,24.7,11.4,1014.8,27.8
2021-01-10,39.6,12.4,1025.2,67.3,38.3,16.7,1017.7,81.1,24.2,11.2,1019.6,26.0
2021-01-11,37.3,12.9,1017.6,84.9,30.6,15.1,1033.1,75.4,27.1,12.9,1019.3,41.2
2021-01-12,39.7,12.9,1012.6,87.8,34.6,20.4,1008.7,75.9,25.3,12.5,1014.5,16.2
2021-01-13,38.7,15.5,1017.7,75.7,37.8,13.4,1019.2,66.4,29.7,13.2,1009.9,17.5
2021-01-14,41.6,12.3,1012.9,90.1,39.6,13.7,1015.6,64.5,26.6,12.6,1023.3,17.8
2021-01-15,38.9,16.1,1025.8,88.2,33.6,13.9,1013.3,75.0,28.0,12.8,1015.6,25.2
2021-01-16,35.1,15.5,1017.6,80.6,36.9,13.8,1010.5,88.4,26.2,12.1,1025.4,29.9
2021-01-17,36.6,12.3,1012.0,82.1,36.4,14.5,1009.9,72.2,28.1,15.6,1019.1,27.8
2021-01-18,40.8,15.0,1018.2,80.3,34.3,17.3,1017.7,61.8,31.4,11.8,1019.4,27.4
2021-01-19,43.1,12.9,1027.8,85.6,42.5,24.3,1018.5,77.0,28.3,10.7,1017.0,29.6
2021-01-20,40.6,12.0,1015.6,91.5,32.2,13.9,1019.5,75.6,28.7,18.4,1019.1,12.7
2021-01-21,44.8,14.6,1017.3,79.4,37.8,13.2,1022.2,75.8,20.8,11.3,1016.2,29.8
2021-01-22,34.7,16.4,1011.6,85.2,30.8,24.7,1016.2,64.1,31.2,15.5,1026.5,29.4
2021-01-23,40.1,21.5,1022.0,88.1,40.7,16.4,1011.7,70.8,30.6,10.8,1016.4,28.4
2021-01-24,36.0,14.0,1017.4,97.9,38.6,13.5,1028.5,87.5,21.0,12.6,1017.8,31.4
2021-01-25,41.5,14.1,1013.0,75.3,37.2,17.5,1020.7,72.7,25.7,13.4,1021.5,21.4
2021-01-26,43.3,13.4,1021.9,70.8,36.5,14.6,1024.5,69.9,22.7,11.0,1017.0,21.7
2021-01-27,36.5,12.6,1015.4,79.2,38.9,15.7,1020.4,68.2,30.6,17.0,1013.7,25.4
2021-01-28,42.8,12.0,1025.1,90.1,35.2,19.6,1018.8,65.6,30.4,11.0,1024.5,23.9
2021-01-29,45.0,12.5,1003.2,68.4,41.4,13.3,1013.3,70.3,24.9,13.0,1011.0,21.3
2021-01-30,38.2,12.7,1016.9,84.7,41.6,14.4,1007.3,64.8,29.6,11.1,1013.9,18.7
2021-01-31,44.8,15.4,1014.9,74.8,45.4,12.6,1019.4,87.6,32.1,11.1,1023.6,18.6
2021-02-01,38.5,11.8,1013.3,77.1,36.1,17.0,1011.2,75.7,26.9,11.0,1021.1,13.7
2021-02-02,41.2,12.0,1026.0,80.4,41.9,12.8,1007.1,85.0,26.6,10.8,1027.8,27.0
2021-02-03,47.3,22.1,1018.4,81.6,35.6,17.6,1016.6,83.5,26.6,11.9,1016.3,35.3
2021-02-04,39.7,11.5,1016.9,70.1,43.1,15.0,1020.9,72.2,26.2,11.1,1015.7,22.8
2021-02-05,40.3,19.2,1026.3,72.7,37.8,13.6,1011.1,61.5,32.2,12.0,1013.3,11.7
2021-02-06,41.0,11.7,1017.4,81.3,37.3,12.7,1020.7,73.8,32.7,17.4,1019.1,22.1
2021-02-07,40.2,13.5,1014.5,90.2,38.0,13.2,1021.4,67.1,25.6,11.5,1019.1,26.0
2021-02-08,46.0,12.7,1019.2,93.8,40.5,14.7,1014.8,70.2,30.1,11.1,1020.1,18.4
2021-02-09,41.9,12.6,997.2,90.8,42.9,12.2,1015.7,80.8,28.4,10.7,1018.4,13.5
2021-02-10,46.3,14.7,1019.8,70.4,38.8,12.7,1014.6,77.9,29.8,13.9,1025.2,18.7
2021-02-11,44.3,14.2,1013.6,77.9,39.1,15.4,1020.8,71.4,30.3,11.4,1022.6,25.5
2021-02-12,39.0,19.6,1007.4,78.4,42.5,15.1,1005.6,76.4,34.2,11.7,1026.7,27.0
2021-02-13,44.3,14.8,1016.4,88.2,42.7,14.0,1011.5,74.3,31.1,13.2,1018.5,13.1
2021-02-14,41.8,13.7,1017.7,90.3,41.0,11.9,1011.9,70.5,32.9,10.8,1025.3,16.1
2021-02-15,42.4,11.5,1026.6,82.3,41.8,14.5,1020.4,59.9,31.3,11.3,1022.2,25.2
2021-02-16,47.1,12.8,1010.3,88.6,45.3,20.2,1017.2,80.9,34.8,14.2,1018.8,18.7
2021-02-17,41.3,12.9,1017.0,100.0,49.0,13.5,1008.7,55.9,25.9,11.1,1022.3,12.3
2021-02-18,42.6,13.8,1018.4,89.6,42.2,11.8,1011.7,68.1,25.7,9.9,1017.5,36.0
2021-02-19,47.0,12.1,1017.1,76.8,39.4,15.1,1021.6,73.1,34.1,10.7,1012.5,18.9
2021-02-20,42.6,11.1,1016.8,70.3,40.4,15.2,1016.7,75.2,33.1,9.8,1020.3,23.5
2021-02-21,43.9,16.9,1017.0,77.0,40.4,14.3,1022.3,86.9,33.7,12.9,1020.1,24.2
2021-02-22,42.5,10.7,1008.0,100.0,41.2,13.8,1026.2,72.2,33.5,12.7,1011.8,21.8
2021-02-23,42.7,11.0,1020.6,65.6,45.8,18.3,1013.9,67.3,29.8,11.4,1020.9,26.5
2021-02-24,42.0,12.3,1021.5,74.5,49.6,16.5,1007.4,51.3,32.0,11.3,1021.4,18.3
2021-02-25,40.4,17.0,1012.6,90.5,45.3,15.6,1024.9,75.1,35.7,11.1,1024.1,34.6
2021-02-26,42.2,10.7,1013.9,70.1,45.8,13.6,1015.9,66.1,37.8,11.3,1017.1,15.3
2021-02-27,44.9,14.4,1011.3,83.8,46.2,13.0,1017.5,64.4,27.0,10.6,1014.9,14.7
2021-02-28,41.7,11.3,1003.9,85.7,46.6,13.4,1016.8,87.7,29.2,10.4,1026.1,28.8
2021-03-01,43.7,10.5,1017.8,61.5,40.6,19.2,1016.9,90.8,29.0,9.8,1021.6,15.1
2021-03-02,47.0,17.0,1013.8,69.3,43.6,18.3,1016.7,73.2,31.9,9.9,1010.6,21.8
2021-03-03,44.8,20.9,1018.4,69.7,43.9,12.3,1014.3,65.2,32.1,11.2,1018.2,26.1
2021-03-04,50.4,10.5,1016.2,82.2,43.5,13.9,1008.1,56.3,29.1,9.8,1016.5,19.9
2021-03-05,46.5,16.9,1008.5,77.4,43.6,18.1,1001.7,53.2,33.3,10.3,1015.0,31.6
2021-03-06,40.5,13.2,1012.1,77.1,44.3,14.3,1004.1,62.9,38.9,9.1,1016.7,16.9
2021-03-07,42.8,10.7,1015.9,74.0,43.2,11.1,1012.3,60.8,29.8,9.7,1022.3,14.8
2021-03-08,39.4,13.3,1005.7,70.3,49.0,14.7,1004.7,81.5,32.9,9.7,1011.2,17.6
2021-03-09,45.1,14.9,1022.9,88.3,48.5,10.9,1016.7,71.8,29.8,9.3,1025.7,19.8
2021-03-10,49.2,11.9,1016.3,95.9,50.5,16.1,1011.4,70.3,35.2,10.6,1015.2,26.5
2021-03-11,46.5,17.0,1008.9,78.8,44.3,12.4,1017.3,74.8,37.9,8.9,1021.8,22.1
2021-03-12,44.3,12.0,1009.6,73.3,45.5,11.4,1016.9,68.3,32.2,9.5,1012.1,16.1
2021-03-13,50.4,10.3,1010.9,71.3,51.4,13.9,1003.4,57.9,33.7,9.3,1018.9,15.9
2021-03-14,44.3,13.3,1012.8,63.5,47.7,12.7,1016.9,50.5,34.4,11.0,1009.8,5.1
2021-03-15,48.4,13.0,1009.0,75.9,48.3,11.8,1022.1,78.5,41.1,10.8,1015.8,25.1
2021-03-16,44.9,12.6,1015.5,58.0,46.4,13.3,1011.5,67.8,35.8,10.8,1017.0,16.9
2021-03-17,48.0,15.8,1014.2,79.3,49.3,11.6,1016.8,81.2,38.3,8.7,1023.5,10.7
2021-03-18,45.9,11.7,1020.3,72.7,53.6,10.5,1011.6,70.6,35.4,11.3,1012.7,26.0
2021-03-19,44.4,13.0,1004.1,88.4,50.3,14.3,1008.3,67.8,39.9,13.0,1011.3,17.1
2021-03-20,43.4,18.6,1018.8,78.5,52.7,10.4,1021.8,81.9,33.9,10.5,1022.4,30.7
2021-03-21,48.9,9.7,1019.5,67.5,49.8,13.0,1005.6,76.1,39.4,16.6,1018.1,21.2
2021-03-22,50.0,10.7,1026.4,82.9,46.6,14.4,1006.5,63.3,33.4,9.1,1016.1,12.9
2021-03-23,49.4,9.9,1023.1,66.1,49.2,10.6,1017.6,62.4,32.0,8.6,1015.3,18.4
2021-03-24,48.2,10.3,1009.6,75.6,51.7,10.7,1007.6,49.5,34.6,9.3,1018.6,26.1
2021-03-25,44.2,11.2,1012.7,69.9,46.5,22.1,1018.4,68.5,35.1,10.1,1014.7,19.8
2021-03-26,48.7,14.6,1035.4,80.0,54.6,12.2,1021.8,78.1,35.7,8.4,1011.5,15.5
2021-03-27,49.0,10.5,1004.6,73.1,52.1,16.1,1007.8,63.9,35.7,9.8,1011.4,16.5
2021-03-28,53.9,11.4,1020.8,67.1,52.6,20.2,1014.1,81.0,35.3,12.4,1016.7,17.3
2021-03-29,47.9,13.9,1015.5,78.9,51.6,15.2,1014.4,84.4,37.1,8.0,1019.5,17.1
2021-03-30,48.2,16.7,1014.3,77.9,57.8,20.2,1007.0,63.0,37.3,9.3,1017.1,17.7
2021-03-31,49.9,10.0,1015.3,83.0,53.1,17.4,1008.0,67.5,33.6,10.2,1014.3,27.4
2021-04-01,49.3,9.3,1007.9,73.8,53.1,13.3,1015.3,68.4,31.2,10.0,1020.0,15.6
2021-04-02,49.4,11.3,1014.5,76.1,54.0,12.2,1012.7,67.1,41.2,8.9,1008.2,5.8
2021-04-03,46.9,15.4,1006.5,81.3,52.4,15.5,1000.9,61.6,35.3,8.1,1011.2,15.6
2021-04-04,51.1,9.4,1014.9,83.7,53.2,16.5,1011.1,74.8,37.8,9.2,1011.2,20.4
2021-04-05,49.8,10.6,1008.0,67.3,52.6,19.0,1011.2,43.8,35.7,9.4,1011.6,18.1
2021-04-06,47.1,10.4,1015.1,70.5,52.3,10.3,1009.8,79.9,36.3,9.8,1014.5,32.4
2021-04-07,49.1,16.3,1009.0,89.6,56.8,13.8,1015.1,71.4,38.4,8.6,1004.4,27.4
2021-04-08,47.7,10.2,1013.2,78.4,54.5,22.8,1010.0,69.0,41.6,8.5,1013.5,11.0
2021-04-09,50.7,10.6,1005.8,77.5,50.9,12.0,1018.2,67.0,39.9,13.6,1013.7,19.0
2021-04-10,54.6,8.7,1002.9,53.4,54.8,16.8,1004.0,47.9,38.3,7.9,1018.0,20.4
2021-04-11,49.4,10.0,1004.9,62.3,57.6,11.9,1007.8,66.6,40.1,8.1,1024.3,23.3
2021-04-12,51.2,9.4,1004.9,72.9,54.8,12.5,1005.1,56.5,33.8,9.8,1007.4,17.8
2021-04-13,51.6,8.8,1019.3,80.4,57.8,10.9,996.8,64.2,39.7,8.1,1023.1,32.1
2021-04-14,55.1,10.2,1012.2,60.6,58.1,10.0,1009.3,47.2,36.2,9.2,1006.4,23.1
2021-04-15,51.8,12.4,1007.7,64.4,61.1,14.2,1008.5,69.8,37.8,10.4,1009.6,18.7
2021-04-16,49.0,8.5,1005.5,66.6,53.5,10.5,1001.1,59.2,39.4,7.1,1014.4,20.0
2021-04-17,58.5,8.4,1005.9,73.3,52.1,15.4,1001.5,42.5,36.1,13.5,1012.4,19.6
2021-04-18,54.9,8.3,1021.0,74.3,53.3,15.8,1010.8,57.2,35.6,11.3,1015.4,26.0
2021-04-19,46.5,12.1,1020.0,79.2,60.4,10.5,1002.8,61.4,46.5,10.2,1016.0,24.5
2021-04-20,53.4,12.4,1010.2,65.2,58.2,9.3,1009.4,59.6,39.4,7.6,1019.6,26.5
2021-04-21,55.5,14.3,1017.5,63.8,62.2,10.6,1011.5,81.3,37.7,12.8,1017.5,10.2
2021-04-22,53.1,17.7,1021.5,62.8,53.6,9.3,1004.2,61.1,42.1,9.3,1001.0,10.8
2021-04-23,54.1,9.0,1002.7,63.0,59.2,12.9,1008.3,75.3,36.7,7.0,1015.1,18.7
2021-04-24,53.2,8.8,1012.8,64.9,59.6,10.3,1013.6,64.9,38.2,8.0,1010.9,20.0
2021-04-25,52.3,21.8,1008.6,76.3,61.0,13.4,1007.5,68.2,42.8,7.3,1012.1,11.1
2021-04-26,50.4,7.9,1006.1,69.7,55.3,10.8,1014.8,55.5,31.8,8.3,1014.1,24.9
2021-04-27,52.7,7.6,1013.7,65.7,62.8,8.8,1015.1,62.4,37.1,6.9,1015.4,23.4
2021-04-28,48.0,8.9,1012.8,68.9,61.9,9.2,1005.0,58.8,34.9,10.9,1008.2,13.7
2021-04-29,58.5,7.6,1007.4,71.5,58.0,16.9,1005.4,69.4,46.5,9.8,1022.2,20.4
2021-04-30,54.2,8.8,1012.6,74.0,59.1,9.9,1017.8,44.4,43.4,6.8,1018.4,17.5
2021-05-01,51.1,8.9,1008.9,61.7,63.2,10.6,997.0,64.7,40.0,6.3,1011.9,13.0
2021-05-02,54.5,10.3,1014.4,68.9,57.2,9.3,1012.3,55.1,40.9,7.8,1016.0,26.1
2021-05-03,57.7,11.3,1012.4,75.0,61.2,10.1,1011.1,51.0,36.0,8.0,1014.1,14.2
2021-05-04,56.4,10.3,1016.3,78.3,61.1,9.7,1010.7,64.1,37.2,12.2,1006.5,24.1
2021-05-05,52.2,10.8,1021.9,66.6,62.3,8.6,1005.2,39.8,38.8,7.0,1006.9,15.1
2021-05-06,54.1,8.4,1002.4,67.7,56.8,14.8,1008.4,79.7,45.1,14.6,1011.7,17.5
2021-05-07,57.3,8.9,1017.1,66.6,59.1,14.5,1012.2,66.0,37.5,8.5,1004.9,22.5
2021-05-08,53.4,10.7,1006.3,71.3,59.5,11.1,1013.2,67.3,35.5,7.8,1009.2,18.3
2021-05-09,56.3,7.4,1005.2,78.6,58.4,18.4,1003.0,69.2,39.8,7.0,1008.5,11.7
2021-05-10,54.1,10.6,1018.5,57.2,62.9,11.3,1000.2,68.4,38.9,10.5,1023.6,25.7
2021-05-11,55.4,16.0,1007.0,76.6,61.7,9.1,1008.9,60.3,43.8,8.5,1010.2,10.3
2021-05-12,58.6,7.4,992.2,79.1,60.4,7.9,1017.3,61.3,41.8,10.3,1008.7,21.1
2021-05-13,54.3,8.3,998.3,70.1,61.9,9.6,1018.0,67.6,42.1,6.2,1007.4,21.9
2021-05-14,51.8,9.4,1011.7,68.7,60.4,9.5,1019.0,59.1,43.0,5.9,1019.8,20.0
2021-05-15,61.7,10.5,1006.9,70.5,60.5,12.2,1012.9,66.1,46.1,7.2,1007.6,30.7
2021-05-16,55.4,7.6,1007.5,65.5,62.9,9.1,1016.9,53.9,40.6,6.4,1018.9,17.2
2021-05-17,57.1,9.3,1008.5,60.5,65.3,9.2,996.4,69.1,37.0,7.1,1008.5,23.6
2021-05-18,61.7,14.8,1002.2,58.5,63.6,9.7,1006.2,61.3,39.3,7.0,1015.8,15.7
2021-05-19,57.9,7.9,1016.4,57.8,56.9,10.1,1001.3,46.5,44.2,5.9,1010.4,32.6
2021-05-20,56.4,9.1,1016.3,71.0,59.5,15.0,1009.4,66.9,48.3,10.2,1014.0,16.9
2021-05-21,56.8,9.5,1022.1,55.4,64.4,8.5,1010.7,39.3,43.6,7.7,1013.0,21.0
2021-05-22,61.7,13.1,1004.0,72.8,66.6,11.8,995.8,60.3,43.4,5.9,1010.2,30.4
2021-05-23,59.2,7.6,1006.3,69.0,69.7,23.3,1001.5,79.2,42.2,6.2,1013.6,24.0
2021-05-24,55.8,12.6,1004.7,78.6,61.0,13.1,1002.8,48.9,46.8,10.2,1010.9,17.2
2021-05-25,59.4,9.8,1007.7,50.0,65.3,9.4,991.3,58.0,42.4,5.9,1004.5,16.8
2021-05-26,55.8,10.2,1014.9,69.8,63.0,7.9,1001.2,41.3,37.2,8.0,1007.9,20.2
2021-05-27,58.0,6.6,1003.9,60.8,62.6,9.4,1005.0,48.3,38.5,5.8,1006.0,32.3
2021-05-28,59.1,7.7,1006.6,79.7,65.4,9.7,1009.3,51.3,40.0,8.8,1004.3,24.9
2021-05-29,55.6,6.7,1013.3,62.0,65.2,8.4,1000.4,45.6,36.0,5.7,1019.4,28.9
2021-05-30,56.4,8.8,1002.5,60.0,59.7,8.6,1011.4,49.8,48.8,6.3,1014.3,15.2
2021-05-31,56.3,11.7,1010.5,67.8,63.6,9.5,1006.5,44.4,42.9,14.8,1005.8,24.7
2021-06-01,54.6,7.8,1007.6,62.2,64.8,8.8,1006.6,44.5,42.9,5.8,1017.1,30.2
2021-06-02,57.9,7.0,1019.3,68.9,65.4,9.0,1013.0,66.0,43.0,7.6,1009.7,29.0
2021-06-03,57.6,7.3,1023.7,76.0,68.4,8.1,1012.0,67.2,43.1,6.3,1012.9,21.2
2021-06-04,58.6,8.8,1011.6,61.1,64.9,8.4,1004.1,37.4,45.1,10.1,1018.7,21.0
2021-06-05,58.9,10.6,1011.7,75.4,63.0,7.6,998.7,49.3,43.0,6.5,1015.4,31.5
2021-06-06,56.7,9.7,1009.9,69.1,64.4,10.5,1004.2,74.4,48.9,5.4,1014.1,13.9
2021-06-07,60.1,14.7,1008.9,72.8,64.5,8.0,1011.0,53.7,46.5,5.2,1016.3,29.8
2021-06-08,58.4,12.6,1013.5,64.3,70.4,7.3,1015.0,65.7,40.9,6.9,1011.7,23.6
2021-06-09,54.5,6.5,1009.3,70.8,66.8,9.4,1000.8,53.0,40.2,6.6,1010.8,19.3
2021-06-10,59.0,9.8,1017.7,66.7,66.8,16.1,1003.5,67.2,39.8,16.7,1013.6,34.3
2021-06-11,56.6,7.6,1007.1,71.3,64.5,14.6,1016.1,68.3,42.2,16.7,1012.1,23.0
2021-06-12,51.5,7.3,1011.6,72.8,59.8,13.7,999.1,60.2,43.1,7.8,1006.5,24.4
2021-06-13,62.8,8.0,1005.5,69.3,62.2,8.1,1007.4,57.6,41.0,5.6,1009.6,23.5
2021-06-14,53.6,10.4,1016.0,78.2,69.7,8.6,995.9,49.7,46.6,9.5,1007.6,26.7
2021-06-15,56.0,7.7,1002.9,55.4,66.7,11.8,1001.9,32.7,40.6,7.2,1007.4,26.1
2021-06-16,57.7,11.2,1009.9,53.6,76.2,7.6,1011.3,53.0,44.2,5.4,1008.2,27.8
2021-06-17,58.8,7.9,1007.3,68.6,65.4,11.0,1002.3,51.0,44.2,6.0,1008.9,26.7
2021-06-18,58.9,6.2,1008.8,44.8,66.3,7.7,999.6,42.4,44.3,6.7,1008.0,24.7
2021-06-19,57.6,9.0,999.8,58.4,69.4,7.2,1009.8,51.5,40.0,5.2,1014.6,16.0
2021-06-20,54.4,10.6,1012.6,78.5,69.5,7.4,1012.9,54.1,55.1,5.7,1010.5,15.3
2021-06-21,59.6,7.1,994.0,58.0,65.1,10.9,1009.9,62.1,42.0,5.2,1005.2,20.5
2021-06-22,55.9,6.8,1008.1,77.1,65.9,9.7,998.2,61.1,43.8,5.4,1009.5,25.0
2021-06-23,59.9,9.1,998.6,82.0,66.0,8.7,1013.4,51.2,35.1,5.3,1006.1,40.8
2021-06-24,60.0,7.3,1005.9,73.8,63.9,11.5,1012.7,73.4,47.4,5.4,1018.5,30.9
2021-06-25,58.7,13.1,1005.1,74.3,67.8,13.4,1018.0,66.1,41.1,5.4,1015.3,25.3
2021-06-26,55.9,10.4,1005.8,49.1,64.9,7.0,1015.9,64.7,41.4,6.5,1011.3,26.6
2021-06-27,57.4,7.9,1020.1,66.9,65.8,15.8,1002.9,43.0,50.1,10.4,1009.2,23.3
2021-06-28,63.1,17.1,1012.6,64.2,70.1,13.1,1004.6,59.0,48.0,7.4,1012.1,28.0
2021-06-29,58.1,7.3,1008.0,62.5,62.7,9.6,1000.1,65.5,45.8,5.3,1016.3,19.4
2021-06-30,54.6,7.8,1009.6,74.2,63.7,7.9,1000.7,46.2,47.5,10.7,1013.7,31.7
2021-07-01,60.2,9.2,999.3,74.0,65.9,17.5,1003.7,65.5,41.4,5.4,1020.4,14.6
2021-07-02,56.7,8.2,993.1,61.1,68.9,10.8,1012.4,47.8,46.5,13.4,1008.3,20.6
2021-07-03,61.4,7.3,1016.6,59.2,63.3,7.1,1003.1,47.2,45.1,5.3,1007.2,19.0
2021-07-04,52.5,7.7,1009.6,54.4,62.8,9.0,1011.3,54.2,43.5,14.7,1003.4,30.5
2021-07-05,59.1,12.0,1015.5,72.5,60.7,11.1,999.9,62.2,43.1,9.3,1008.9,30.8
2021-07-06,63.3,6.7,1009.8,61.5,63.9,12.1,1005.7,51.4,46.5,12.7,1008.3,22.0
2021-07-07,60.3,7.2,1009.6,68.8,66.8,13.0,1005.9,34.9,47.0,6.8,1004.2,38.4
2021-07-08,60.0,6.7,1007.5,60.8,63.9,14.9,993.0,70.4,43.8,8.9,1004.2,38.1
2021-07-09,56.3,8.2,1017.7,64.4,61.1,13.0,1009.4,47.4,40.8,5.2,1005.9,31.7
2021-07-10,55.7,6.6,1004.9,70.2,67.0,9.2,997.7,50.0,34.5,5.9,1003.1,11.9
2021-07-11,57.0,6.7,1012.0,80.2,63.9,12.5,1002.4,53.8,46.4,7.6,1010.0,35.8
2021-07-12,59.5,11.5,1009.6,59.8,64.6,8.9,996.1,44.9,45.7,7.7,1000.6,25.1
2021-07-13,57.5,9.8,1016.0,59.7,66.3,8.1,1017.5,63.3,45.4,5.7,1010.3,35.2
2021-07-14,54.0,6.8,1020.6,62.5,65.7,8.3,1005.6,63.0,45.7,7.6,1014.1,40.5
2021-07-15,59.7,7.6,998.6,69.7,64.1,14.6,997.0,58.8,35.5,5.8,1005.4,33.0
2021-07-16,58.1,13.6,1002.4,71.9,64.9,10.6,1015.7,64.9,44.6,5.6,1014.9,25.3
2021-07-17,58.8,12.3,1014.1,66.7,69.4,8.5,1004.3,65.7,42.0,5.2,1002.7,37.2
2021-07-18,56.9,9.4,1009.2,67.3,69.0,9.1,1013.9,67.1,39.5,16.1,1008.3,46.1
2021-07-19,57.9,7.2,1011.4,50.0,59.2,8.2,1000.3,62.7,47.4,7.4,1019.7,40.0
2021-07-20,59.1,7.7,1004.4,63.3,64.0,10.1,1015.1,42.8,44.0,21.1,1001.0,38.8
2021-07-21,56.5,9.5,1008.6,65.2,59.6,7.5,1013.9,55.4,44.9,8.9,1008.9,31.7
2021-07-22,55.2,8.8,997.8,67.8,69.1,16.9,1007.4,64.6,41.4,9.3,1018.2,40.5
2021-07-23,54.0,8.8,1002.9,48.5,64.2,8.9,997.7,43.7,47.3,7.2,1014.0,33.0
2021-07-24,57.2,8.0,1017.5,75.4,69.4,9.7,1007.1,50.9,41.7,6.6,1020.5,39.4
2021-07-25,57.7,6.7,1003.9,58.8,69.9,15.0,1015.2,50.2,39.3,12.0,1011.0,24.9
2021-07-26,59.3,6.8,1015.8,75.3,66.9,12.7,1014.6,57.5,43.6,7.9,1014.2,32.9
2021-07-27,58.9,11.8,1005.3,71.7,63.2,10.0,1002.6,71.0,43.4,8.5,1007.2,33.7
2021-07-28,57.0,12.9,1008.9,60.0,64.4,11.6,1004.2,57.3,38.7,10.1,1014.6,27.1
2021-07-29,57.4,13.2,1010.2,56.8,66.7,7.8,1013.9,50.6,45.4,6.1,1014.4,40.1
2021-07-30,61.1,8.4,1003.6,78.0,63.1,11.7,1009.5,47.0,37.7,11.8,1013.3,36.9
2021-07-31,58.3,14.8,1013.3,71.1,62.4,8.6,998.0,45.5,45.1,8.3,1016.2,26.6
2021-08-01,57.3,12.0,1019.6,62.5,60.7,12.8,1011.8,52.9,39.9,6.0,1006.9,28.5
2021-08-02,54.1,8.1,1013.4,57.7,61.2,9.9,1018.6,52.8,44.6,7.0,1015.0,23.3
2021-08-03,55.2,7.4,1001.8,67.1,56.0,8.3,1005.4,35.2,43.7,5.9,1013.9,34.7
2021-08-04,52.4,10.6,1010.9,80.8,64.2,11.5,998.8,83.7,43.3,7.4,1020.8,26.6
2021-08-05,56.9,10.6,1017.0,64.5,59.7,8.7,1009.5,41.4,41.9,7.1,1006.5,22.0
2021-08-06,54.2,13.4,1005.5,71.6,64.6,26.2,1016.8,57.1,39.9,6.0,1010.4,25.2
2021-08-07,53.4,6.9,1010.6,61.3,62.7,12.8,1016.8,73.3,42.9,6.8,1008.1,37.5
2021-08-08,56.7,8.1,1004.3,68.6,70.6,10.0,1006.5,65.1,36.3,9.1,998.4,25.2
2021-08-09,58.4,6.9,1005.6,66.1,64.8,8.4,1025.5,55.8,35.3,8.5,1016.1,45.8
