date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2020-04-28,100.3,75.3,0.0,99.0,71.2,111.7,65.6,1991,1989,1.05
2020-04-29,102.4,65.5,0.0,99.3,71.7,105.6,55.5,2005,2012,0.31
2020-04-30,101.3,78.2,0.36,100.2,72.1,116.6,73.5,1969,1994,0.39
2020-05-01,107.5,72.0,0.0,99.2,71.8,122.5,64.5,2021,1986,0.75
2020-05-02,95.8,71.5,0.0,100.3,72.7,105.4,66.5,2016,1959,0.96
2020-05-03,103.7,77.6,0.0,100.9,72.4,113.2,67.7,1966,2001,1.27
2020-05-04,99.7,75.7,0.0,100.4,72.9,108.1,68.5,1977,2012,2.18
2020-05-05,103.2,78.6,0.0,100.8,73.0,114.8,67.6,2019,1963,0.46
2020-05-06,103.7,81.1,0.0,101.1,73.4,112.9,77.3,2000,1961,2.19
2020-05-07,102.0,75.6,0.0,100.9,73.8,119.1,67.0,1983,2019,0.49
2020-05-08,100.2,76.2,0.0,101.7,73.1,114.4,66.3,2002,1972,0.52
2020-05-09,103.0,79.4,0.0,101.5,74.1,106.8,76.6,1972,1980,0.01
2020-05-10,106.8,72.7,0.0,101.9,74.1,121.5,61.1,1999,2006,0.29
2020-05-11,100.4,71.3,0.5,101.6,73.6,112.4,60.7,1962,1972,1.05
2020-05-12,101.7,74.1,0.0,102.1,74.6,119.4,63.6,1965,1953,0.5
2020-05-13,98.8,75.5,0.0,103.3,74.2,105.0,69.3,1977,2017,1.53
2020-05-14,101.7,76.9,0.0,102.9,75.4,117.8,73.8,2006,1977,0.05
2020-05-15,105.6,70.0,0.0,103.3,74.9,121.4,66.4,2004,2002,0.71
2020-05-16,112.4,79.2,0.0,102.7,74.9,130.0,69.7,1971,1951,0.58
2020-05-17,113.4,78.1,0.0,103.9,75.5,117.1,70.0,1975,1978,1.29
2020-05-18,103.3,78.0,0.0,103.8,75.2,116.3,74.1,1989,1975,0.68
2020-05-19,101.3,77.4,0.0,103.7,75.2,116.7,68.9,1994,1982,0.2
2020-05-20,108.6,76.8,0.0,103.4,77.4,115.2,69.5,1998,1972,0.41
2020-05-21,103.3,82.1,0.0,104.7,75.8,116.5,70.9,1979,1990,0.43
2020-05-22,95.3,81.6,0.0,104.3,76.0,106.0,74.7,1970,1956,0.02
2020-05-23,102.4,80.4,0.0,104.7,76.1,118.1,75.5,1975,2017,1.06
2020-05-24,102.9,76.6,0.0,104.7,76.5,110.0,73.2,1982,2004,0.96
2020-05-25,115.5,80.1,0.0,104.8,77.5,123.2,70.4,1997,2000,0.14
2020-05-26,114.8,77.9,0.0,105.8,77.3,122.9,70.2,1967,1957,2.64
2020-05-27,104.5,79.1,0.0,105.3,77.2,120.7,76.5,1958,1958,1.24
2020-05-28,106.1,74.7,0.0,105.6,77.4,122.8,67.8,1950,1967,0.54
2020-05-29,113.8,78.9,0.0,105.0,77.9,124.8,70.3,1977,1971,0.49
2020-05-30,109.5,81.7,0.0,106.5,77.0,121.8,72.6,2017,1953,0.22
2020-05-31,110.1,76.3,0.0,106.7,77.2,122.1,72.7,2000,1970,0.57
2020-06-01,108.1,80.9,0.0,106.1,77.5,125.8,72.6,2003,2019,2.34
2020-06-02,104.6,78.5,0.0,106.5,77.9,110.1,74.2,1976,2012,0.31
2020-06-03,102.5,75.4,0.0,106.6,78.0,108.8,72.8,1982,2004,1.32
2020-06-04,104.3,78.2,0.0,106.6,77.5,110.1,66.8,1963,2003,0.24
2020-06-05,108.0,76.7,0.0,106.7,77.5,120.0,65.0,1988,2017,0.94
2020-06-06,111.7,78.9,0.0,107.2,78.4,120.6,74.9,1961,1951,0.55
2020-06-07,115.9,74.9,0.0,106.1,78.1,122.3,71.2,1972,1968,1.8
2020-06-08,113.1,82.0,0.0,107.7,78.3,124.6,77.3,1995,1997,0.55
2020-06-09,110.7,79.2,0.0,106.7,77.9,128.4,76.5,1964,1959,1.33
2020-06-10,105.1,80.9,0.0,108.0,78.2,122.4,76.5,1984,1979,0.9
2020-06-11,106.2,83.4,0.0,107.1,78.8,113.0,79.9,1951,2021,1.06
2020-06-12,111.8,77.4,0.0,107.6,78.1,117.6,67.5,1955,1964,0.28
2020-06-13,106.1,78.7,0.0,106.9,78.2,112.3,74.3,1964,2011,3.57
2020-06-14,109.1,79.0,0.0,107.9,79.1,116.3,71.4,1959,1974,1.32
2020-06-15,105.1,81.6,0.62,107.2,78.8,113.3,76.3,1987,1960,1.63
2020-06-16,110.8,79.6,0.0,107.7,79.0,115.9,72.4,1974,1990,0.92
2020-06-17,109.9,85.8,0.0,108.0,78.3,119.2,77.5,1975,1986,1.75
2020-06-18,113.7,80.6,0.0,106.9,78.8,126.4,70.0,2019,1993,0.35
2020-06-19,104.0,79.5,0.0,107.3,78.8,120.4,74.4,1969,1987,1.07
2020-06-20,103.5,81.4,0.0,107.3,79.6,119.6,72.9,2019,1991,0.71
2020-06-21,112.9,86.9,0.05,108.0,79.2,118.5,80.0,1953,2005,0.35
2020-06-22,102.6,84.1,0.0,108.3,78.7,113.2,74.3,1985,1986,0.46
2020-06-23,112.7,77.9,0.0,108.2,79.8,118.6,68.9,1951,1962,0.91
2020-06-24,106.7,76.5,0.6,108.4,78.7,113.2,69.9,1983,1959,2.98
2020-06-25,108.1,79.7,0.0,108.5,78.8,117.5,71.0,1958,1952,0.61
2020-06-26,111.8,75.4,0.0,107.6,79.2,120.8,73.1,2016,1956,0.48
2020-06-27,101.6,83.0,0.0,108.1,78.7,108.5,77.4,1993,2014,1.1
2020-06-28,111.8,81.3,0.0,108.0,78.8,126.7,78.1,2000,1955,0.78
2020-06-29,119.0,73.6,0.0,107.2,79.0,123.7,66.4,2000,1953,0.05
2020-06-30,112.5,82.2,0.0,108.4,78.2,125.8,72.6,1994,1997,0.9
2020-07-01,108.4,80.6,0.0,107.8,79.9,115.8,70.5,1996,2011,0.8
2020-07-02,107.2,80.1,0.0,107.6,79.0,119.3,70.4,1957,2006,1.27
2020-07-03,111.3,86.0,0.0,107.9,78.3,116.7,78.6,1975,1974,1.58
2020-07-04,109.6,84.2,0.79,107.5,79.0,121.0,80.5,2013,2010,1.28
2020-07-05,110.1,80.3,0.0,107.2,79.0,117.8,70.2,1982,1950,0.09
2020-07-06,104.1,81.2,0.0,107.7,79.3,112.7,72.1,1975,1961,0.53
2020-07-07,114.8,82.2,0.0,108.6,78.4,120.6,77.3,1952,1972,2.08
2020-07-08,119.7,82.2,0.0,107.1,78.5,126.8,76.2,1984,1952,1.28
2020-07-09,106.6,81.3,0.0,107.2,78.2,115.6,69.6,1993,2010,0.58
2020-07-10,112.8,77.8,0.0,107.5,78.0,121.7,71.9,2005,2008,0.85
2020-07-11,106.8,79.0,0.0,107.4,79.2,121.7,76.6,1973,2016,0.47
2020-07-12,109.3,76.3,0.2,107.4,78.1,118.0,65.2,1954,1959,0.33
2020-07-13,106.5,80.0,0.14,106.8,77.8,110.2,72.2,2008,1966,0.72
2020-07-14,103.9,78.1,0.0,107.2,78.1,112.1,66.4,1982,2008,0.01
2020-07-15,106.7,80.1,0.0,107.3,78.0,109.7,76.4,1982,1954,1.33
2020-07-16,103.2,83.8,0.83,106.4,77.8,107.1,76.5,2015,1980,2.33
2020-07-17,111.5,81.7,0.0,106.5,78.2,117.1,72.0,1955,2006,0.0
2020-07-18,103.2,76.3,0.0,106.7,78.6,119.4,71.1,1960,2009,1.2
2020-07-19,106.8,79.9,0.0,106.1,77.8,115.0,68.6,1965,1957,0.07
2020-07-20,112.0,76.9,0.0,105.7,77.7,121.7,73.2,1998,1955,0.86
2020-07-21,99.8,79.4,0.0,106.1,77.4,109.9,72.9,1963,2014,0.14
2020-07-22,105.1,77.4,0.0,105.9,76.9,121.9,75.3,1967,2009,0.17
2020-07-23,113.5,77.3,0.0,106.2,77.0,123.3,72.4,1966,1976,0.12
2020-07-24,102.3,76.8,0.78,105.6,76.4,112.6,65.2,1993,2009,2.11
2020-07-25,102.5,86.1,0.0,104.7,77.9,112.6,82.1,1979,1995,0.33
2020-07-26,112.2,78.4,0.0,105.6,76.9,129.8,75.1,2006,1980,2.38
2020-07-27,113.6,75.4,0.0,105.3,76.3,129.1,71.5,1978,1970,0.67
2020-07-28,104.6,80.9,0.0,105.2,76.8,111.7,71.2,2014,2016,0.23
2020-07-29,98.3,75.5,0.0,104.4,76.2,108.7,71.0,2017,1997,0.18
2020-07-30,108.0,80.7,0.0,104.8,76.6,111.2,73.8,1985,1987,0.01
2020-07-31,107.0,76.7,0.0,104.7,76.4,118.5,68.5,1988,1969,0.78
2020-08-01,110.9,77.9,0.39,105.0,76.3,122.4,67.0,2020,1983,0.7
2020-08-02,104.6,68.6,0.1,103.9,75.1,116.5,57.0,1998,2004,1.2
2020-08-03,105.2,73.7,0.0,103.4,75.7,121.7,68.1,1981,1959,1.39
2020-08-04,111.4,74.5,0.0,103.1,75.5,121.4,64.2,1967,1981,1.26
2020-08-05,100.9,75.9,0.06,102.7,75.6,107.5,70.5,1965,1950,0.29
2020-08-06,108.3,72.1,0.05,102.8,75.7,115.2,62.1,2013,2019,0.12
2020-08-07,110.2,73.2,0.0,103.0,75.8,117.5,67.7,1956,2012,0.75
2020-08-08,105.4,79.4,0.0,103.1,74.1,118.0,68.4,2011,1984,2.76
2020-08-09,103.8,76.0,0.7,103.2,74.5,111.2,69.8,1975,2014,0.89
2020-08-10,100.3,74.5,0.0,101.6,74.0,110.6,62.5,1956,1981,0.07
2020-08-11,100.9,74.6,0.01,102.0,73.5,117.8,72.2,1970,1975,1.17
2020-08-12,101.5,76.9,0.0,101.3,74.5,110.0,68.3,1966,1994,0.33
2020-08-13,101.1,71.1,0.23,102.0,74.2,113.7,60.3,1994,1996,1.71
2020-08-14,112.9,69.7,0.0,101.0,73.6,129.2,60.1,2008,1971,0.19
2020-08-15,100.7,72.1,0.0,101.9,73.3,116.0,62.3,1994,2003,1.38
2020-08-16,104.2,76.7,0.0,100.4,73.6,107.7,73.6,1950,1964,1.3
2020-08-17,99.0,74.2,0.0,101.0,73.5,112.5,71.7,1968,1986,0.23
2020-08-18,98.0,70.8,0.4,100.6,72.7,109.6,59.2,1996,1996,1.52
2020-08-19,94.9,67.5,0.0,100.3,71.4,105.6,58.9,1958,1983,0.6
2020-08-20,101.9,70.0,0.0,99.1,72.6,107.3,64.1,1987,2000,1.44
2020-08-21,95.2,71.4,0.38,98.9,71.1,103.5,67.8,1979,2016,1.15
2020-08-22,105.3,73.8,0.3,99.5,72.1,108.5,67.0,1964,2007,1.27
2020-08-23,108.6,76.7,0.0,98.3,71.4,112.0,72.4,1989,2003,0.54
2020-08-24,102.3,74.0,0.0,98.3,70.9,107.8,63.9,1980,1984,0.14
2020-08-25,101.0,72.0,0.0,98.0,71.4,115.8,62.5,1966,1980,1.97
2020-08-26,110.2,72.8,0.0,98.0,70.7,125.9,61.4,2001,2006,1.19
2020-08-27,101.4,70.7,0.0,97.7,70.1,111.0,59.9,1995,2012,0.66
2020-08-28,100.9,70.3,0.0,97.4,70.1,116.4,64.3,1996,2003,0.32
2020-08-29,103.0,71.6,0.0,97.2,69.7,110.0,64.2,1970,1996,0.04
2020-08-30,95.8,71.6,0.0,96.4,70.0,103.7,63.8,1971,1989,0.2
2020-08-31,94.8,71.6,0.0,95.7,69.3,110.0,65.1,1995,1976,0.97
2020-09-01,92.0,72.2,0.0,97.2,68.8,97.8,63.8,1982,2014,0.3
2020-09-02,99.7,70.2,0.0,95.3,68.9,116.1,67.4,1971,2019,0.04
2020-09-03,100.0,73.1,0.0,94.9,68.8,111.9,64.3,1987,1971,3.09
2020-09-04,91.2,70.9,0.36,95.1,68.4,101.3,68.4,2002,1973,0.68
2020-09-05,97.3,69.6,0.0,94.0,68.1,105.4,57.9,2018,1975,0.1
2020-09-06,96.6,70.4,0.0,94.2,68.1,107.5,62.1,1964,2014,2.51
2020-09-07,90.0,73.2,0.23,93.6,68.0,101.4,64.7,1958,1959,0.32
2020-09-08,93.0,72.4,0.69,93.7,67.8,96.6,66.7,1980,1974,1.56
2020-09-09,92.4,68.2,0.0,93.6,67.6,107.6,64.7,1987,2012,0.54
2020-09-10,88.2,65.2,0.0,93.6,67.6,95.4,54.4,1961,1993,0.18
2020-09-11,98.1,75.7,0.05,93.5,66.9,112.2,71.5,2014,1981,1.24
2020-09-12,90.9,63.3,0.0,92.7,66.0,102.5,54.3,1993,1983,0.12
2020-09-13,93.6,65.3,0.0,92.2,65.5,101.9,55.4,1983,2006,1.23
2020-09-14,94.6,69.2,0.57,91.7,66.0,100.1,65.3,1977,1959,1.38
2020-09-15,95.5,60.9,0.08,91.4,65.9,109.0,49.0,2008,2016,0.29
2020-09-16,101.9,63.9,0.0,89.9,65.3,105.4,56.1,2013,2020,1.07
2020-09-17,94.4,68.6,0.0,90.6,64.8,108.6,61.6,1966,1997,1.26
2020-09-18,95.5,68.7,0.0,89.5,65.0,110.8,65.5,1982,1968,0.52
2020-09-19,88.2,62.0,0.0,90.0,64.4,95.1,57.2,2007,1996,0.51
2020-09-20,94.1,67.3,0.0,89.1,64.0,104.4,60.4,1951,1965,0.66
2020-09-21,94.7,64.7,0.0,89.9,63.9,112.3,55.2,1988,1996,0.51
2020-09-22,92.6,68.7,0.25,88.1,63.5,103.1,63.1,1972,1967,0.76
2020-09-23,91.6,75.3,0.27,89.0,63.7,95.3,65.4,2017,1986,0.35
2020-09-24,86.5,59.0,0.0,88.3,63.3,91.1,47.9,1982,1999,0.15
2020-09-25,83.5,62.7,0.0,87.6,62.6,92.2,57.9,1991,1955,0.89
2020-09-26,91.1,69.6,0.0,87.6,62.5,107.4,61.1,1958,1973,0.07
2020-09-27,81.3,62.7,0.26,87.1,62.4,89.5,58.5,2010,1964,1.19
2020-09-28,94.0,60.9,0.0,86.8,62.5,108.8,57.3,1953,1952,0.21
2020-09-29,89.1,64.2,0.0,86.0,61.8,92.8,56.0,1951,1996,0.62
2020-09-30,83.8,62.6,0.0,85.9,61.8,97.9,56.4,1984,1978,2.58
2020-10-01,90.1,61.8,0.0,86.3,61.6,103.7,55.5,2009,1964,0.51
2020-10-02,88.9,66.6,0.0,85.7,61.5,96.8,61.1,1995,2015,2.51
2020-10-03,88.0,59.8,0.0,85.3,61.1,98.8,48.1,1959,2003,0.04
2020-10-04,90.4,64.7,0.0,84.9,60.5,104.4,59.0,2016,2015,0.84
2020-10-05,81.2,60.9,0.0,84.0,60.5,94.0,49.6,1992,1969,0.09
2020-10-06,84.2,66.4,0.0,83.5,60.2,100.6,62.9,2009,1998,0.92
2020-10-07,86.0,58.7,0.0,83.5,60.0,103.9,53.4,2010,2016,0.89
2020-10-08,83.4,62.9,0.0,84.0,59.2,100.2,54.3,1982,2013,0.13
2020-10-09,82.2,52.5,0.0,82.9,59.4,94.4,49.0,1979,1961,0.24
2020-10-10,80.0,64.1,0.0,83.3,58.3,89.1,60.7,2010,1952,0.32
2020-10-11,90.0,54.8,0.0,82.2,58.2,96.5,43.8,2003,2007,2.66
2020-10-12,86.0,62.9,0.0,82.3,58.8,91.6,58.0,1993,1960,1.07
2020-10-13,86.1,64.9,0.0,81.8,57.7,90.5,61.4,1954,2007,0.05
2020-10-14,78.9,58.7,0.0,81.1,57.4,95.2,54.9,1993,1967,0.55
2020-10-15,79.7,51.2,0.0,80.1,57.9,85.3,43.5,2020,1950,0.26
2020-10-16,86.8,57.8,0.0,80.8,57.0,96.7,52.4,1966,1957,0.06
2020-10-17,81.8,58.9,0.0,80.4,56.4,98.0,50.2,1991,1986,0.63
2020-10-18,88.9,56.0,0.0,79.9,58.0,101.0,51.3,1997,1985,0.96
2020-10-19,83.1,62.4,0.0,79.6,57.0,88.3,51.8,1989,2020,0.71
2020-10-20,77.0,58.0,0.0,79.7,56.4,88.6,51.6,1988,1961,0.3
2020-10-21,84.0,53.8,0.31,78.7,56.3,95.7,44.6,1998,1950,1.08
2020-10-22,73.5,49.6,0.0,78.7,56.6,84.7,47.5,1983,1962,0.78
2020-10-23,87.5,54.8,0.0,78.9,54.9,95.9,52.7,1969,2018,0.17
2020-10-24,81.1,58.1,0.0,78.8,55.7,95.3,48.2,1968,1959,0.95
2020-10-25,80.0,55.7,0.0,78.1,56.0,84.3,49.9,1971,1960,1.31
2020-10-26,78.4,59.2,0.3,77.8,54.9,95.8,53.3,2016,2011,0.71
2020-10-27,75.9,57.7,0.18,77.5,54.3,81.9,50.9,2007,1974,1.24
2020-10-28,82.6,55.7,0.0,76.7,55.3,87.9,48.2,1995,2011,0.25
2020-10-29,76.1,56.1,0.0,77.0,54.5,82.0,48.7,1966,1960,0.27
2020-10-30,81.5,57.6,0.0,77.1,53.6,96.0,49.4,1987,1983,0.32
2020-10-31,82.1,55.4,0.0,76.3,53.5,95.5,46.2,1995,1955,0.27
2020-11-01,76.1,55.3,0.0,76.1,53.5,93.2,45.7,1966,1975,0.08
2020-11-02,73.6,58.0,0.48,75.2,53.0,77.9,46.4,1984,1958,0.8
2020-11-03,76.3,54.0,0.0,75.3,53.5,88.9,45.2,1993,2003,0.31
2020-11-04,75.1,57.5,0.0,75.1,53.0,83.7,48.8,1988,1961,0.69
2020-11-05,80.6,58.2,0.32,74.4,52.4,97.8,51.2,1969,1961,0.79
2020-11-06,81.0,45.2,0.0,75.6,53.0,88.2,34.4,1987,1981,2.8
2020-11-07,73.4,56.5,0.17,74.7,52.1,77.0,53.0,1965,1970,2.09
2020-11-08,75.1,51.9,0.0,74.5,51.4,78.4,43.1,2012,1970,0.04
2020-11-09,80.3,52.3,0.0,74.2,52.1,83.4,43.6,2015,1982,2.05
2020-11-10,74.1,51.0,0.0,73.9,51.2,80.9,43.3,1965,1987,0.19
2020-11-11,74.6,48.0,0.0,74.2,52.3,83.6,41.5,1966,1991,0.14
2020-11-12,70.0,55.7,0.0,72.6,51.6,83.3,49.1,2001,1991,0.56
2020-11-13,66.8,53.9,0.0,73.2,51.5,73.4,48.7,2017,1958,0.77
2020-11-14,75.7,47.4,0.0,73.2,50.5,84.8,44.1,1960,1954,1.44
2020-11-15,78.7,47.1,0.0,72.8,50.9,94.4,42.1,2017,2019,2.33
2020-11-16,80.9,46.0,0.0,72.6,50.4,90.2,40.7,1976,1986,0.28
2020-11-17,76.2,50.2,0.0,71.4,50.5,86.6,41.7,1956,1988,0.92
2020-11-18,69.8,53.7,0.0,72.3,50.9,83.8,42.5,1957,1957,0.54
2020-11-19,71.5,50.2,0.0,71.1,50.5,89.2,45.0,2008,2008,0.88
2020-11-20,68.2,49.4,0.0,71.3,48.9,71.4,45.2,2000,1961,0.01
2020-11-21,76.1,52.4,0.0,71.4,49.3,80.8,44.1,2006,1981,0.7
2020-11-22,69.5,53.4,0.0,71.3,48.9,74.0,41.8,2004,1960,0.39
2020-11-23,72.6,51.0,0.0,70.7,49.6,89.3,41.0,1983,1950,0.87
2020-11-24,71.1,55.5,0.0,70.3,49.0,83.6,51.5,1999,1998,0.68
2020-11-25,70.4,50.8,0.0,70.5,48.9,82.0,44.9,1986,1987,0.09
2020-11-26,58.7,51.9,0.0,70.6,49.4,72.0,47.7,1966,2012,1.03
2020-11-27,76.3,54.2,0.0,70.1,48.7,88.3,47.3,1985,2008,2.59
2020-11-28,68.2,56.8,0.0,70.8,49.1,72.9,52.4,2002,1969,0.54
2020-11-29,72.1,48.0,0.0,70.0,48.2,77.8,45.6,1977,2013,2.15
2020-11-30,70.5,53.2,0.0,69.2,48.5,79.7,50.2,1963,1999,0.39
2020-12-01,74.5,55.1,0.0,70.0,48.9,79.5,51.2,1957,2011,1.14
2020-12-02,82.0,47.5,0.0,69.5,48.6,86.4,43.6,2010,1951,1.02
2020-12-03,65.4,51.8,0.0,69.2,47.7,74.3,48.3,1988,1996,0.38
2020-12-04,63.6,47.0,0.0,69.0,47.9,71.7,44.2,1978,1998,1.22
2020-12-05,72.0,51.5,0.0,68.9,47.7,85.6,40.6,1988,1979,0.96
2020-12-06,64.3,48.7,0.0,69.3,47.7,69.0,44.2,2004,1997,0.07
2020-12-07,73.2,46.5,0.0,69.0,48.1,87.3,43.7,1969,1977,0.08
2020-12-08,67.1,48.4,0.0,69.2,47.9,73.3,38.0,1978,2021,4.09
2020-12-09,70.2,45.4,0.0,68.5,47.2,79.7,39.9,1984,1988,0.79
2020-12-10,68.9,43.7,0.0,69.0,47.4,75.9,36.4,2020,2021,0.06
2020-12-11,72.5,46.1,0.0,68.4,47.8,79.0,39.8,1991,1990,0.21
2020-12-12,65.0,47.2,0.0,68.4,47.1,73.7,39.6,1999,2009,0.41
2020-12-13,68.9,45.8,0.0,68.5,47.4,84.8,43.3,1974,1979,0.6
2020-12-14,72.5,48.9,0.0,68.5,47.6,82.6,45.2,2015,2011,1.24
2020-12-15,74.4,50.8,0.0,69.0,47.5,87.2,40.7,1996,1984,0.39
2020-12-16,77.0,48.6,0.0,68.2,47.7,86.4,45.8,1957,1993,0.64
2020-12-17,65.5,44.5,0.0,68.3,46.4,76.2,42.1,1965,1958,0.26
2020-12-18,69.2,46.1,0.0,67.6,46.6,82.3,38.8,2007,2020,1.49
2020-12-19,75.8,48.9,0.0,68.4,46.4,92.1,46.2,2016,1980,0.34
2020-12-20,71.9,47.3,0.0,67.9,46.8,78.7,40.4,2011,2016,0.98
2020-12-21,69.6,51.3,0.0,68.1,46.7,86.4,48.6,2018,1964,1.56
2020-12-22,71.0,51.2,0.0,68.3,46.2,86.5,40.1,1955,1975,0.15
2020-12-23,65.4,46.2,0.0,68.0,47.0,73.1,41.9,1969,2007,0.39
2020-12-24,60.5,50.7,0.0,68.2,47.3,70.9,41.6,2012,2001,0.49
2020-12-25,66.6,45.9,0.0,67.6,47.0,73.9,39.7,1964,1982,0.03
2020-12-26,63.0,49.6,0.0,67.8,46.5,68.4,40.7,1994,2004,0.83
2020-12-27,63.3,47.0,0.0,68.9,46.9,70.1,36.3,1970,2003,0.71
2020-12-28,73.4,54.4,0.0,68.0,47.0,89.3,48.1,2000,1970,1.12
2020-12-29,70.8,42.5,0.0,67.8,46.7,81.3,37.9,1985,2018,1.12
2020-12-30,68.2,43.1,0.14,67.7,46.8,74.6,34.4,1958,1999,0.65
2020-12-31,72.1,48.9,0.0,68.6,47.5,84.2,43.0,1974,1953,0.44
2021-01-01,75.5,51.6,0.0,68.4,47.6,92.0,43.6,1967,2010,0.23
2021-01-02,59.4,44.5,0.0,68.1,46.5,65.0,37.7,1981,1974,0.24
2021-01-03,68.3,46.9,0.0,67.2,46.9,80.2,39.0,1960,1963,0.13
2021-01-04,65.2,53.0,0.0,69.1,47.6,81.7,49.6,2019,1971,0.06
2021-01-05,69.7,49.3,0.0,68.3,46.2,80.4,47.1,2002,1981,1.13
2021-01-06,71.4,46.2,0.0,67.9,47.7,82.8,35.7,2000,1965,2.63
2021-01-07,67.6,47.2,0.0,68.8,46.9,72.5,36.0,2015,2018,1.78
2021-01-08,68.5,50.3,0.0,69.6,47.7,76.9,45.4,1965,1973,0.2
2021-01-09,74.9,46.5,0.0,68.7,47.4,91.4,38.5,2007,2006,1.12
2021-01-10,65.7,49.9,0.0,68.6,47.8,70.9,44.5,1962,1951,0.11
2021-01-11,71.3,43.0,0.0,68.6,46.8,76.6,38.2,2009,1972,1.78
2021-01-12,74.4,53.1,0.0,68.8,47.5,87.8,45.0,1953,1952,4.24
2021-01-13,76.4,52.5,0.0,68.8,47.0,91.4,43.6,1993,2017,4.15
2021-01-14,67.6,44.4,0.57,69.0,47.9,83.1,32.5,1980,2000,0.89
2021-01-15,65.3,46.9,0.0,69.5,48.4,82.8,41.2,1996,1999,1.23
2021-01-16,73.7,48.7,0.0,69.4,48.9,83.1,40.7,1979,1953,0.96
2021-01-17,69.2,51.8,0.0,69.0,48.2,78.2,43.8,2007,1966,0.34
2021-01-18,72.0,54.0,0.0,69.1,49.0,81.5,46.5,1997,2019,0.42
2021-01-19,65.0,50.6,0.0,69.8,48.5,72.3,43.6,1995,1960,0.52
2021-01-20,77.0,48.4,0.0,69.6,49.3,86.2,37.2,1962,1983,0.96
2021-01-21,82.9,47.9,0.0,70.0,48.8,96.1,41.6,1958,2019,1.43
2021-01-22,74.9,48.0,0.0,70.4,49.5,78.1,39.8,1984,2003,1.82
2021-01-23,74.5,46.5,0.42,70.1,48.7,89.1,43.9,2016,1988,2.07
2021-01-24,71.3,44.8,0.0,70.9,49.4,79.1,42.0,2010,1952,2.92
2021-01-25,72.7,49.2,0.0,71.2,49.2,81.4,39.2,1978,1993,0.1
2021-01-26,72.2,50.7,0.0,71.3,49.3,83.2,46.0,2017,1955,1.37
2021-01-27,77.1,50.0,0.0,71.0,49.5,94.2,45.1,2010,1963,0.63
2021-01-28,73.6,55.5,0.0,71.0,49.2,78.1,53.3,2005,1950,0.93
2021-01-29,73.3,49.6,0.0,70.9,50.2,77.8,45.7,2011,2007,0.93
2021-01-30,75.6,49.3,0.0,72.5,49.3,83.3,47.2,2017,2017,0.12
2021-01-31,70.4,48.3,0.0,71.4,50.1,81.1,39.6,1961,1996,1.34
2021-02-01,67.8,50.2,0.0,71.7,50.7,72.0,47.7,1984,1967,3.49
2021-02-02,66.4,50.6,0.06,72.4,50.4,71.0,42.6,1997,1988,0.72
2021-02-03,73.0,53.5,0.0,72.4,50.7,81.0,42.6,2013,1994,0.15
2021-02-04,79.1,44.3,0.0,73.1,51.2,90.5,40.3,1958,1957,0.0
2021-02-05,72.6,48.0,0.0,72.4,51.2,87.9,45.9,1951,1966,0.64
2021-02-06,71.5,53.7,0.0,73.5,51.5,80.5,46.7,2014,1992,0.08
2021-02-07,73.9,52.8,0.0,74.2,50.9,82.6,48.2,1977,1984,0.45
2021-02-08,76.4,57.6,0.0,73.2,51.1,85.7,50.0,1992,1997,0.69
2021-02-09,80.7,57.6,0.0,74.6,51.9,91.7,46.3,2007,1959,0.73
2021-02-10,73.5,49.5,0.0,74.5,52.5,84.2,43.3,1987,1967,0.17
2021-02-11,76.7,59.3,0.0,74.0,52.3,84.1,51.8,2017,1959,0.62
2021-02-12,79.6,56.3,0.0,75.0,52.0,92.1,51.2,1956,2007,1.09
2021-02-13,74.7,55.0,0.0,75.0,52.0,86.1,45.5,1955,1970,0.1
2021-02-14,78.8,56.2,0.0,75.3,52.0,92.6,52.3,1989,1979,0.68
2021-02-15,77.4,55.5,0.0,75.5,52.6,95.2,52.0,2004,2013,0.06
2021-02-16,77.0,57.0,0.0,75.6,53.5,82.1,51.6,2009,2013,0.03
2021-02-17,80.8,54.3,0.0,75.8,52.9,88.7,49.0,1969,1993,0.16
2021-02-18,73.6,56.8,0.0,76.4,54.3,88.3,51.3,1993,2021,1.99
2021-02-19,75.7,49.2,0.0,75.9,54.0,79.2,44.7,1994,1997,0.76
2021-02-20,77.6,61.7,0.0,77.0,54.2,94.3,57.6,2011,1952,0.89
2021-02-21,77.5,50.2,0.0,77.0,54.5,94.8,44.7,1957,1977,0.34
2021-02-22,85.4,56.4,0.0,78.1,55.1,88.5,44.9,1985,2007,0.05
2021-02-23,76.8,56.6,0.0,77.3,55.4,90.6,54.1,2001,1988,0.32
2021-02-24,82.3,59.9,0.11,77.9,55.8,99.4,50.1,1990,1996,0.94
2021-02-25,79.7,57.3,0.0,78.6,55.8,92.9,53.3,1983,1956,0.53
2021-02-26,83.8,54.8,0.0,78.4,56.0,99.0,51.8,2004,2013,2.49
2021-02-27,78.4,60.8,0.0,78.9,55.6,89.2,56.9,1963,1956,0.09
2021-02-28,82.4,57.3,0.0,79.9,56.1,93.3,49.3,2016,1971,0.93
2021-03-01,83.8,57.7,0.0,79.7,56.4,87.1,54.6,2008,2017,0.25
2021-03-02,83.2,54.1,0.0,79.4,56.7,86.8,51.9,1975,1986,0.16
