date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2017-12-10,47.4,32.8,0.29,43.0,31.2,59.4,25.4,1966,1995,0.48
2017-12-11,47.3,29.5,0.0,43.0,30.8,57.2,19.0,1976,1970,0.0
2017-12-12,49.7,32.8,1.52,43.0,30.2,57.2,25.1,1998,1981,1.61
2017-12-13,40.0,32.9,0.0,42.3,30.4,52.6,25.6,1974,1976,0.12
2017-12-14,42.7,25.0,0.09,42.7,30.6,45.8,17.1,1960,2011,0.72
2017-12-15,40.2,22.2,0.18,42.4,30.1,50.2,13.7,1999,1964,0.2
2017-12-16,44.3,26.9,0.47,41.7,30.0,55.4,15.6,2021,1954,1.47
2017-12-17,43.0,28.2,0.0,42.1,30.1,50.2,16.5,1978,1969,0.05
2017-12-18,46.0,33.5,0.0,43.1,30.3,55.6,26.5,1967,1992,0.45
2017-12-19,38.6,36.1,0.0,41.4,29.7,49.6,32.4,2015,1956,0.29
2017-12-20,39.9,32.8,0.38,42.3,30.0,44.2,24.4,2008,2004,0.38
2017-12-21,44.2,27.8,0.26,42.5,30.1,53.9,22.5,1964,2018,0.68
2017-12-22,41.1,29.4,0.0,41.8,30.1,52.6,21.3,1960,1978,2.14
2017-12-23,43.1,25.5,0.0,41.9,30.2,51.2,18.1,1994,1953,1.49
2017-12-24,44.4,30.0,0.0,41.2,30.1,49.6,26.1,2009,1984,0.58
2017-12-25,42.4,30.7,0.06,42.7,29.6,53.5,27.1,2014,1980,0.19
2017-12-26,52.6,38.9,0.48,42.2,29.6,61.1,27.1,2001,1965,3.96
2017-12-27,34.6,28.5,0.0,42.7,30.4,40.6,24.8,2014,1976,0.63
2017-12-28,37.2,33.9,0.0,42.1,30.1,48.2,20.6,2007,2020,1.24
2017-12-29,44.5,32.0,0.26,41.3,30.2,55.8,24.8,1990,1993,0.65
2017-12-30,45.2,25.9,1.1,42.3,30.2,51.8,15.1,1960,2021,1.49
2017-12-31,37.2,30.1,0.0,42.6,29.9,47.0,17.7,1961,2019,0.38
2018-01-01,40.4,26.9,0.46,42.0,30.4,53.8,14.0,1960,1996,0.53
2018-01-02,44.2,37.6,0.23,43.0,29.7,58.5,32.9,1956,2012,0.34
2018-01-03,48.1,32.9,0.43,42.2,30.0,58.0,24.7,2008,2008,0.47
2018-01-04,44.6,26.5,0.0,42.4,30.1,50.5,17.4,2017,2017,1.41
2018-01-05,41.7,35.0,0.0,42.9,30.5,54.6,28.5,1997,1992,0.2
2018-01-06,38.7,35.9,0.36,42.1,30.3,42.3,31.4,1979,2020,0.62
2018-01-07,35.2,36.9,0.0,42.5,30.0,41.9,23.8,1988,1989,0.54
2018-01-08,31.5,33.3,0.77,41.7,29.8,38.8,26.0,2001,1969,1.0
2018-01-09,39.5,31.5,0.31,42.7,30.5,43.2,24.8,1965,1972,0.68
2018-01-10,29.6,32.5,0.0,42.6,30.7,41.9,21.1,1990,1991,0.04
2018-01-11,43.3,31.9,0.0,42.7,30.3,53.2,27.4,1965,1950,0.29
2018-01-12,49.5,33.4,0.0,43.2,31.0,57.8,24.2,1984,1959,0.01
2018-01-13,48.4,27.5,0.0,42.5,31.8,52.4,14.2,1971,2013,0.48
2018-01-14,39.8,36.3,0.0,43.0,31.1,53.1,27.3,1966,1994,0.33
2018-01-15,39.0,30.7,0.0,43.7,31.2,53.9,16.3,1988,1991,0.43
2018-01-16,51.3,36.2,0.0,44.0,31.0,58.9,28.7,1974,2006,0.08
2018-01-17,43.3,30.7,0.0,43.2,32.2,55.7,16.1,1982,2003,0.02
2018-01-18,43.7,35.0,0.03,44.4,31.2,53.2,31.5,2021,1964,1.98
2018-01-19,42.6,38.2,0.58,44.5,31.4,50.3,25.2,1987,1965,0.92
2018-01-20,44.9,34.4,0.0,43.5,31.8,53.3,23.4,1966,1980,0.38
2018-01-21,41.2,35.4,0.5,44.0,31.4,53.0,30.3,1972,2014,0.79
2018-01-22,45.1,35.5,0.52,44.4,31.9,55.7,31.6,2007,1989,0.53
2018-01-23,42.8,30.8,0.0,43.8,32.6,56.2,26.9,1978,1986,0.09
2018-01-24,40.9,28.1,0.45,43.9,32.5,52.2,16.9,1989,1987,1.63
2018-01-25,44.8,40.7,0.0,44.8,31.7,51.1,33.2,2005,2012,0.36
2018-01-26,53.2,34.0,0.0,45.0,32.4,61.4,19.8,1992,1955,1.34
2018-01-27,41.4,38.5,0.0,44.9,32.3,54.6,31.6,2002,1998,0.47
2018-01-28,40.4,38.8,0.42,44.6,33.6,46.4,24.8,1960,1965,0.84
2018-01-29,39.3,30.0,0.36,45.7,33.3,51.8,15.6,1954,1992,0.37
2018-01-30,44.6,28.8,0.0,45.4,32.6,57.8,19.3,2002,1994,0.8
2018-01-31,52.5,35.6,0.0,45.8,33.9,64.9,27.4,1995,1974,0.6
2018-02-01,45.3,33.4,0.0,45.4,33.9,50.0,25.5,1961,2015,0.02
2018-02-02,61.9,30.6,0.24,46.4,32.9,70.9,24.4,1959,2001,0.24
2018-02-03,44.1,24.5,0.0,46.4,34.0,58.4,18.9,1980,1969,0.59
2018-02-04,44.1,37.5,0.0,46.4,34.2,48.8,32.8,2018,2007,0.53
2018-02-05,34.2,33.8,0.0,45.9,34.7,48.6,23.8,1979,1969,1.3
2018-02-06,48.1,43.9,0.32,47.9,34.3,58.8,29.9,2007,2014,0.44
2018-02-07,54.1,38.3,0.01,46.8,34.0,65.8,32.6,1952,1980,0.15
2018-02-08,47.0,37.1,0.1,48.5,34.5,53.4,29.5,2021,1989,0.61
2018-02-09,50.0,35.9,0.0,47.6,35.7,56.8,23.9,1964,1972,0.7
2018-02-10,49.9,31.7,0.61,48.4,35.4,53.9,27.1,2002,1977,3.47
2018-02-11,42.7,42.1,0.23,48.6,35.4,53.3,31.0,2021,2005,1.71
2018-02-12,54.1,41.2,0.0,47.9,35.3,59.6,33.7,1999,1991,0.93
2018-02-13,36.2,37.8,0.14,49.6,35.6,45.1,28.4,1969,1969,1.43
2018-02-14,55.6,28.2,0.0,48.9,35.6,65.6,22.0,1977,1996,0.42
2018-02-15,50.0,40.8,0.22,49.7,36.3,56.8,27.3,1976,2012,0.53
2018-02-16,50.5,23.0,0.0,48.4,37.1,54.9,15.0,1993,2011,0.06
2018-02-17,46.0,32.5,0.02,49.5,35.9,60.5,18.5,1979,1975,0.54
2018-02-18,51.0,40.2,0.0,50.0,36.9,61.4,34.3,1962,1951,0.27
2018-02-19,52.4,36.5,0.23,50.7,36.8,56.0,25.3,1988,1984,1.4
2018-02-20,46.5,42.8,0.67,50.6,37.4,49.9,38.5,2005,1956,0.75
2018-02-21,47.8,37.0,0.59,51.8,38.4,59.1,32.2,1954,1951,1.5
2018-02-22,47.2,36.8,0.0,50.3,38.8,59.2,28.1,2007,1954,1.21
2018-02-23,61.3,34.9,0.15,51.0,38.9,74.2,29.4,1982,2017,0.41
2018-02-24,47.9,33.9,0.78,51.4,38.8,53.2,21.1,1976,1974,1.77
2018-02-25,59.0,44.9,0.0,51.5,38.7,67.0,30.4,1995,1952,0.51
2018-02-26,56.9,43.7,0.0,52.2,39.6,63.5,36.2,1993,1957,0.94
2018-02-27,61.0,40.1,0.38,51.8,39.2,69.2,27.9,2016,1982,0.77
2018-02-28,55.1,36.0,0.0,52.3,39.5,58.9,21.1,1981,2003,0.19
2018-03-01,56.8,38.5,0.0,52.3,40.8,66.6,33.1,1983,1994,0.44
2018-03-02,49.2,35.0,0.0,53.9,39.9,56.2,27.6,2018,2003,0.04
2018-03-03,56.9,41.9,0.29,53.5,41.3,68.1,32.9,1977,1964,0.4
2018-03-04,62.6,45.3,0.0,54.1,40.6,68.0,33.9,1970,1980,0.67
2018-03-05,52.2,38.8,0.0,54.7,41.4,62.0,25.3,1987,1959,0.14
2018-03-06,58.2,36.5,0.0,54.6,41.4,67.6,28.4,2002,2015,0.12
2018-03-07,62.1,41.5,0.0,54.2,41.7,72.2,30.5,2018,1996,0.24
2018-03-08,55.7,39.2,0.01,55.8,41.8,62.5,27.0,1994,2017,1.04
2018-03-09,60.3,40.8,0.12,55.6,42.8,73.8,33.6,1992,2003,1.02
2018-03-10,55.8,47.0,0.37,57.1,43.2,61.7,32.9,1985,2021,0.93
2018-03-11,55.8,40.5,0.21,56.5,43.6,60.4,31.6,1996,2002,0.36
2018-03-12,52.9,44.2,0.0,56.9,42.9,60.0,36.6,1979,1954,0.07
2018-03-13,65.9,44.9,0.0,56.9,44.2,80.6,36.9,1962,1989,0.04
2018-03-14,60.5,45.5,0.0,57.5,44.3,70.3,37.4,1996,1978,0.31
2018-03-15,55.4,42.4,0.0,58.3,43.2,63.2,35.7,1999,1989,0.11
2018-03-16,60.2,46.3,0.0,58.9,44.6,70.5,35.5,1966,1995,0.61
2018-03-17,60.6,44.0,0.11,59.0,45.3,65.3,29.9,1959,1959,0.38
2018-03-18,56.6,42.8,0.0,57.6,45.3,65.2,34.1,1955,1989,0.41
2018-03-19,62.8,48.3,0.0,58.9,45.1,75.4,38.1,2004,1955,0.18
2018-03-20,61.8,43.4,0.0,59.0,45.0,67.0,34.4,1990,1953,0.09
2018-03-21,60.9,50.6,0.0,60.1,45.6,73.7,37.5,2003,1958,1.37
2018-03-22,64.3,44.8,0.0,59.7,46.6,69.1,39.0,2019,1968,1.1
2018-03-23,67.8,46.9,0.0,60.6,46.0,79.7,38.1,1955,1964,0.17
2018-03-24,65.2,40.5,0.08,60.4,46.7,68.8,30.9,1989,1958,0.69
2018-03-25,63.0,45.6,0.0,61.6,47.5,70.9,35.7,2016,1984,0.2
2018-03-26,55.2,42.9,0.0,61.9,47.3,67.0,29.2,1970,2016,0.11
2018-03-27,63.6,52.2,0.14,61.9,47.4,71.0,38.1,1984,1986,0.92
2018-03-28,55.6,42.8,0.11,62.7,47.7,62.3,32.2,2010,1960,0.52
2018-03-29,69.3,53.2,0.0,63.1,49.0,78.0,40.8,1986,1997,0.18
2018-03-30,67.8,53.1,0.0,63.0,48.6,76.7,43.4,1962,2009,0.27
2018-03-31,62.8,46.5,0.0,63.8,48.8,66.3,39.1,1998,1995,0.07
2018-04-01,69.0,46.2,0.47,64.4,48.6,73.6,31.8,1982,2018,0.73
2018-04-02,60.0,47.9,0.0,64.2,50.5,69.6,39.1,2002,2011,0.99
2018-04-03,60.1,47.7,0.0,64.2,49.7,69.2,34.1,1983,1993,0.13
2018-04-04,67.2,51.2,0.0,65.1,50.6,75.3,46.6,1954,1966,0.69
2018-04-05,62.8,49.4,0.09,65.3,51.2,70.7,38.5,2000,1975,0.68
2018-04-06,65.6,52.1,0.32,64.8,50.8,69.2,40.7,1950,1975,0.32
2018-04-07,74.7,51.1,0.0,65.4,50.8,78.5,38.9,1957,1962,0.45
2018-04-08,74.0,57.6,0.44,66.7,50.9,87.5,44.3,1984,2011,0.62
2018-04-09,65.4,55.7,0.56,66.4,52.1,73.4,51.5,1983,1994,0.82
2018-04-10,64.6,50.1,0.0,66.9,52.7,72.2,42.1,2010,2008,0.19
2018-04-11,56.0,55.6,0.0,66.9,52.4,59.7,48.9,2007,1952,0.24
2018-04-12,82.2,50.1,0.1,68.1,52.8,86.7,41.2,1984,1975,0.65
2018-04-13,54.2,49.7,0.0,67.3,52.9,60.0,41.2,1985,1952,0.22
2018-04-14,69.5,56.1,0.0,68.5,53.2,81.0,51.4,1968,1961,0.3
2018-04-15,64.8,59.4,0.0,68.8,54.4,78.9,55.8,1963,2002,0.32
2018-04-16,74.0,57.7,0.0,69.3,54.2,83.9,54.0,1991,1997,0.98
2018-04-17,69.0,57.3,0.0,69.1,54.1,79.2,48.7,1990,2004,0.4
2018-04-18,70.5,61.2,0.0,69.8,54.4,79.2,52.7,1994,1996,0.28
2018-04-19,69.2,57.3,0.27,70.0,54.6,74.1,44.1,2019,1995,0.71
2018-04-20,69.6,55.4,0.0,69.8,54.8,76.7,52.0,1998,2021,0.37
2018-04-21,73.2,56.8,0.0,70.6,55.5,87.3,48.4,2001,2014,1.57
2018-04-22,70.0,52.9,0.0,70.7,54.9,77.7,47.6,1972,1987,0.04
2018-04-23,73.9,56.3,0.0,71.6,55.4,80.2,48.6,1972,1968,0.12
2018-04-24,75.5,61.2,0.0,71.1,55.9,80.3,46.9,2020,1950,0.99
2018-04-25,67.4,56.0,0.0,71.9,56.7,76.1,52.0,2018,2016,0.2
2018-04-26,80.8,60.9,0.0,72.2,56.4,94.5,57.1,1954,1966,0.08
2018-04-27,72.4,66.8,0.0,71.7,57.8,85.4,56.3,1952,1993,0.31
2018-04-28,73.3,53.0,0.0,72.1,57.0,79.8,47.3,1952,1974,0.2
2018-04-29,65.9,53.7,0.0,72.2,57.5,75.5,45.4,1951,1974,1.0
2018-04-30,73.8,65.6,0.04,73.2,58.2,81.9,55.5,1987,1987,1.28
2018-05-01,69.6,68.5,0.05,73.7,57.8,74.9,59.2,1985,2013,0.13
2018-05-02,79.1,56.0,0.0,73.8,59.0,93.5,50.9,1964,1976,2.07
2018-05-03,75.0,57.9,0.15,74.3,58.6,84.7,49.0,1951,2011,1.1
2018-05-04,71.2,63.9,0.0,74.4,59.0,78.8,53.4,2012,1967,0.31
2018-05-05,76.2,66.6,0.0,73.7,59.0,81.2,51.8,2006,1991,0.27
2018-05-06,78.8,61.8,0.0,74.7,59.4,93.7,49.3,1979,1997,0.36
2018-05-07,64.5,61.2,0.0,75.2,59.3,70.9,55.1,2017,1972,0.04
2018-05-08,76.5,54.6,0.0,75.7,59.6,88.2,43.9,1986,1993,0.44
2018-05-09,67.8,58.8,0.0,75.7,59.9,82.3,47.2,1974,2008,0.44
2018-05-10,78.2,58.4,0.0,76.1,60.4,84.0,55.2,1954,1961,0.56
2018-05-11,81.8,61.0,0.0,76.2,59.9,87.5,49.3,1952,2009,0.5
2018-05-12,79.1,66.2,0.86,76.3,61.0,92.4,55.0,2003,1969,1.04
2018-05-13,77.8,64.3,0.7,75.5,61.3,89.8,57.9,2019,1985,0.94
2018-05-14,82.4,61.2,0.0,76.8,61.8,91.5,53.3,2015,1951,0.25
2018-05-15,76.7,57.9,0.0,77.3,61.3,90.1,49.6,2015,1983,0.1
2018-05-16,84.3,64.3,0.0,76.5,61.7,94.7,52.7,2005,2005,0.59
2018-05-17,81.7,60.3,0.0,76.9,61.5,88.4,56.1,1975,1981,0.0
2018-05-18,83.3,67.0,0.0,77.9,62.7,92.3,53.0,2014,2007,0.7
2018-05-19,71.1,63.6,0.0,78.3,61.9,79.5,60.5,2004,1972,0.77
2018-05-20,81.0,68.0,0.0,77.3,62.4,87.9,60.1,2008,1983,1.08
2018-05-21,84.5,68.1,0.03,78.2,63.5,96.8,64.5,1969,2018,1.04
2018-05-22,80.2,67.9,0.06,78.7,63.1,89.7,61.5,1990,2001,0.92
2018-05-23,89.9,67.0,0.0,78.4,62.0,97.4,63.3,1974,2020,0.31
2018-05-24,81.8,60.8,0.0,78.9,63.0,94.9,51.4,1954,2012,0.4
2018-05-25,77.4,61.7,0.14,77.9,63.4,87.0,47.9,2006,2020,0.49
2018-05-26,80.1,63.2,0.0,79.7,62.9,84.7,56.8,2010,2002,0.11
2018-05-27,90.2,63.3,0.1,79.0,64.7,102.7,48.7,1988,1975,0.29
2018-05-28,89.1,63.6,0.0,79.7,62.8,100.4,55.3,1963,2005,0.95
2018-05-29,75.9,67.7,0.0,79.4,64.3,90.7,54.5,1967,1994,0.38
2018-05-30,76.5,71.3,0.0,78.7,64.0,88.1,60.5,1952,1959,1.05
2018-05-31,88.7,62.0,0.0,79.1,63.8,97.9,56.5,2014,1991,0.66
2018-06-01,81.0,68.1,0.0,80.0,64.6,94.7,58.1,2012,2003,0.75
2018-06-02,82.6,68.5,0.0,80.3,64.2,89.7,55.9,2005,1971,0.05
2018-06-03,82.0,62.9,0.0,80.6,65.7,94.4,57.2,2016,1963,1.38
2018-06-04,84.2,62.9,0.0,80.4,64.9,87.9,53.2,2007,1992,0.35
2018-06-05,84.9,68.0,0.0,79.8,65.0,90.0,56.3,1980,1960,0.18
2018-06-06,79.2,62.7,0.0,80.1,64.9,89.0,57.9,1960,1984,0.65
2018-06-07,85.9,70.4,0.07,80.6,64.2,96.9,60.4,1986,2015,3.12
2018-06-08,84.9,65.6,0.0,80.9,64.1,93.8,55.1,1963,2004,0.06
2018-06-09,95.9,70.6,0.03,81.4,65.5,107.2,66.0,1958,1989,0.09
2018-06-10,86.8,74.5,0.13,81.1,65.7,101.6,64.9,1975,1997,1.72
2018-06-11,89.5,67.7,0.0,80.8,64.9,100.2,59.2,1950,2007,0.27
2018-06-12,81.6,67.3,0.0,80.8,65.3,94.0,57.4,2015,2008,0.89
2018-06-13,88.9,61.2,0.0,81.6,65.8,94.4,49.8,2008,1997,0.9
2018-06-14,90.3,69.0,0.0,81.7,64.9,99.3,58.2,1960,1997,0.95
2018-06-15,83.9,64.5,0.35,81.4,66.2,97.7,55.1,1952,1957,0.51
2018-06-16,87.3,61.8,0.0,81.4,65.9,100.4,52.4,1954,1988,0.19
2018-06-17,82.4,65.4,0.0,81.6,65.8,87.2,53.0,1990,1963,0.7
2018-06-18,74.1,71.1,0.0,82.7,66.7,87.8,57.8,1969,1971,0.33
2018-06-19,87.1,62.7,0.0,81.4,66.0,97.0,52.5,1964,1964,0.32
2018-06-20,85.7,72.5,0.31,81.1,66.1,95.2,65.8,2009,1989,0.47
2018-06-21,89.9,73.9,0.25,81.7,65.7,100.3,70.8,1985,1959,0.38
2018-06-22,83.8,73.4,0.0,82.1,65.8,95.3,63.3,2004,1985,0.12
2018-06-23,84.7,64.3,0.03,81.6,65.6,89.6,50.3,1973,1997,0.73
2018-06-24,84.0,70.4,0.11,82.4,65.6,90.3,62.1,2016,1985,1.11
2018-06-25,71.2,70.8,0.0,81.2,66.5,76.8,60.8,2005,1987,0.3
2018-06-26,83.2,64.2,0.35,81.9,65.5,89.8,50.6,2018,1988,0.67
2018-06-27,87.6,70.6,0.0,82.0,66.1,99.8,60.7,1993,1990,0.13
2018-06-28,83.7,65.9,0.05,82.1,65.6,94.9,57.4,1956,1958,0.31
2018-06-29,84.7,69.7,0.0,81.9,66.1,99.0,63.1,1995,1959,0.3
2018-06-30,88.5,70.7,0.0,81.8,66.0,102.7,66.6,1992,1960,0.6
2018-07-01,83.9,61.6,0.0,81.5,65.5,98.2,54.2,1998,2007,1.43
2018-07-02,84.5,70.7,0.33,81.9,66.2,98.0,57.2,1966,2012,0.38
2018-07-03,76.4,66.5,0.0,81.2,65.4,82.4,62.6,1953,1984,1.06
2018-07-04,79.9,67.6,0.75,81.1,65.9,84.8,62.8,2010,1963,0.92
2018-07-05,89.5,68.0,0.0,81.3,64.6,95.2,64.5,1972,1981,0.2
2018-07-06,86.2,66.4,0.0,81.4,66.1,95.4,57.5,2008,1995,0.2
2018-07-07,88.3,59.6,0.0,81.7,66.0,102.8,48.7,1993,1956,0.67
2018-07-08,90.6,67.4,0.0,82.5,66.4,102.5,53.3,1993,2021,0.44
2018-07-09,83.7,62.5,0.0,81.5,65.9,98.3,48.3,2009,1999,0.98
2018-07-10,78.6,74.6,0.0,81.5,64.8,87.9,59.8,2012,1954,0.28
2018-07-11,79.9,63.3,0.0,81.2,64.7,91.9,48.6,1975,1977,0.72
2018-07-12,80.7,74.1,0.0,81.5,65.9,93.8,62.7,1986,1973,0.32
2018-07-13,83.2,69.9,0.13,81.0,66.1,89.5,60.2,1967,1958,0.36
2018-07-14,78.3,66.8,0.16,80.6,64.2,83.9,56.1,1967,2020,0.83
2018-07-15,77.9,63.7,0.0,80.7,65.0,82.4,60.3,2012,1978,0.59
2018-07-16,90.3,66.9,0.0,80.6,65.0,93.8,59.2,1966,1987,0.97
2018-07-17,85.9,66.0,0.13,81.4,64.7,94.7,58.2,2018,1979,0.21
2018-07-18,89.7,64.9,0.0,80.7,64.8,97.5,55.4,1966,1978,0.18
2018-07-19,77.4,62.9,0.0,81.1,65.0,90.9,55.9,2013,2013,1.17
2018-07-20,85.5,64.3,0.0,80.2,65.5,88.7,57.4,1972,2008,0.25
2018-07-21,90.4,70.0,0.0,80.5,64.7,94.7,55.6,1970,2008,0.08
2018-07-22,80.4,63.2,0.17,80.2,64.2,86.4,57.0,1991,1997,0.26
2018-07-23,78.4,72.8,0.0,79.3,64.3,88.7,64.6,1961,1979,0.68
2018-07-24,84.1,72.8,0.0,80.0,63.5,95.9,66.2,1969,1955,0.88
2018-07-25,84.3,64.9,0.1,79.4,63.8,94.2,57.1,1954,2006,0.18
2018-07-26,81.1,65.2,0.0,79.7,63.9,84.4,58.6,2004,1994,1.09
2018-07-27,82.9,58.1,0.04,80.2,63.5,94.5,46.0,1983,1960,0.72
2018-07-28,90.2,60.3,0.07,78.9,62.9,101.1,49.7,1952,1966,0.54
2018-07-29,82.9,66.4,0.05,78.8,63.1,88.7,53.8,1991,1965,0.41
2018-07-30,88.9,61.5,0.0,79.1,62.9,93.8,53.0,2001,1975,1.51
2018-07-31,76.2,53.9,0.0,78.8,62.4,83.3,39.7,1974,1950,0.38
2018-08-01,71.5,62.2,0.0,77.9,62.1,74.7,57.0,1974,1960,0.12
2018-08-02,80.9,64.1,0.03,79.0,61.9,86.2,52.4,2009,1956,0.06
2018-08-03,85.1,74.1,0.1,77.4,62.7,90.9,65.3,2002,2015,0.25
2018-08-04,74.1,60.4,0.0,77.8,61.8,82.6,56.0,1972,1976,0.61
2018-08-05,77.8,61.7,0.0,78.2,61.6,83.6,51.9,1972,1963,0.16
2018-08-06,86.7,64.5,0.0,77.1,62.6,101.5,49.6,2013,1976,1.45
2018-08-07,85.1,66.5,0.0,77.6,61.2,96.9,54.6,1954,1963,1.15
2018-08-08,77.2,61.5,0.0,76.5,62.1,80.3,58.0,1973,1954,0.83
2018-08-09,80.5,64.7,0.0,76.6,61.9,86.8,52.3,1954,1985,0.68
2018-08-10,82.7,61.1,0.0,76.1,60.8,96.8,57.5,1981,1970,1.77
2018-08-11,80.0,66.4,0.0,76.7,61.0,83.4,57.4,1968,2020,0.98
2018-08-12,85.6,65.1,0.41,76.1,59.9,96.3,61.2,1952,1995,1.21
2018-08-13,74.3,66.4,0.0,75.5,59.8,85.1,59.1,2004,2017,0.03
2018-08-14,79.5,64.2,0.0,75.2,60.4,91.5,51.6,2008,2012,0.34
2018-08-15,81.0,61.1,0.0,75.7,60.6,90.9,49.1,2016,1983,0.38
2018-08-16,70.1,66.2,0.21,75.3,59.9,82.7,58.9,1969,1988,2.37
2018-08-17,71.4,53.6,0.0,74.0,59.2,83.9,47.1,2016,1957,1.28
2018-08-18,76.4,52.5,0.0,74.4,58.9,79.6,42.5,1990,2016,0.75
2018-08-19,81.6,66.4,0.0,73.2,58.9,93.7,53.3,1983,1955,0.2
2018-08-20,77.9,63.0,0.0,74.5,59.1,88.8,56.4,1971,2016,0.79
2018-08-21,72.8,54.9,0.0,74.3,58.1,85.4,50.0,2007,1991,1.33
2018-08-22,74.3,62.2,0.06,72.8,58.0,83.8,48.3,2017,1960,0.43
2018-08-23,80.9,65.5,0.0,73.7,58.2,88.8,58.0,1967,1955,0.16
2018-08-24,76.9,68.5,0.11,72.1,58.2,81.8,57.5,2003,1960,1.19
2018-08-25,75.7,56.5,0.07,72.5,57.2,87.3,50.4,1957,1978,1.11
2018-08-26,73.8,52.6,0.0,72.2,56.9,87.8,47.3,1998,2002,0.26
2018-08-27,72.7,61.4,0.0,71.2,56.6,77.0,50.5,1953,1953,1.67
2018-08-28,71.1,58.4,0.0,71.3,57.0,78.7,50.9,1985,1973,0.64
2018-08-29,78.3,52.0,0.0,71.4,56.4,92.6,47.0,1954,2000,0.06
2018-08-30,70.3,53.7,0.0,69.9,55.6,81.4,49.3,1991,2002,0.32
2018-08-31,78.7,57.6,0.06,71.5,56.6,89.4,51.7,1963,1980,0.24
2018-09-01,67.0,53.0,0.0,70.3,55.7,80.8,46.4,1987,1955,0.05
2018-09-02,69.0,52.8,0.0,69.3,55.3,78.5,44.2,1995,1956,0.79
2018-09-03,86.4,58.5,0.0,69.1,54.9,95.2,45.3,1989,2014,0.06
2018-09-04,76.6,57.1,0.02,69.8,54.3,91.5,46.6,1992,1954,0.83
2018-09-05,64.7,55.6,0.0,69.3,53.5,74.5,51.4,1988,1976,1.43
2018-09-06,74.9,58.6,0.0,68.9,54.5,88.8,46.1,2012,1953,0.3
2018-09-07,75.3,61.5,0.3,68.0,53.4,87.5,58.3,1985,1985,0.99
2018-09-08,73.3,55.1,0.04,68.0,53.2,82.9,48.5,2004,2004,0.75
2018-09-09,68.4,40.1,0.19,67.7,53.0,77.7,30.8,1980,1952,0.64
2018-09-10,65.2,53.0,0.0,67.5,52.6,75.6,41.3,1978,2001,0.24
2018-09-11,74.3,59.5,0.05,67.6,53.1,86.5,55.1,1994,2013,2.58
2018-09-12,68.0,58.7,0.31,67.3,51.6,76.8,54.3,1986,2021,0.46
2018-09-13,61.7,53.0,0.06,65.9,51.7,73.3,38.6,1972,2007,0.74
2018-09-14,65.3,50.0,0.24,65.8,50.9,77.7,37.2,1997,2018,0.24
2018-09-15,59.8,49.9,0.6,66.1,50.9,70.7,45.5,1996,2013,0.89
2018-09-16,62.4,53.7,0.08,65.5,50.8,65.9,43.1,1954,1951,0.13
2018-09-17,71.1,43.8,0.0,66.6,51.3,83.9,29.4,2017,2021,0.87
2018-09-18,66.0,56.3,0.0,64.9,50.2,72.8,44.2,1991,1970,0.17
2018-09-19,72.1,53.2,0.26,64.7,50.2,77.6,47.9,1994,2000,1.52
2018-09-20,61.2,45.8,0.06,64.4,49.3,71.6,31.4,2021,2018,0.2
2018-09-21,58.6,47.9,0.0,63.4,49.4,69.6,33.1,1973,1952,0.34
2018-09-22,67.6,45.0,0.0,63.3,49.1,75.2,34.4,2001,1964,0.03
2018-09-23,59.0,48.4,0.0,62.6,47.7,69.5,36.5,1966,2003,1.51
2018-09-24,60.6,48.4,0.24,64.1,48.3,69.7,42.0,1970,1980,0.28
2018-09-25,60.9,48.6,0.04,61.3,48.9,71.9,36.7,2003,1996,0.97
2018-09-26,64.9,50.7,0.41,61.9,47.6,74.0,44.0,1957,1984,1.1
2018-09-27,56.7,47.9,0.0,62.6,48.2,60.8,44.3,1952,2003,0.64
2018-09-28,63.9,43.7,0.08,60.8,47.9,67.2,32.2,1961,1954,0.56
2018-09-29,68.7,47.8,0.04,61.8,46.3,77.3,39.4,1962,2016,0.35
2018-09-30,60.4,45.2,0.0,60.1,46.4,64.2,41.5,1980,2018,0.34
2018-10-01,59.1,44.1,0.16,59.6,45.6,63.5,39.8,2004,1952,0.17
2018-10-02,64.0,46.0,0.0,60.7,46.0,74.1,40.0,2006,1984,1.58
2018-10-03,61.3,49.9,0.12,59.3,46.7,74.7,44.7,1950,2021,0.34
2018-10-04,61.0,45.8,0.0,58.8,46.2,72.5,32.8,2019,2019,1.67
2018-10-05,65.1,50.8,0.0,58.2,45.2,75.3,43.3,1990,2020,0.19
2018-10-06,62.0,47.0,0.0,59.4,44.8,74.8,43.0,2001,2013,1.93
2018-10-07,58.3,47.4,0.0,58.8,45.6,69.6,38.6,1962,1982,0.27
2018-10-08,56.5,42.3,0.7,57.5,43.8,65.6,37.4,1963,1953,0.7
2018-10-09,63.4,38.8,0.14,57.9,44.2,76.6,34.1,1965,1975,0.19
2018-10-10,54.8,40.5,0.03,57.0,42.8,62.0,31.3,1990,1977,0.14
2018-10-11,60.3,47.5,0.15,56.3,42.5,67.1,41.9,1970,2011,0.86
2018-10-12,59.1,46.9,0.4,56.8,42.5,72.5,41.1,1952,1970,1.44
2018-10-13,56.2,51.3,0.1,56.0,42.5,59.8,41.8,1978,2012,0.71
2018-10-14,47.8,48.8,0.17,55.8,42.5,54.7,33.9,2012,1990,1.15
