date,seattle_soil_moisture_vol,new_york_soil_moisture_vol,phoenix_soil_moisture_vol,seattle_saturation_pct,new_york_saturation_pct,phoenix_saturation_pct,data_source
2020-12-14,0.5,0.4946,0.4151,100.0,98.9,83.0,NASA_SMAP_Simulated
2020-12-15,0.4973,0.4918,0.4124,99.5,98.4,82.5,NASA_SMAP_Simulated
2020-12-16,0.5,0.5,0.4096,100.0,100.0,81.9,NASA_SMAP_Simulated
2020-12-17,0.4972,0.5,0.4068,99.4,100.0,81.4,NASA_SMAP_Simulated
2020-12-18,0.5,0.5,0.404,100.0,100.0,80.8,NASA_SMAP_Simulated
2020-12-19,0.5,0.4972,0.4012,100.0,99.4,80.2,NASA_SMAP_Simulated
2020-12-20,0.4971,0.5,0.3983,99.4,100.0,79.7,NASA_SMAP_Simulated
2020-12-21,0.5,0.4971,0.3954,100.0,99.4,79.1,NASA_SMAP_Simulated
2020-12-22,0.5,0.5,0.3925,100.0,100.0,78.5,NASA_SMAP_Simulated
2020-12-23,0.4971,0.4971,0.3895,99.4,99.4,77.9,NASA_SMAP_Simulated
2020-12-24,0.4941,0.4941,0.3865,98.8,98.8,77.3,NASA_SMAP_Simulated
2020-12-25,0.5,0.4911,0.3835,100.0,98.2,76.7,NASA_SMAP_Simulated
2020-12-26,0.497,0.5,0.3805,99.4,100.0,76.1,NASA_SMAP_Simulated
2020-12-27,0.5,0.4969,0.3775,100.0,99.4,75.5,NASA_SMAP_Simulated
2020-12-28,0.5,0.4939,0.3744,100.0,98.8,74.9,NASA_SMAP_Simulated
2020-12-29,0.5,0.4908,0.3713,100.0,98.2,74.3,NASA_SMAP_Simulated
2020-12-30,0.4969,0.5,0.4242,99.4,100.0,84.8,NASA_SMAP_Simulated
2020-12-31,0.5,0.4968,0.421,100.0,99.4,84.2,NASA_SMAP_Simulated
2021-01-01,0.5,0.5,0.4178,100.0,100.0,83.6,NASA_SMAP_Simulated
2021-01-02,0.5,0.5,0.4146,100.0,100.0,82.9,NASA_SMAP_Simulated
2021-01-03,0.5,0.5,0.4114,100.0,100.0,82.3,NASA_SMAP_Simulated
2021-01-04,0.5,0.5,0.4081,100.0,100.0,81.6,NASA_SMAP_Simulated
2021-01-05,0.5,0.4967,0.4048,100.0,99.3,81.0,NASA_SMAP_Simulated
2021-01-06,0.5,0.5,0.4015,100.0,100.0,80.3,NASA_SMAP_Simulated
2021-01-07,0.5,0.4967,0.3982,100.0,99.3,79.6,NASA_SMAP_Simulated
2021-01-08,0.5,0.4933,0.3948,100.0,98.7,79.0,NASA_SMAP_Simulated
2021-01-09,0.5,0.4899,0.3915,100.0,98.0,78.3,NASA_SMAP_Simulated
2021-01-10,0.5,0.5,0.3881,100.0,100.0,77.6,NASA_SMAP_Simulated
2021-01-11,0.5,0.4966,0.3846,100.0,99.3,76.9,NASA_SMAP_Simulated
2021-01-12,0.5,0.4931,0.3812,100.0,98.6,76.2,NASA_SMAP_Simulated
2021-01-13,0.5,0.5,0.3777,100.0,100.0,75.5,NASA_SMAP_Simulated
2021-01-14,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
2021-01-15,0.5,0.5,0.4965,100.0,100.0,99.3,NASA_SMAP_Simulated
2021-01-16,0.4964,0.5,0.4929,99.3,100.0,98.6,NASA_SMAP_Simulated
2021-01-17,0.5,0.5,0.4893,100.0,100.0,97.9,NASA_SMAP_Simulated
2021-01-18,0.4964,0.4964,0.4857,99.3,99.3,97.1,NASA_SMAP_Simulated
2021-01-19,0.5,0.4928,0.4821,100.0,98.6,96.4,NASA_SMAP_Simulated
2021-01-20,0.5,0.5,0.4785,100.0,100.0,95.7,NASA_SMAP_Simulated
2021-01-21,0.5,0.5,0.4748,100.0,100.0,95.0,NASA_SMAP_Simulated
2021-01-22,0.5,0.4963,0.4711,100.0,99.3,94.2,NASA_SMAP_Simulated
2021-01-23,0.5,0.4926,0.5,100.0,98.5,100.0,NASA_SMAP_Simulated
2021-01-24,0.5,0.4888,0.4963,100.0,97.8,99.3,NASA_SMAP_Simulated
2021-01-25,0.5,0.4851,0.4925,100.0,97.0,98.5,NASA_SMAP_Simulated
2021-01-26,0.5,0.5,0.4887,100.0,100.0,97.7,NASA_SMAP_Simulated
2021-01-27,0.5,0.4962,0.4849,100.0,99.2,97.0,NASA_SMAP_Simulated
2021-01-28,0.4962,0.4924,0.4811,99.2,98.5,96.2,NASA_SMAP_Simulated
2021-01-29,0.5,0.5,0.4772,100.0,100.0,95.4,NASA_SMAP_Simulated
2021-01-30,0.5,0.4961,0.4734,100.0,99.2,94.7,NASA_SMAP_Simulated
2021-01-31,0.4961,0.4922,0.4695,99.2,98.4,93.9,NASA_SMAP_Simulated
2021-02-01,0.5,0.4883,0.4655,100.0,97.7,93.1,NASA_SMAP_Simulated
2021-02-02,0.5,0.4844,0.4856,100.0,96.9,97.1,NASA_SMAP_Simulated
2021-02-03,0.5,0.5,0.4817,100.0,100.0,96.3,NASA_SMAP_Simulated
2021-02-04,0.5,0.5,0.4777,100.0,100.0,95.5,NASA_SMAP_Simulated
2021-02-05,0.5,0.5,0.4737,100.0,100.0,94.7,NASA_SMAP_Simulated
2021-02-06,0.5,0.496,0.4697,100.0,99.2,93.9,NASA_SMAP_Simulated
2021-02-07,0.5,0.496,0.4657,100.0,99.2,93.1,NASA_SMAP_Simulated
2021-02-08,0.496,0.5,0.4616,99.2,100.0,92.3,NASA_SMAP_Simulated
2021-02-09,0.5,0.5,0.4575,100.0,100.0,91.5,NASA_SMAP_Simulated
2021-02-10,0.4999,0.4959,0.4535,100.0,99.2,90.7,NASA_SMAP_Simulated
2021-02-11,0.4958,0.4918,0.4494,99.2,98.4,89.9,NASA_SMAP_Simulated
2021-02-12,0.5,0.4877,0.4452,100.0,97.5,89.0,NASA_SMAP_Simulated
2021-02-13,0.4959,0.5,0.4411,99.2,100.0,88.2,NASA_SMAP_Simulated
2021-02-14,0.5,0.4958,0.4369,100.0,99.2,87.4,NASA_SMAP_Simulated
2021-02-15,0.5,0.5,0.4328,100.0,100.0,86.6,NASA_SMAP_Simulated
2021-02-16,0.5,0.5,0.4286,100.0,100.0,85.7,NASA_SMAP_Simulated
2021-02-17,0.5,0.4958,0.4244,100.0,99.2,84.9,NASA_SMAP_Simulated
2021-02-18,0.4958,0.5,0.4202,99.2,100.0,84.0,NASA_SMAP_Simulated
2021-02-19,0.5,0.4958,0.4159,100.0,99.2,83.2,NASA_SMAP_Simulated
2021-02-20,0.5,0.5,0.4117,100.0,100.0,82.3,NASA_SMAP_Simulated
2021-02-21,0.5,0.4957,0.4074,100.0,99.1,81.5,NASA_SMAP_Simulated
2021-02-22,0.5,0.4915,0.4031,100.0,98.3,80.6,NASA_SMAP_Simulated
2021-02-23,0.5,0.5,0.3989,100.0,100.0,79.8,NASA_SMAP_Simulated
2021-02-24,0.5,0.5,0.4386,100.0,100.0,87.7,NASA_SMAP_Simulated
2021-02-25,0.4957,0.5,0.4342,99.1,100.0,86.8,NASA_SMAP_Simulated
2021-02-26,0.5,0.5,0.4299,100.0,100.0,86.0,NASA_SMAP_Simulated
2021-02-27,0.5,0.4957,0.4256,100.0,99.1,85.1,NASA_SMAP_Simulated
2021-02-28,0.4957,0.5,0.4212,99.1,100.0,84.2,NASA_SMAP_Simulated
2021-03-01,0.4913,0.4956,0.4169,98.3,99.1,83.4,NASA_SMAP_Simulated
2021-03-02,0.5,0.5,0.4125,100.0,100.0,82.5,NASA_SMAP_Simulated
2021-03-03,0.4996,0.5,0.4081,99.9,100.0,81.6,NASA_SMAP_Simulated
2021-03-04,0.4952,0.4956,0.4037,99.0,99.1,80.7,NASA_SMAP_Simulated
2021-03-05,0.5,0.4912,0.3993,100.0,98.2,79.9,NASA_SMAP_Simulated
2021-03-06,0.4956,0.4868,0.3949,99.1,97.4,79.0,NASA_SMAP_Simulated
2021-03-07,0.5,0.5,0.3905,100.0,100.0,78.1,NASA_SMAP_Simulated
2021-03-08,0.4956,0.5,0.3861,99.1,100.0,77.2,NASA_SMAP_Simulated
2021-03-09,0.5,0.4956,0.3816,100.0,99.1,76.3,NASA_SMAP_Simulated
2021-03-10,0.4956,0.4911,0.3772,99.1,98.2,75.4,NASA_SMAP_Simulated
2021-03-11,0.5,0.4867,0.4007,100.0,97.3,80.1,NASA_SMAP_Simulated
2021-03-12,0.4955,0.5,0.3963,99.1,100.0,79.3,NASA_SMAP_Simulated
2021-03-13,0.5,0.5,0.3918,100.0,100.0,78.4,NASA_SMAP_Simulated
2021-03-14,0.4955,0.4955,0.3874,99.1,99.1,77.5,NASA_SMAP_Simulated
2021-03-15,0.5,0.5,0.3829,100.0,100.0,76.6,NASA_SMAP_Simulated
2021-03-16,0.5,0.5,0.3784,100.0,100.0,75.7,NASA_SMAP_Simulated
2021-03-17,0.4955,0.5,0.3739,99.1,100.0,74.8,NASA_SMAP_Simulated
2021-03-18,0.5,0.4955,0.3694,100.0,99.1,73.9,NASA_SMAP_Simulated
2021-03-19,0.5,0.491,0.365,100.0,98.2,73.0,NASA_SMAP_Simulated
2021-03-20,0.4955,0.4985,0.4645,99.1,99.7,92.9,NASA_SMAP_Simulated
2021-03-21,0.491,0.494,0.46,98.2,98.8,92.0,NASA_SMAP_Simulated
2021-03-22,0.4865,0.5,0.4555,97.3,100.0,91.1,NASA_SMAP_Simulated
2021-03-23,0.5,0.5,0.451,100.0,100.0,90.2,NASA_SMAP_Simulated
2021-03-24,0.5,0.4955,0.4465,100.0,99.1,89.3,NASA_SMAP_Simulated
2021-03-25,0.4955,0.491,0.442,99.1,98.2,88.4,NASA_SMAP_Simulated
2021-03-26,0.5,0.4865,0.4375,100.0,97.3,87.5,NASA_SMAP_Simulated
2021-03-27,0.4955,0.494,0.5,99.1,98.8,100.0,NASA_SMAP_Simulated
2021-03-28,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
2021-03-29,0.5,0.4955,0.4955,100.0,99.1,99.1,NASA_SMAP_Simulated
2021-03-30,0.5,0.491,0.5,100.0,98.2,100.0,NASA_SMAP_Simulated
2021-03-31,0.4955,0.4865,0.4955,99.1,97.3,99.1,NASA_SMAP_Simulated
2021-04-01,0.5,0.482,0.491,100.0,96.4,98.2,NASA_SMAP_Simulated
2021-04-02,0.5,0.4775,0.4865,100.0,95.5,97.3,NASA_SMAP_Simulated
2021-04-03,0.5,0.5,0.482,100.0,100.0,96.4,NASA_SMAP_Simulated
2021-04-04,0.5,0.4955,0.4776,100.0,99.1,95.5,NASA_SMAP_Simulated
2021-04-05,0.5,0.5,0.4731,100.0,100.0,94.6,NASA_SMAP_Simulated
2021-04-06,0.5,0.4955,0.4686,100.0,99.1,93.7,NASA_SMAP_Simulated
2021-04-07,0.4955,0.4911,0.4641,99.1,98.2,92.8,NASA_SMAP_Simulated
2021-04-08,0.5,0.5,0.4597,100.0,100.0,91.9,NASA_SMAP_Simulated
2021-04-09,0.5,0.5,0.4552,100.0,100.0,91.0,NASA_SMAP_Simulated
2021-04-10,0.4955,0.5,0.4508,99.1,100.0,90.2,NASA_SMAP_Simulated
2021-04-11,0.5,0.4956,0.4463,100.0,99.1,89.3,NASA_SMAP_Simulated
2021-04-12,0.4956,0.5,0.4419,99.1,100.0,88.4,NASA_SMAP_Simulated
2021-04-13,0.5,0.5,0.4374,100.0,100.0,87.5,NASA_SMAP_Simulated
2021-04-14,0.5,0.4956,0.433,100.0,99.1,86.6,NASA_SMAP_Simulated
2021-04-15,0.5,0.5,0.4286,100.0,100.0,85.7,NASA_SMAP_Simulated
2021-04-16,0.4956,0.4956,0.4242,99.1,99.1,84.8,NASA_SMAP_Simulated
2021-04-17,0.4912,0.5,0.4198,98.2,100.0,84.0,NASA_SMAP_Simulated
2021-04-18,0.5,0.5,0.4154,100.0,100.0,83.1,NASA_SMAP_Simulated
2021-04-19,0.4956,0.4956,0.411,99.1,99.1,82.2,NASA_SMAP_Simulated
2021-04-20,0.4913,0.5,0.4067,98.3,100.0,81.3,NASA_SMAP_Simulated
2021-04-21,0.4909,0.4956,0.4023,98.2,99.1,80.5,NASA_SMAP_Simulated
2021-04-22,0.4866,0.4913,0.398,97.3,98.3,79.6,NASA_SMAP_Simulated
2021-04-23,0.4822,0.487,0.3936,96.4,97.4,78.7,NASA_SMAP_Simulated
2021-04-24,0.5,0.4826,0.5,100.0,96.5,100.0,NASA_SMAP_Simulated
2021-04-25,0.5,0.5,0.4957,100.0,100.0,99.1,NASA_SMAP_Simulated
2021-04-26,0.4957,0.4957,0.4914,99.1,99.1,98.3,NASA_SMAP_Simulated
2021-04-27,0.4914,0.4914,0.5,98.3,98.3,100.0,NASA_SMAP_Simulated
2021-04-28,0.5,0.4872,0.4957,100.0,97.4,99.1,NASA_SMAP_Simulated
2021-04-29,0.4957,0.5,0.4915,99.1,100.0,98.3,NASA_SMAP_Simulated
2021-04-30,0.5,0.5,0.4872,100.0,100.0,97.4,NASA_SMAP_Simulated
2021-05-01,0.4958,0.5,0.483,99.2,100.0,96.6,NASA_SMAP_Simulated
2021-05-02,0.4916,0.5,0.4788,98.3,100.0,95.8,NASA_SMAP_Simulated
2021-05-03,0.4874,0.4958,0.4746,97.5,99.2,94.9,NASA_SMAP_Simulated
2021-05-04,0.4832,0.4916,0.4704,96.6,98.3,94.1,NASA_SMAP_Simulated
2021-05-05,0.5,0.4875,0.4663,100.0,97.5,93.3,NASA_SMAP_Simulated
2021-05-06,0.5,0.4833,0.5,100.0,96.7,100.0,NASA_SMAP_Simulated
2021-05-07,0.4959,0.5,0.4959,99.2,100.0,99.2,NASA_SMAP_Simulated
2021-05-08,0.4998,0.5,0.4918,100.0,100.0,98.4,NASA_SMAP_Simulated
2021-05-09,0.4957,0.4959,0.4877,99.1,99.2,97.5,NASA_SMAP_Simulated
2021-05-10,0.4916,0.4918,0.4836,98.3,98.4,96.7,NASA_SMAP_Simulated
2021-05-11,0.5,0.4878,0.4795,100.0,97.6,95.9,NASA_SMAP_Simulated
2021-05-12,0.496,0.4837,0.4755,99.2,96.7,95.1,NASA_SMAP_Simulated
2021-05-13,0.4919,0.4797,0.4715,98.4,95.9,94.3,NASA_SMAP_Simulated
2021-05-14,0.4879,0.4757,0.4675,97.6,95.1,93.5,NASA_SMAP_Simulated
2021-05-15,0.5,0.4917,0.4955,100.0,98.3,99.1,NASA_SMAP_Simulated
2021-05-16,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
2021-05-17,0.4961,0.5,0.4961,99.2,100.0,99.2,NASA_SMAP_Simulated
2021-05-18,0.4921,0.4961,0.4921,98.4,99.2,98.4,NASA_SMAP_Simulated
2021-05-19,0.4882,0.4922,0.4882,97.6,98.4,97.6,NASA_SMAP_Simulated
2021-05-20,0.4843,0.4883,0.4843,96.9,97.7,96.9,NASA_SMAP_Simulated
2021-05-21,0.4805,0.5,0.4805,96.1,100.0,96.1,NASA_SMAP_Simulated
2021-05-22,0.4766,0.5,0.4766,95.3,100.0,95.3,NASA_SMAP_Simulated
2021-05-23,0.4728,0.5,0.4728,94.6,100.0,94.6,NASA_SMAP_Simulated
2021-05-24,0.5,0.5,0.469,100.0,100.0,93.8,NASA_SMAP_Simulated
2021-05-25,0.4962,0.4962,0.4653,99.2,99.2,93.1,NASA_SMAP_Simulated
2021-05-26,0.5,0.5,0.4615,100.0,100.0,92.3,NASA_SMAP_Simulated
2021-05-27,0.4963,0.4963,0.4578,99.3,99.3,91.6,NASA_SMAP_Simulated
2021-05-28,0.4926,0.5,0.4541,98.5,100.0,90.8,NASA_SMAP_Simulated
2021-05-29,0.4889,0.5,0.4504,97.8,100.0,90.1,NASA_SMAP_Simulated
2021-05-30,0.4852,0.4963,0.4467,97.0,99.3,89.3,NASA_SMAP_Simulated
2021-05-31,0.4816,0.5,0.4431,96.3,100.0,88.6,NASA_SMAP_Simulated
2021-06-01,0.478,0.4964,0.4395,95.6,99.3,87.9,NASA_SMAP_Simulated
2021-06-02,0.4744,0.5,0.4359,94.9,100.0,87.2,NASA_SMAP_Simulated
2021-06-03,0.5,0.4964,0.4323,100.0,99.3,86.5,NASA_SMAP_Simulated
2021-06-04,0.4965,0.4929,0.4288,99.3,98.6,85.8,NASA_SMAP_Simulated
2021-06-05,0.4929,0.4894,0.4253,98.6,97.9,85.1,NASA_SMAP_Simulated
2021-06-06,0.4894,0.5,0.4218,97.9,100.0,84.4,NASA_SMAP_Simulated
2021-06-07,0.486,0.5,0.4183,97.2,100.0,83.7,NASA_SMAP_Simulated
2021-06-08,0.4825,0.4966,0.4149,96.5,99.3,83.0,NASA_SMAP_Simulated
2021-06-09,0.5,0.4931,0.4114,100.0,98.6,82.3,NASA_SMAP_Simulated
2021-06-10,0.4966,0.5,0.5,99.3,100.0,100.0,NASA_SMAP_Simulated
2021-06-11,0.4932,0.4966,0.4966,98.6,99.3,99.3,NASA_SMAP_Simulated
2021-06-12,0.4899,0.5,0.4933,98.0,100.0,98.7,NASA_SMAP_Simulated
2021-06-13,0.4866,0.4967,0.49,97.3,99.3,98.0,NASA_SMAP_Simulated
2021-06-14,0.5,0.4934,0.4867,100.0,98.7,97.3,NASA_SMAP_Simulated
2021-06-15,0.4967,0.4901,0.4834,99.3,98.0,96.7,NASA_SMAP_Simulated
2021-06-16,0.5,0.5,0.4802,100.0,100.0,96.0,NASA_SMAP_Simulated
2021-06-17,0.4968,0.5,0.4769,99.4,100.0,95.4,NASA_SMAP_Simulated
2021-06-18,0.4936,0.5,0.4737,98.7,100.0,94.7,NASA_SMAP_Simulated
2021-06-19,0.4904,0.4968,0.4706,98.1,99.4,94.1,NASA_SMAP_Simulated
2021-06-20,0.5,0.5,0.4674,100.0,100.0,93.5,NASA_SMAP_Simulated
2021-06-21,0.4969,0.5,0.4643,99.4,100.0,92.9,NASA_SMAP_Simulated
2021-06-22,0.4978,0.4969,0.4612,99.6,99.4,92.2,NASA_SMAP_Simulated
2021-06-23,0.4947,0.5,0.4582,98.9,100.0,91.6,NASA_SMAP_Simulated
2021-06-24,0.4917,0.497,0.4551,98.3,99.4,91.0,NASA_SMAP_Simulated
2021-06-25,0.4887,0.5,0.4521,97.7,100.0,90.4,NASA_SMAP_Simulated
2021-06-26,0.5,0.5,0.4491,100.0,100.0,89.8,NASA_SMAP_Simulated
2021-06-27,0.5,0.5,0.4462,100.0,100.0,89.2,NASA_SMAP_Simulated
2021-06-28,0.4971,0.5,0.4432,99.4,100.0,88.6,NASA_SMAP_Simulated
2021-06-29,0.5,0.5,0.4403,100.0,100.0,88.1,NASA_SMAP_Simulated
2021-06-30,0.4971,0.4971,0.4374,99.4,99.4,87.5,NASA_SMAP_Simulated
2021-07-01,0.4943,0.4943,0.4346,98.9,98.9,86.9,NASA_SMAP_Simulated
2021-07-02,0.4914,0.4914,0.5,98.3,98.3,100.0,NASA_SMAP_Simulated
2021-07-03,0.4886,0.5,0.4972,97.7,100.0,99.4,NASA_SMAP_Simulated
2021-07-04,0.5,0.4972,0.4944,100.0,99.4,98.9,NASA_SMAP_Simulated
2021-07-05,0.4972,0.4945,0.4917,99.4,98.9,98.3,NASA_SMAP_Simulated
2021-07-06,0.4945,0.4917,0.5,98.9,98.3,100.0,NASA_SMAP_Simulated
2021-07-07,0.5,0.489,0.4973,100.0,97.8,99.5,NASA_SMAP_Simulated
2021-07-08,0.4973,0.4903,0.4946,99.5,98.1,98.9,NASA_SMAP_Simulated
2021-07-09,0.5,0.4877,0.5,100.0,97.5,100.0,NASA_SMAP_Simulated
2021-07-10,0.5,0.4851,0.4974,100.0,97.0,99.5,NASA_SMAP_Simulated
2021-07-11,0.4974,0.4945,0.5,99.5,98.9,100.0,NASA_SMAP_Simulated
2021-07-12,0.4948,0.4919,0.4974,99.0,98.4,99.5,NASA_SMAP_Simulated
2021-07-13,0.4923,0.4893,0.4949,98.5,97.9,99.0,NASA_SMAP_Simulated
2021-07-14,0.4897,0.4868,0.4923,97.9,97.4,98.5,NASA_SMAP_Simulated
2021-07-15,0.4872,0.4843,0.5,97.4,96.9,100.0,NASA_SMAP_Simulated
2021-07-16,0.4847,0.4818,0.4975,96.9,96.4,99.5,NASA_SMAP_Simulated
2021-07-17,0.4823,0.4793,0.4951,96.5,95.9,99.0,NASA_SMAP_Simulated
2021-07-18,0.5,0.4769,0.4926,100.0,95.4,98.5,NASA_SMAP_Simulated
2021-07-19,0.4976,0.5,0.4902,99.5,100.0,98.0,NASA_SMAP_Simulated
2021-07-20,0.4952,0.4976,0.4878,99.0,99.5,97.6,NASA_SMAP_Simulated
2021-07-21,0.5,0.4953,0.4855,100.0,99.1,97.1,NASA_SMAP_Simulated
2021-07-22,0.4977,0.5,0.5,99.5,100.0,100.0,NASA_SMAP_Simulated
2021-07-23,0.4953,0.5,0.4977,99.1,100.0,99.5,NASA_SMAP_Simulated
2021-07-24,0.4931,0.5,0.4954,98.6,100.0,99.1,NASA_SMAP_Simulated
2021-07-25,0.4908,0.5,0.4931,98.2,100.0,98.6,NASA_SMAP_Simulated
2021-07-26,0.4885,0.5,0.5,97.7,100.0,100.0,NASA_SMAP_Simulated
2021-07-27,0.4863,0.5,0.5,97.3,100.0,100.0,NASA_SMAP_Simulated
2021-07-28,0.4841,0.4978,0.5,96.8,99.6,100.0,NASA_SMAP_Simulated
2021-07-29,0.4819,0.5,0.4978,96.4,100.0,99.6,NASA_SMAP_Simulated
2021-07-30,0.4798,0.4978,0.4957,96.0,99.6,99.1,NASA_SMAP_Simulated
2021-07-31,0.5,0.5,0.4935,100.0,100.0,98.7,NASA_SMAP_Simulated
2021-08-01,0.4979,0.4979,0.5,99.6,99.6,100.0,NASA_SMAP_Simulated
2021-08-02,0.4958,0.4958,0.5,99.2,99.2,100.0,NASA_SMAP_Simulated
2021-08-03,0.4937,0.5,0.4979,98.7,100.0,99.6,NASA_SMAP_Simulated
2021-08-04,0.5,0.4979,0.4959,100.0,99.6,99.2,NASA_SMAP_Simulated
2021-08-05,0.498,0.4959,0.4938,99.6,99.2,98.8,NASA_SMAP_Simulated
2021-08-06,0.5,0.5,0.4918,100.0,100.0,98.4,NASA_SMAP_Simulated
2021-08-07,0.498,0.498,0.4898,99.6,99.6,98.0,NASA_SMAP_Simulated
2021-08-08,0.5,0.496,0.4878,100.0,99.2,97.6,NASA_SMAP_Simulated
2021-08-09,0.498,0.4941,0.4859,99.6,98.8,97.2,NASA_SMAP_Simulated
2021-08-10,0.4961,0.5,0.4839,99.2,100.0,96.8,NASA_SMAP_Simulated
2021-08-11,0.4942,0.5,0.482,98.8,100.0,96.4,NASA_SMAP_Simulated
2021-08-12,0.4923,0.4981,0.4801,98.5,99.6,96.0,NASA_SMAP_Simulated
2021-08-13,0.4904,0.4962,0.5,98.1,99.2,100.0,NASA_SMAP_Simulated
2021-08-14,0.4885,0.5,0.4981,97.7,100.0,99.6,NASA_SMAP_Simulated
2021-08-15,0.4867,0.5,0.4963,97.3,100.0,99.3,NASA_SMAP_Simulated
2021-08-16,0.5,0.4982,0.4944,100.0,99.6,98.9,NASA_SMAP_Simulated
2021-08-17,0.5,0.4963,0.4926,100.0,99.3,98.5,NASA_SMAP_Simulated
2021-08-18,0.5,0.5,0.4908,100.0,100.0,98.2,NASA_SMAP_Simulated
2021-08-19,0.5,0.4982,0.5,100.0,99.6,100.0,NASA_SMAP_Simulated
2021-08-20,0.5,0.4964,0.4982,100.0,99.3,99.6,NASA_SMAP_Simulated
2021-08-21,0.5,0.4947,0.4965,100.0,98.9,99.3,NASA_SMAP_Simulated
2021-08-22,0.4983,0.5,0.5,99.7,100.0,100.0,NASA_SMAP_Simulated
2021-08-23,0.4965,0.5,0.5,99.3,100.0,100.0,NASA_SMAP_Simulated
2021-08-24,0.5,0.5,0.4983,100.0,100.0,99.7,NASA_SMAP_Simulated
2021-08-25,0.4983,0.4983,0.5,99.7,99.7,100.0,NASA_SMAP_Simulated
2021-08-26,0.4966,0.4966,0.4983,99.3,99.3,99.7,NASA_SMAP_Simulated
2021-08-27,0.5,0.4949,0.4966,100.0,99.0,99.3,NASA_SMAP_Simulated
2021-08-28,0.4983,0.4933,0.5,99.7,98.7,100.0,NASA_SMAP_Simulated
2021-08-29,0.5,0.4916,0.4983,100.0,98.3,99.7,NASA_SMAP_Simulated
2021-08-30,0.4984,0.5,0.4967,99.7,100.0,99.3,NASA_SMAP_Simulated
2021-08-31,0.5,0.4984,0.5,100.0,99.7,100.0,NASA_SMAP_Simulated
2021-09-01,0.4984,0.5,0.4984,99.7,100.0,99.7,NASA_SMAP_Simulated
2021-09-02,0.5,0.4984,0.4968,100.0,99.7,99.4,NASA_SMAP_Simulated
2021-09-03,0.4984,0.5,0.4952,99.7,100.0,99.0,NASA_SMAP_Simulated
2021-09-04,0.4968,0.4984,0.4936,99.4,99.7,98.7,NASA_SMAP_Simulated
2021-09-05,0.5,0.4968,0.5,100.0,99.4,100.0,NASA_SMAP_Simulated
2021-09-06,0.5,0.4952,0.5,100.0,99.0,100.0,NASA_SMAP_Simulated
2021-09-07,0.4984,0.5,0.4984,99.7,100.0,99.7,NASA_SMAP_Simulated
2021-09-08,0.4969,0.5,0.4969,99.4,100.0,99.4,NASA_SMAP_Simulated
2021-09-09,0.4953,0.4984,0.4953,99.1,99.7,99.1,NASA_SMAP_Simulated
2021-09-10,0.4938,0.4969,0.5,98.8,99.4,100.0,NASA_SMAP_Simulated
2021-09-11,0.4922,0.4954,0.5,98.4,99.1,100.0,NASA_SMAP_Simulated
2021-09-12,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
2021-09-13,0.4985,0.4985,0.5,99.7,99.7,100.0,NASA_SMAP_Simulated
2021-09-14,0.5,0.4969,0.4985,100.0,99.4,99.7,NASA_SMAP_Simulated
2021-09-15,0.5,0.4954,0.497,100.0,99.1,99.4,NASA_SMAP_Simulated
2021-09-16,0.5,0.4939,0.4954,100.0,98.8,99.1,NASA_SMAP_Simulated
2021-09-17,0.5,0.4924,0.4939,100.0,98.5,98.8,NASA_SMAP_Simulated
2021-09-18,0.5,0.4909,0.4924,100.0,98.2,98.5,NASA_SMAP_Simulated
2021-09-19,0.4985,0.4894,0.4909,99.7,97.9,98.2,NASA_SMAP_Simulated
2021-09-20,0.5,0.4879,0.5,100.0,97.6,100.0,NASA_SMAP_Simulated
2021-09-21,0.5,0.4864,0.4985,100.0,97.3,99.7,NASA_SMAP_Simulated
2021-09-22,0.5,0.4849,0.497,100.0,97.0,99.4,NASA_SMAP_Simulated
2021-09-23,0.4985,0.4994,0.5,99.7,99.9,100.0,NASA_SMAP_Simulated
2021-09-24,0.497,0.4979,0.4985,99.4,99.6,99.7,NASA_SMAP_Simulated
2021-09-25,0.5,0.5,0.497,100.0,100.0,99.4,NASA_SMAP_Simulated
2021-09-26,0.5,0.4985,0.4955,100.0,99.7,99.1,NASA_SMAP_Simulated
2021-09-27,0.4985,0.5,0.494,99.7,100.0,98.8,NASA_SMAP_Simulated
2021-09-28,0.5,0.5,0.4925,100.0,100.0,98.5,NASA_SMAP_Simulated
2021-09-29,0.4985,0.4985,0.491,99.7,99.7,98.2,NASA_SMAP_Simulated
2021-09-30,0.5,0.497,0.5,100.0,99.4,100.0,NASA_SMAP_Simulated
2021-10-01,0.5,0.5,0.4985,100.0,100.0,99.7,NASA_SMAP_Simulated
2021-10-02,0.4985,0.4985,0.497,99.7,99.7,99.4,NASA_SMAP_Simulated
2021-10-03,0.5,0.5,0.4955,100.0,100.0,99.1,NASA_SMAP_Simulated
2021-10-04,0.5,0.5,0.4939,100.0,100.0,98.8,NASA_SMAP_Simulated
2021-10-05,0.5,0.4985,0.4924,100.0,99.7,98.5,NASA_SMAP_Simulated
2021-10-06,0.4985,0.4969,0.4909,99.7,99.4,98.2,NASA_SMAP_Simulated
